Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Interest & Dividend Income/(Expense) - Net - Finance,Non-Interest Business Revenue/(Expense) - Net - Total,Revenue from Business Activities - Total,Provision & Impairment for Loan Losses,"Selling, General & Administrative Expenses - Total",Operating Profit before Non-Recurring Income/Expense,Income before Discontinued Operations & Extraordinary Items,Loans & Receivables - Total,Investments - Total,Total Assets,Deposits - Total,Common Equity - Total,Tangible Total Equity,Earning Assets,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Book Value per Share,Tangible Book Value per Share,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM","Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",Fee Revenue - %,Efficiency Ratio - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM",Interest & Dividend Income/(Expense) - Net - Finance,Non-Interest Business Revenue/(Expense) - Net - Total,Revenue from Business Activities - Total,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Deposits - Total,Loans & Receivables - Total,Total Assets,Capital Adequacy - Total (%),Capital Adequacy - Tier 1 (%),Capital Adequacy - Core Tier 1 (%),Capital Adequacy - Tier 2 (%),Risk Weighted Assets,Leverage Ratio - Basel 3 - %,Reserves for Loan Losses - Total Percentage of Loans - Gross - Total,Reserves for Loan Losses - Total to Loans - Non-Performing & Impaired,Reserves for Loan Losses - Total Percentage of Total Assets,Loans - Non-Performing & Impaired Percentage of Loans - Gross - Total,Loans - Non-Performing & Impaired Percentage of Shareholders Equity - Common,Loans - Non-Performing & Impaired Percentage of Reserves for Loan Losses - Total,Loans - Gross - Total Percentage of Total Assets,Loans to Deposits (End of Period),Loan Loss Coverage Ratio,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Earnings Retention Rate,Dividend Payout Ratio - %,Dividend Coverage - %
2016-11-15,COF,Capital One Financial Corp,16.91,30.85,45.505,60.03,74.875,86.425,94.875,101.4,106.52,110.61,70.89024353027344,71.35623008775688,68.92274912113255,71.00242291897574,6241500.0,5277.0,932.0,6209.0,1588.0,2594.0,1512.0,1016.0,234006.0,66530.0,345061.0,225981.0,44336.0,32959.0,308379.0,8211.0,612.0,184.0,1967.0,90.63,59.45,1.92,505.9,0.0,2.24,11.89,50.07,24.35,32.8,16.36,8.2,1.18,5277.0,932.0,6209.0,1.92,489.22,225981.0,234006.0,345061.0,14.7,12.0,10.6,2.7,275945.58,10.1,2.57,4.01,1.81,0.64,3.52,24.94,70.64,1.06,2.5,17.35,55.39,124.14,0.79,20.76,481.68
2016-11-16,COF,Capital One Financial Corp,17.34,31.325,46.07,60.72,75.745,87.385,95.87,102.415,107.545,111.63,69.22478485107422,69.89787444044451,68.55169526170394,69.3542266760342,3710600.0,5277.0,932.0,6209.0,1588.0,2594.0,1512.0,1016.0,234006.0,66530.0,345061.0,225981.0,44336.0,32959.0,308379.0,8211.0,612.0,184.0,1967.0,90.63,59.45,1.92,505.9,0.0,2.24,11.89,50.07,24.35,32.8,16.36,8.2,1.18,5277.0,932.0,6209.0,1.92,489.22,225981.0,234006.0,345061.0,14.7,12.0,10.6,2.7,275945.58,10.1,2.57,4.01,1.81,0.64,3.52,24.94,70.64,1.06,2.5,17.35,55.39,124.14,0.79,20.76,481.68
2016-11-17,COF,Capital One Financial Corp,17.34,31.33,46.07,60.715,75.74,87.37,95.86,102.41,107.535,111.625,70.3811264038086,70.3811264038086,68.44814973002971,69.25068125275484,3073000.0,5277.0,932.0,6209.0,1588.0,2594.0,1512.0,1016.0,234006.0,66530.0,345061.0,225981.0,44336.0,32959.0,308379.0,8211.0,612.0,184.0,1967.0,90.63,59.45,1.92,505.9,0.0,2.24,11.89,50.07,24.35,32.8,16.36,8.2,1.18,5277.0,932.0,6209.0,1.92,489.22,225981.0,234006.0,345061.0,14.7,12.0,10.6,2.7,275945.58,10.1,2.57,4.01,1.81,0.64,3.52,24.94,70.64,1.06,2.5,17.35,55.39,124.14,0.79,20.76,481.68
2016-11-18,COF,Capital One Financial Corp,17.355,31.355,46.09,60.73,75.74,87.36,95.83,102.365,107.48,111.57,70.76943969726562,71.097353268908,69.95827710295333,70.2344165800428,2306500.0,5277.0,932.0,6209.0,1588.0,2594.0,1512.0,1016.0,234006.0,66530.0,345061.0,225981.0,44336.0,32959.0,308379.0,8211.0,612.0,184.0,1967.0,90.63,59.45,1.92,505.9,0.0,2.24,11.89,50.07,24.35,32.8,16.36,8.2,1.18,5277.0,932.0,6209.0,1.92,489.22,225981.0,234006.0,345061.0,14.7,12.0,10.6,2.7,275945.58,10.1,2.57,4.01,1.81,0.64,3.52,24.94,70.64,1.06,2.5,17.35,55.39,124.14,0.79,20.76,481.68
2016-11-21,COF,Capital One Financial Corp,17.0,30.84,45.375,59.78,74.52,85.99,94.39,100.885,105.99,110.07,71.80494689941406,71.9257574852843,70.82119979522324,71.39074105748274,3128900.0,5277.0,932.0,6209.0,1588.0,2594.0,1512.0,1016.0,234006.0,66530.0,345061.0,225981.0,44336.0,32959.0,308379.0,8211.0,612.0,184.0,1967.0,90.63,59.45,1.92,505.9,0.0,2.24,11.89,50.07,24.35,32.8,16.36,8.2,1.18,5277.0,932.0,6209.0,1.92,489.22,225981.0,234006.0,345061.0,14.7,12.0,10.6,2.7,275945.58,10.1,2.57,4.01,1.81,0.64,3.52,24.94,70.64,1.06,2.5,17.35,55.39,124.14,0.79,20.76,481.68
2016-11-22,COF,Capital One Financial Corp,16.99,30.805,45.3,59.675,74.4,85.86,94.255,100.755,105.865,109.95,71.26993560791016,72.383124689644,71.13186916578978,71.96891877959862,3812800.0,5277.0,932.0,6209.0,1588.0,2594.0,1512.0,1016.0,234006.0,66530.0,345061.0,225981.0,44336.0,32959.0,308379.0,8211.0,612.0,184.0,1967.0,90.63,59.45,1.92,505.9,0.0,2.24,11.89,50.07,24.35,32.8,16.36,8.2,1.18,5277.0,932.0,6209.0,1.92,489.22,225981.0,234006.0,345061.0,14.7,12.0,10.6,2.7,275945.58,10.1,2.57,4.01,1.81,0.64,3.52,24.94,70.64,1.06,2.5,17.35,55.39,124.14,0.79,20.76,481.68
2016-11-23,COF,Capital One Financial Corp,16.78,30.475,44.835,59.07,73.635,85.015,93.375,99.86,104.965,109.05,73.0217056274414,73.1770344961577,71.51156640857707,71.51156640857707,3417000.0,5277.0,932.0,6209.0,1588.0,2594.0,1512.0,1016.0,234006.0,66530.0,345061.0,225981.0,44336.0,32959.0,308379.0,8211.0,612.0,184.0,1967.0,90.63,59.45,1.92,505.9,0.0,2.24,11.89,50.07,24.35,32.8,16.36,8.2,1.18,5277.0,932.0,6209.0,1.92,489.22,225981.0,234006.0,345061.0,14.7,12.0,10.6,2.7,275945.58,10.1,2.57,4.01,1.81,0.64,3.52,24.94,70.64,1.06,2.5,17.35,55.39,124.14,0.79,20.76,481.68
2016-11-25,COF,Capital One Financial Corp,17.805,32.24,47.495,62.715,78.225,90.36,98.96,105.545,110.695,114.785,72.9785385131836,73.1683855938974,72.43489089597097,72.71103030873209,1582700.0,5277.0,932.0,6209.0,1588.0,2594.0,1512.0,1016.0,234006.0,66530.0,345061.0,225981.0,44336.0,32959.0,308379.0,8211.0,612.0,184.0,1967.0,90.63,59.45,1.92,505.9,0.0,2.24,11.89,50.07,24.35,32.8,16.36,8.2,1.18,5277.0,932.0,6209.0,1.92,489.22,225981.0,234006.0,345061.0,14.7,12.0,10.6,2.7,275945.58,10.1,2.57,4.01,1.81,0.64,3.52,24.94,70.64,1.06,2.5,17.35,55.39,124.14,0.79,20.76,481.68
2016-11-28,COF,Capital One Financial Corp,19.355,33.925,49.09,64.155,79.48,91.485,99.985,106.49,111.58,115.615,71.83085632324219,72.96130799138243,71.70141448842489,72.40902897426811,3390900.0,5277.0,932.0,6209.0,1588.0,2594.0,1512.0,1016.0,234006.0,66530.0,345061.0,225981.0,44336.0,32959.0,308379.0,8211.0,612.0,184.0,1967.0,90.63,59.45,1.92,505.9,0.0,2.24,11.89,50.07,24.35,32.8,16.36,8.2,1.18,5277.0,932.0,6209.0,1.92,489.22,225981.0,234006.0,345061.0,14.7,12.0,10.6,2.7,275945.58,10.1,2.57,4.01,1.81,0.64,3.52,24.94,70.64,1.06,2.5,17.35,55.39,124.14,0.79,20.76,481.68
2016-11-29,COF,Capital One Financial Corp,18.65,32.43,46.795,61.12,75.755,87.38,95.705,102.145,107.225,111.28,71.27857208251953,72.0983659204942,71.14913025718829,71.98617993282093,2242700.0,5277.0,932.0,6209.0,1588.0,2594.0,1512.0,1016.0,234006.0,66530.0,345061.0,225981.0,44336.0,32959.0,308379.0,8211.0,612.0,184.0,1967.0,90.63,59.45,1.92,505.9,0.0,2.24,11.89,50.07,24.35,32.8,16.36,8.2,1.18,5277.0,932.0,6209.0,1.92,489.22,225981.0,234006.0,345061.0,14.7,12.0,10.6,2.7,275945.58,10.1,2.57,4.01,1.81,0.64,3.52,24.94,70.64,1.06,2.5,17.35,55.39,124.14,0.79,20.76,481.68
2016-11-30,COF,Capital One Financial Corp,19.365,33.705,48.645,63.535,78.73,90.665,99.13,105.635,110.72,114.77,72.52119445800781,72.94403155909444,71.89987903716317,72.31409151228759,3800700.0,5277.0,932.0,6209.0,1588.0,2594.0,1512.0,1016.0,234006.0,66530.0,345061.0,225981.0,44336.0,32959.0,308379.0,8211.0,612.0,184.0,1967.0,90.63,59.45,1.92,505.9,0.0,2.24,11.89,50.07,24.35,32.8,16.36,8.2,1.18,5277.0,932.0,6209.0,1.92,489.22,225981.0,234006.0,345061.0,14.7,12.0,10.6,2.7,275945.58,10.1,2.57,4.01,1.81,0.64,3.52,24.94,70.64,1.06,2.5,17.35,55.39,124.14,0.79,20.76,481.68
2016-12-01,COF,Capital One Financial Corp,19.385,33.735,48.67,63.55,78.73,90.65,99.105,105.59,110.665,114.7,74.73896026611328,74.87702673704668,72.63339226897271,72.87501353087038,5276900.0,5277.0,932.0,6209.0,1588.0,2594.0,1512.0,1016.0,234006.0,66530.0,345061.0,225981.0,44336.0,32959.0,308379.0,8211.0,612.0,184.0,1967.0,90.63,59.45,1.92,505.9,0.0,2.24,11.89,50.07,24.35,32.8,16.36,8.2,1.18,5277.0,932.0,6209.0,1.92,489.22,225981.0,234006.0,345061.0,14.7,12.0,10.6,2.7,275945.58,10.1,2.57,4.01,1.81,0.64,3.52,24.94,70.64,1.06,2.5,17.35,55.39,124.14,0.79,20.76,481.68
2016-12-02,COF,Capital One Financial Corp,18.11,31.74,45.9,59.965,74.27,85.725,93.965,100.36,105.415,109.46,74.21255493164062,74.74757804662303,73.50494711308166,74.6181362270984,5086800.0,5277.0,932.0,6209.0,1588.0,2594.0,1512.0,1016.0,234006.0,66530.0,345061.0,225981.0,44336.0,32959.0,308379.0,8211.0,612.0,184.0,1967.0,90.63,59.45,1.92,505.9,0.0,2.24,11.89,50.07,24.35,32.8,16.36,8.2,1.18,5277.0,932.0,6209.0,1.92,489.22,225981.0,234006.0,345061.0,14.7,12.0,10.6,2.7,275945.58,10.1,2.57,4.01,1.81,0.64,3.52,24.94,70.64,1.06,2.5,17.35,55.39,124.14,0.79,20.76,481.68
2016-12-05,COF,Capital One Financial Corp,18.725,32.695,47.195,61.625,76.315,87.98,96.315,102.75,107.815,111.85,74.82523345947266,75.37751236905622,74.54909400468087,74.62676172392314,4257200.0,5277.0,932.0,6209.0,1588.0,2594.0,1512.0,1016.0,234006.0,66530.0,345061.0,225981.0,44336.0,32959.0,308379.0,8211.0,612.0,184.0,1967.0,90.63,59.45,1.92,505.9,0.0,2.24,11.89,50.07,24.35,32.8,16.36,8.2,1.18,5277.0,932.0,6209.0,1.92,489.22,225981.0,234006.0,345061.0,14.7,12.0,10.6,2.7,275945.58,10.1,2.57,4.01,1.81,0.64,3.52,24.94,70.64,1.06,2.5,17.35,55.39,124.14,0.79,20.76,481.68
2016-12-06,COF,Capital One Financial Corp,18.72,32.695,47.195,61.61,76.285,87.945,96.275,102.71,107.77,111.805,75.80036163330078,75.84351110465812,73.95367749858819,75.07549791702928,3407500.0,5277.0,932.0,6209.0,1588.0,2594.0,1512.0,1016.0,234006.0,66530.0,345061.0,225981.0,44336.0,32959.0,308379.0,8211.0,612.0,184.0,1967.0,90.63,59.45,1.92,505.9,0.0,2.24,11.89,50.07,24.35,32.8,16.36,8.2,1.18,5277.0,932.0,6209.0,1.92,489.22,225981.0,234006.0,345061.0,14.7,12.0,10.6,2.7,275945.58,10.1,2.57,4.01,1.81,0.64,3.52,24.94,70.64,1.06,2.5,17.35,55.39,124.14,0.79,20.76,481.68
2016-12-07,COF,Capital One Financial Corp,19.435,33.815,48.735,63.585,78.73,90.63,99.07,105.55,110.62,114.65,77.30184936523438,77.4830652310853,75.299837049194,75.5932322842814,2912300.0,5277.0,932.0,6209.0,1588.0,2594.0,1512.0,1016.0,234006.0,66530.0,345061.0,225981.0,44336.0,32959.0,308379.0,8211.0,612.0,184.0,1967.0,90.63,59.45,1.92,505.9,0.0,2.24,11.89,50.07,24.35,32.8,16.36,8.2,1.18,5277.0,932.0,6209.0,1.92,489.22,225981.0,234006.0,345061.0,14.7,12.0,10.6,2.7,275945.58,10.1,2.57,4.01,1.81,0.64,3.52,24.94,70.64,1.06,2.5,17.35,55.39,124.14,0.79,20.76,481.68
2016-12-08,COF,Capital One Financial Corp,19.47,33.955,48.975,63.915,79.135,91.085,99.555,106.045,111.12,115.15,78.19068908691406,78.85514739957735,76.87039708769193,77.59526070150642,3180800.0,5277.0,932.0,6209.0,1588.0,2594.0,1512.0,1016.0,234006.0,66530.0,345061.0,225981.0,44336.0,32959.0,308379.0,8211.0,612.0,184.0,1967.0,90.63,59.45,1.92,505.9,0.0,2.24,11.89,50.07,24.35,32.8,16.36,8.2,1.18,5277.0,932.0,6209.0,1.92,489.22,225981.0,234006.0,345061.0,14.7,12.0,10.6,2.7,275945.58,10.1,2.57,4.01,1.81,0.64,3.52,24.94,70.64,1.06,2.5,17.35,55.39,124.14,0.79,20.76,481.68
2016-12-09,COF,Capital One Financial Corp,18.405,32.175,46.435,60.605,75.03,86.555,94.825,101.225,106.285,110.325,78.05259704589844,78.2079258658216,77.10336829467131,78.19067003413345,3428100.0,5277.0,932.0,6209.0,1588.0,2594.0,1512.0,1016.0,234006.0,66530.0,345061.0,225981.0,44336.0,32959.0,308379.0,8211.0,612.0,184.0,1967.0,90.63,59.45,1.92,505.9,0.0,2.24,11.89,50.07,24.35,32.8,16.36,8.2,1.18,5277.0,932.0,6209.0,1.92,489.22,225981.0,234006.0,345061.0,14.7,12.0,10.6,2.7,275945.58,10.1,2.57,4.01,1.81,0.64,3.52,24.94,70.64,1.06,2.5,17.35,55.39,124.14,0.79,20.76,481.68
2016-12-12,COF,Capital One Financial Corp,19.485,33.885,48.795,63.625,78.73,90.6,99.02,105.475,110.525,114.54,77.16378021240234,78.59625796187377,76.904903212738,77.79372675391662,3387900.0,5277.0,932.0,6209.0,1588.0,2594.0,1512.0,1016.0,234006.0,66530.0,345061.0,225981.0,44336.0,32959.0,308379.0,8211.0,612.0,184.0,1967.0,90.63,59.45,1.92,505.9,0.0,2.24,11.89,50.07,24.35,32.8,16.36,8.2,1.18,5277.0,932.0,6209.0,1.92,489.22,225981.0,234006.0,345061.0,14.7,12.0,10.6,2.7,275945.58,10.1,2.57,4.01,1.81,0.64,3.52,24.94,70.64,1.06,2.5,17.35,55.39,124.14,0.79,20.76,481.68
2016-12-13,COF,Capital One Financial Corp,17.71,31.015,44.765,58.405,72.275,83.495,91.63,97.965,103.0,107.045,77.189697265625,77.73335168529258,76.21458101209633,77.43994973784434,2911800.0,5277.0,932.0,6209.0,1588.0,2594.0,1512.0,1016.0,234006.0,66530.0,345061.0,225981.0,44336.0,32959.0,308379.0,8211.0,612.0,184.0,1967.0,90.63,59.45,1.92,505.9,0.0,2.24,11.89,50.07,24.35,32.8,16.36,8.2,1.18,5277.0,932.0,6209.0,1.92,489.22,225981.0,234006.0,345061.0,14.7,12.0,10.6,2.7,275945.58,10.1,2.57,4.01,1.81,0.64,3.52,24.94,70.64,1.06,2.5,17.35,55.39,124.14,0.79,20.76,481.68
2016-12-14,COF,Capital One Financial Corp,19.475,33.945,48.9,63.745,78.86,90.765,99.22,105.695,110.765,114.79,76.75822448730469,77.76786553060539,76.0160983245911,76.6287892363426,3596800.0,5277.0,932.0,6209.0,1588.0,2594.0,1512.0,1016.0,234006.0,66530.0,345061.0,225981.0,44336.0,32959.0,308379.0,8211.0,612.0,184.0,1967.0,90.63,59.45,1.92,505.9,0.0,2.24,11.89,50.07,24.35,32.8,16.36,8.2,1.18,5277.0,932.0,6209.0,1.92,489.22,225981.0,234006.0,345061.0,14.7,12.0,10.6,2.7,275945.58,10.1,2.57,4.01,1.81,0.64,3.52,24.94,70.64,1.06,2.5,17.35,55.39,124.14,0.79,20.76,481.68
2016-12-15,COF,Capital One Financial Corp,18.955,33.22,47.92,62.48,77.26,88.985,97.345,103.79,108.85,112.88,77.9749526977539,79.07951050646007,76.83587663456521,77.29323198501224,3586200.0,5277.0,932.0,6209.0,1588.0,2594.0,1512.0,1016.0,234006.0,66530.0,345061.0,225981.0,44336.0,32959.0,308379.0,8211.0,612.0,184.0,1967.0,90.63,59.45,1.92,505.9,0.0,2.24,11.89,50.07,24.35,32.8,16.36,8.2,1.18,5277.0,932.0,6209.0,1.92,489.22,225981.0,234006.0,345061.0,14.7,12.0,10.6,2.7,275945.58,10.1,2.57,4.01,1.81,0.64,3.52,24.94,70.64,1.06,2.5,17.35,55.39,124.14,0.79,20.76,481.68
2016-12-16,COF,Capital One Financial Corp,18.63,32.635,47.055,61.33,75.82,87.375,95.655,102.055,107.095,111.12,77.3795166015625,78.23382850139765,76.84450016972417,78.23382850139765,9370400.0,5277.0,932.0,6209.0,1588.0,2594.0,1512.0,1016.0,234006.0,66530.0,345061.0,225981.0,44336.0,32959.0,308379.0,8211.0,612.0,184.0,1967.0,90.63,59.45,1.92,505.9,0.0,2.24,11.89,50.07,24.35,32.8,16.36,8.2,1.18,5277.0,932.0,6209.0,1.92,489.22,225981.0,234006.0,345061.0,14.7,12.0,10.6,2.7,275945.58,10.1,2.57,4.01,1.81,0.64,3.52,24.94,70.64,1.06,2.5,17.35,55.39,124.14,0.79,20.76,481.68
2016-12-19,COF,Capital One Financial Corp,19.475,34.135,49.205,64.115,79.23,91.13,99.56,106.02,111.07,115.085,77.69880676269531,77.8282485602838,76.90490672688813,77.62977025949034,3258100.0,5277.0,932.0,6209.0,1588.0,2594.0,1512.0,1016.0,234006.0,66530.0,345061.0,225981.0,44336.0,32959.0,308379.0,8211.0,612.0,184.0,1967.0,90.63,59.45,1.92,505.9,0.0,2.24,11.89,50.07,24.35,32.8,16.36,8.2,1.18,5277.0,932.0,6209.0,1.92,489.22,225981.0,234006.0,345061.0,14.7,12.0,10.6,2.7,275945.58,10.1,2.57,4.01,1.81,0.64,3.52,24.94,70.64,1.06,2.5,17.35,55.39,124.14,0.79,20.76,481.68
2016-12-20,COF,Capital One Financial Corp,19.475,34.135,49.2,64.105,79.23,91.135,99.575,106.045,111.105,115.125,78.19932556152344,78.38916610386262,77.66430244124622,78.1044019985116,2066500.0,5277.0,932.0,6209.0,1588.0,2594.0,1512.0,1016.0,234006.0,66530.0,345061.0,225981.0,44336.0,32959.0,308379.0,8211.0,612.0,184.0,1967.0,90.63,59.45,1.92,505.9,0.0,2.24,11.89,50.07,24.35,32.8,16.36,8.2,1.18,5277.0,932.0,6209.0,1.92,489.22,225981.0,234006.0,345061.0,14.7,12.0,10.6,2.7,275945.58,10.1,2.57,4.01,1.81,0.64,3.52,24.94,70.64,1.06,2.5,17.35,55.39,124.14,0.79,20.76,481.68
2016-12-21,COF,Capital One Financial Corp,19.235,33.705,48.565,63.27,78.19,89.98,98.37,104.815,109.86,113.88,78.04400634765625,78.4495876972999,77.7764914625827,78.34603291110834,2460600.0,5277.0,932.0,6209.0,1588.0,2594.0,1512.0,1016.0,234006.0,66530.0,345061.0,225981.0,44336.0,32959.0,308379.0,8211.0,612.0,184.0,1967.0,90.63,59.45,1.92,505.9,0.0,2.24,11.89,50.07,24.35,32.8,16.36,8.2,1.18,5277.0,932.0,6209.0,1.92,489.22,225981.0,234006.0,345061.0,14.7,12.0,10.6,2.7,275945.58,10.1,2.57,4.01,1.81,0.64,3.52,24.94,70.64,1.06,2.5,17.35,55.39,124.14,0.79,20.76,481.68
2016-12-22,COF,Capital One Financial Corp,19.495,34.165,49.22,64.12,79.23,91.13,99.555,106.02,111.08,115.095,76.9653091430664,77.69017264856151,76.4820602223866,77.60388031462396,2620800.0,5277.0,932.0,6209.0,1588.0,2594.0,1512.0,1016.0,234006.0,66530.0,345061.0,225981.0,44336.0,32959.0,308379.0,8211.0,612.0,184.0,1967.0,90.63,59.45,1.92,505.9,0.0,2.24,11.89,50.07,24.35,32.8,16.36,8.2,1.18,5277.0,932.0,6209.0,1.92,489.22,225981.0,234006.0,345061.0,14.7,12.0,10.6,2.7,275945.58,10.1,2.57,4.01,1.81,0.64,3.52,24.94,70.64,1.06,2.5,17.35,55.39,124.14,0.79,20.76,481.68
2016-12-23,COF,Capital One Financial Corp,19.505,34.175,49.235,64.12,79.23,91.12,99.55,106.01,111.065,115.08,77.38816833496094,77.82826792277856,76.90492585966938,77.1033976261563,2980000.0,5277.0,932.0,6209.0,1588.0,2594.0,1512.0,1016.0,234006.0,66530.0,345061.0,225981.0,44336.0,32959.0,308379.0,8211.0,612.0,184.0,1967.0,90.63,59.45,1.92,505.9,0.0,2.24,11.89,50.07,24.35,32.8,16.36,8.2,1.18,5277.0,932.0,6209.0,1.92,489.22,225981.0,234006.0,345061.0,14.7,12.0,10.6,2.7,275945.58,10.1,2.57,4.01,1.81,0.64,3.52,24.94,70.64,1.06,2.5,17.35,55.39,124.14,0.79,20.76,481.68
2016-12-27,COF,Capital One Financial Corp,18.63,32.62,46.865,61.01,75.375,86.775,94.915,101.22,106.22,110.235,77.45718383789062,77.8627650554666,77.3622602940459,77.8627650554666,2026000.0,5277.0,932.0,6209.0,1588.0,2594.0,1512.0,1016.0,234006.0,66530.0,345061.0,225981.0,44336.0,32959.0,308379.0,8211.0,612.0,184.0,1967.0,90.63,59.45,1.92,505.9,0.0,2.24,11.89,50.07,24.35,32.8,16.36,8.2,1.18,5277.0,932.0,6209.0,1.92,489.22,225981.0,234006.0,345061.0,14.7,12.0,10.6,2.7,275945.58,10.1,2.57,4.01,1.81,0.64,3.52,24.94,70.64,1.06,2.5,17.35,55.39,124.14,0.79,20.76,481.68
2016-12-28,COF,Capital One Financial Corp,19.68,34.205,49.005,63.735,78.73,90.45,98.735,105.1,110.105,114.1,76.10237884521484,77.65566073386606,75.80034577626714,77.65566073386606,2231800.0,5277.0,932.0,6209.0,1588.0,2594.0,1512.0,1016.0,234006.0,66530.0,345061.0,225981.0,44336.0,32959.0,308379.0,8211.0,612.0,184.0,1967.0,90.63,59.45,1.92,505.9,0.0,2.24,11.89,50.07,24.35,32.8,16.36,8.2,1.18,5277.0,932.0,6209.0,1.92,489.22,225981.0,234006.0,345061.0,14.7,12.0,10.6,2.7,275945.58,10.1,2.57,4.01,1.81,0.64,3.52,24.94,70.64,1.06,2.5,17.35,55.39,124.14,0.79,20.76,481.68
2016-12-29,COF,Capital One Financial Corp,19.685,34.205,48.995,63.725,78.725,90.455,98.745,105.12,110.135,114.135,75.1704330444336,76.42168890195587,75.0323599818095,76.3008782640028,2102700.0,5277.0,932.0,6209.0,1588.0,2594.0,1512.0,1016.0,234006.0,66530.0,345061.0,225981.0,44336.0,32959.0,308379.0,8211.0,612.0,184.0,1967.0,90.63,59.45,1.92,505.9,0.0,2.24,11.89,50.07,24.35,32.8,16.36,8.2,1.18,5277.0,932.0,6209.0,1.92,489.22,225981.0,234006.0,345061.0,14.7,12.0,10.6,2.7,275945.58,10.1,2.57,4.01,1.81,0.64,3.52,24.94,70.64,1.06,2.5,17.35,55.39,124.14,0.79,20.76,481.68
2016-12-30,COF,Capital One Financial Corp,17.89,31.3,44.94,58.495,72.275,83.375,91.385,97.655,102.655,106.695,75.2825698852539,75.58459630929049,74.45415172917545,75.1445034844153,2424800.0,5277.0,932.0,6209.0,1588.0,2594.0,1512.0,1016.0,234006.0,66530.0,345061.0,225981.0,44336.0,32959.0,308379.0,8211.0,612.0,184.0,1967.0,90.63,59.45,1.92,505.9,0.0,2.24,11.89,50.07,24.35,32.8,16.36,8.2,1.18,5277.0,932.0,6209.0,1.92,489.22,225981.0,234006.0,345061.0,14.7,12.0,10.6,2.7,275945.58,10.1,2.57,4.01,1.81,0.64,3.52,24.94,70.64,1.06,2.5,17.35,55.39,124.14,0.79,20.76,481.68
2017-01-03,COF,Capital One Financial Corp,19.055,33.495,48.115,62.63,77.235,88.695,96.995,103.49,108.57,112.605,76.6891860961914,77.3191261937326,75.75721288986487,76.41304661842997,3441100.0,5277.0,932.0,6209.0,1588.0,2594.0,1512.0,1016.0,234006.0,66530.0,345061.0,225981.0,44336.0,32959.0,308379.0,8211.0,612.0,184.0,1967.0,90.63,59.45,1.92,505.9,0.0,2.24,11.89,50.07,24.35,32.8,16.36,8.2,1.18,5277.0,932.0,6209.0,1.92,489.22,225981.0,234006.0,345061.0,14.7,12.0,10.6,2.7,275945.58,10.1,2.57,4.01,1.81,0.64,3.52,24.94,70.64,1.06,2.5,17.35,55.39,124.14,0.79,20.76,481.68
2017-01-04,COF,Capital One Financial Corp,18.565,32.58,46.77,60.86,75.06,86.305,94.51,100.965,106.035,110.09,77.92317962646484,78.32875430864769,76.9135387747831,76.9135387747831,2630900.0,5277.0,932.0,6209.0,1588.0,2594.0,1512.0,1016.0,234006.0,66530.0,345061.0,225981.0,44336.0,32959.0,308379.0,8211.0,612.0,184.0,1967.0,90.63,59.45,1.92,505.9,0.0,2.24,11.89,50.07,24.35,32.8,16.36,8.2,1.18,5277.0,932.0,6209.0,1.92,489.22,225981.0,234006.0,345061.0,14.7,12.0,10.6,2.7,275945.58,10.1,2.57,4.01,1.81,0.64,3.52,24.94,70.64,1.06,2.5,17.35,55.39,124.14,0.79,20.76,481.68
2017-01-05,COF,Capital One Financial Corp,18.585,32.655,46.885,61.015,75.245,86.52,94.735,101.195,106.27,110.33,76.26634216308594,77.60389666379754,75.59325259941383,77.52622893831298,2223900.0,5277.0,932.0,6209.0,1588.0,2594.0,1512.0,1016.0,234006.0,66530.0,345061.0,225981.0,44336.0,32959.0,308379.0,8211.0,612.0,184.0,1967.0,90.63,59.45,1.92,505.9,0.0,2.24,11.89,50.07,24.35,32.8,16.36,8.2,1.18,5277.0,932.0,6209.0,1.92,489.22,225981.0,234006.0,345061.0,14.7,12.0,10.6,2.7,275945.58,10.1,2.57,4.01,1.81,0.64,3.52,24.94,70.64,1.06,2.5,17.35,55.39,124.14,0.79,20.76,481.68
