Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Net Premiums Earned,Investment Income/(Expense) - Net - Insurance,Revenue from Business Activities - Total,Insurance Claims/Reserves - Total,Underwriting Expenses,Operating Profit before Non-Recurring Income/Expense,Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Investments including Loans - Total,Total Assets,Insurance Reserves - Total,Debt - Total,Earning Assets,Tangible Total Equity,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Book Value per Share,Tangible Book Value per Share,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",Loss Ratio - Insurance - %,Expense Ratio - %,Combined Ratio - Insurance - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM",Net Premiums Earned,Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Investments including Loans - Total,Tangible Total Equity,Total Assets,Claims Ratio - Insurance - %,Operating Ratio - Insurance - %,Investment Ratio - %,Claims & Loss Expense Percentage of Gross Premiums Written,Operating Income Percentage of Net Premiums Earned,Operating Income Percentage of Gross Premiums Written,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Earnings Retention Rate,Dividend Payout Ratio - %,Dividend Coverage - %
2016-09-30,ALL,Allstate Corp,9.375,15.105,24.365,34.04,42.875,52.31,58.625,62.92,66.09,68.575,57.44831466674805,57.614395724341605,57.14936369461065,57.1576696481662,2867200.0,8440.0,748.0,9294.0,6220.0,1138.0,915.0,520.0,389.0,75450.0,108537.0,71660.0,5110.0,75450.0,19715.0,19188.0,1384.0,97.0,70.0,-57.0,52.14,48.83,1.31,375.9,1.86,69.3,24.9,94.2,9.85,8.23,32.03,5.6,7.43,1.42,8440.0,9294.0,915.0,520.0,1.31,368.0,75450.0,19715.0,108537.0,73.7,25.58,8.86,73.7,10.84,10.84,4.71,19.62,24.41,12.53,0.75,25.25,395.97
2016-10-03,ALL,Allstate Corp,9.37,15.105,24.365,34.03,42.855,52.275,58.58,62.87,66.035,68.51,56.80059814453125,57.34867078480798,56.70925164855393,57.21580718603281,2295200.0,8440.0,748.0,9294.0,6220.0,1138.0,915.0,520.0,389.0,75450.0,108537.0,71660.0,5110.0,75450.0,19715.0,19188.0,1384.0,97.0,70.0,-57.0,52.14,48.83,1.31,375.9,1.86,69.3,24.9,94.2,9.85,8.23,32.03,5.6,7.43,1.42,8440.0,9294.0,915.0,520.0,1.31,368.0,75450.0,19715.0,108537.0,73.7,25.58,8.86,73.7,10.84,10.84,4.71,19.62,24.41,12.53,0.75,25.25,395.97
2016-10-04,ALL,Allstate Corp,9.16,14.77,23.815,33.255,41.865,51.125,57.35,61.615,64.775,67.255,56.335548400878906,56.69262835831241,55.73765282303329,56.609587833799345,3655300.0,8440.0,748.0,9294.0,6220.0,1138.0,915.0,520.0,389.0,75450.0,108537.0,71660.0,5110.0,75450.0,19715.0,19188.0,1384.0,97.0,70.0,-57.0,52.14,48.83,1.31,375.9,1.86,69.3,24.9,94.2,9.85,8.23,32.03,5.6,7.43,1.42,8440.0,9294.0,915.0,520.0,1.31,368.0,75450.0,19715.0,108537.0,73.7,25.58,8.86,73.7,10.84,10.84,4.71,19.62,24.41,12.53,0.75,25.25,395.97
2016-10-05,ALL,Allstate Corp,9.375,15.125,24.39,34.05,42.865,52.27,58.565,62.845,66.005,68.475,56.310638427734375,56.8254998308308,56.21929194757878,56.56807229707563,1751600.0,8440.0,748.0,9294.0,6220.0,1138.0,915.0,520.0,389.0,75450.0,108537.0,71660.0,5110.0,75450.0,19715.0,19188.0,1384.0,97.0,70.0,-57.0,52.14,48.83,1.31,375.9,1.86,69.3,24.9,94.2,9.85,8.23,32.03,5.6,7.43,1.42,8440.0,9294.0,915.0,520.0,1.31,368.0,75450.0,19715.0,108537.0,73.7,25.58,8.86,73.7,10.84,10.84,4.71,19.62,24.41,12.53,0.75,25.25,395.97
2016-10-06,ALL,Allstate Corp,8.945,14.43,23.255,32.46,40.86,49.945,56.09,60.32,63.47,65.95,56.27742004394531,56.41028995315491,55.78747650880339,56.352160951772206,2587400.0,8440.0,748.0,9294.0,6220.0,1138.0,915.0,520.0,389.0,75450.0,108537.0,71660.0,5110.0,75450.0,19715.0,19188.0,1384.0,97.0,70.0,-57.0,52.14,48.83,1.31,375.9,1.86,69.3,24.9,94.2,9.85,8.23,32.03,5.6,7.43,1.42,8440.0,9294.0,915.0,520.0,1.31,368.0,75450.0,19715.0,108537.0,73.7,25.58,8.86,73.7,10.84,10.84,4.71,19.62,24.41,12.53,0.75,25.25,395.97
2016-10-07,ALL,Allstate Corp,9.235,14.875,23.945,33.405,42.02,51.31,57.545,61.81,64.965,67.44,56.82549285888672,57.34035419881459,56.393678371155666,56.44350141400551,2319500.0,8440.0,748.0,9294.0,6220.0,1138.0,915.0,520.0,389.0,75450.0,108537.0,71660.0,5110.0,75450.0,19715.0,19188.0,1384.0,97.0,70.0,-57.0,52.14,48.83,1.31,375.9,1.86,69.3,24.9,94.2,9.85,8.23,32.03,5.6,7.43,1.42,8440.0,9294.0,915.0,520.0,1.31,368.0,75450.0,19715.0,108537.0,73.7,25.58,8.86,73.7,10.84,10.84,4.71,19.62,24.41,12.53,0.75,25.25,395.97
2016-10-10,ALL,Allstate Corp,9.04,14.63,23.63,33.065,41.64,51.015,57.375,61.715,64.88,67.365,56.87533187866211,57.26562938551905,56.83381477648638,57.124459834064815,1172200.0,8440.0,748.0,9294.0,6220.0,1138.0,915.0,520.0,389.0,75450.0,108537.0,71660.0,5110.0,75450.0,19715.0,19188.0,1384.0,97.0,70.0,-57.0,52.14,48.83,1.31,375.9,1.86,69.3,24.9,94.2,9.85,8.23,32.03,5.6,7.43,1.42,8440.0,9294.0,915.0,520.0,1.31,368.0,75450.0,19715.0,108537.0,73.7,25.58,8.86,73.7,10.84,10.84,4.71,19.62,24.41,12.53,0.75,25.25,395.97
2016-10-11,ALL,Allstate Corp,9.41,15.22,24.565,34.355,43.245,52.895,59.385,63.78,66.95,69.425,56.6345100402832,56.85872646790582,56.37708246505963,56.72585653515358,1723900.0,8440.0,748.0,9294.0,6220.0,1138.0,915.0,520.0,389.0,75450.0,108537.0,71660.0,5110.0,75450.0,19715.0,19188.0,1384.0,97.0,70.0,-57.0,52.14,48.83,1.31,375.9,1.86,69.3,24.9,94.2,9.85,8.23,32.03,5.6,7.43,1.42,8440.0,9294.0,915.0,520.0,1.31,368.0,75450.0,19715.0,108537.0,73.7,25.58,8.86,73.7,10.84,10.84,4.71,19.62,24.41,12.53,0.75,25.25,395.97
2016-10-12,ALL,Allstate Corp,9.26,15.035,24.31,34.035,42.865,52.41,58.845,63.205,66.37,68.84,57.33205032348633,57.40678489046856,56.60128488101163,56.700930970321274,1712100.0,8440.0,748.0,9294.0,6220.0,1138.0,915.0,520.0,389.0,75450.0,108537.0,71660.0,5110.0,75450.0,19715.0,19188.0,1384.0,97.0,70.0,-57.0,52.14,48.83,1.31,375.9,1.86,69.3,24.9,94.2,9.85,8.23,32.03,5.6,7.43,1.42,8440.0,9294.0,915.0,520.0,1.31,368.0,75450.0,19715.0,108537.0,73.7,25.58,8.86,73.7,10.84,10.84,4.71,19.62,24.41,12.53,0.75,25.25,395.97
2016-10-13,ALL,Allstate Corp,9.475,15.385,24.885,34.84,43.875,53.585,60.085,64.475,67.64,70.105,57.37357711791992,57.4898414677518,56.70094055898847,56.80889895477809,1899500.0,8440.0,748.0,9294.0,6220.0,1138.0,915.0,520.0,389.0,75450.0,108537.0,71660.0,5110.0,75450.0,19715.0,19188.0,1384.0,97.0,70.0,-57.0,52.14,48.83,1.31,375.9,1.86,69.3,24.9,94.2,9.85,8.23,32.03,5.6,7.43,1.42,8440.0,9294.0,915.0,520.0,1.31,368.0,75450.0,19715.0,108537.0,73.7,25.58,8.86,73.7,10.84,10.84,4.71,19.62,24.41,12.53,0.75,25.25,395.97
2016-10-14,ALL,Allstate Corp,9.47,15.38,24.88,34.83,43.865,53.57,60.075,64.47,67.635,70.095,57.57286834716797,57.979771300523446,57.57286834716797,57.68912633384096,2324300.0,8440.0,748.0,9294.0,6220.0,1138.0,915.0,520.0,389.0,75450.0,108537.0,71660.0,5110.0,75450.0,19715.0,19188.0,1384.0,97.0,70.0,-57.0,52.14,48.83,1.31,375.9,1.86,69.3,24.9,94.2,9.85,8.23,32.03,5.6,7.43,1.42,8440.0,9294.0,915.0,520.0,1.31,368.0,75450.0,19715.0,108537.0,73.7,25.58,8.86,73.7,10.84,10.84,4.71,19.62,24.41,12.53,0.75,25.25,395.97
2016-10-17,ALL,Allstate Corp,9.47,15.39,24.895,34.845,43.87,53.565,60.055,64.43,67.585,70.045,57.58118438720703,57.78878889913481,57.47323232181587,57.58118438720703,1188200.0,8440.0,748.0,9294.0,6220.0,1138.0,915.0,520.0,389.0,75450.0,108537.0,71660.0,5110.0,75450.0,19715.0,19188.0,1384.0,97.0,70.0,-57.0,52.14,48.83,1.31,375.9,1.86,69.3,24.9,94.2,9.85,8.23,32.03,5.6,7.43,1.42,8440.0,9294.0,915.0,520.0,1.31,368.0,75450.0,19715.0,108537.0,73.7,25.58,8.86,73.7,10.84,10.84,4.71,19.62,24.41,12.53,0.75,25.25,395.97
2016-10-18,ALL,Allstate Corp,9.465,15.39,24.895,34.84,43.855,53.56,60.05,64.44,67.595,70.055,57.53966522216797,58.07943820093538,57.45662468749299,58.01300323896072,1301200.0,8440.0,748.0,9294.0,6220.0,1138.0,915.0,520.0,389.0,75450.0,108537.0,71660.0,5110.0,75450.0,19715.0,19188.0,1384.0,97.0,70.0,-57.0,52.14,48.83,1.31,375.9,1.86,69.3,24.9,94.2,9.85,8.23,32.03,5.6,7.43,1.42,8440.0,9294.0,915.0,520.0,1.31,368.0,75450.0,19715.0,108537.0,73.7,25.58,8.86,73.7,10.84,10.84,4.71,19.62,24.41,12.53,0.75,25.25,395.97
2016-10-19,ALL,Allstate Corp,9.25,15.045,24.33,34.045,42.865,52.41,58.84,63.2,66.355,68.82,57.65592956542969,57.69745300511762,57.13276843753361,57.61440612574176,1528600.0,8440.0,748.0,9294.0,6220.0,1138.0,915.0,520.0,389.0,75450.0,108537.0,71660.0,5110.0,75450.0,19715.0,19188.0,1384.0,97.0,70.0,-57.0,52.14,48.83,1.31,375.9,1.86,69.3,24.9,94.2,9.85,8.23,32.03,5.6,7.43,1.42,8440.0,9294.0,915.0,520.0,1.31,368.0,75450.0,19715.0,108537.0,73.7,25.58,8.86,73.7,10.84,10.84,4.71,19.62,24.41,12.53,0.75,25.25,395.97
2016-10-20,ALL,Allstate Corp,9.25,15.035,24.325,34.035,42.855,52.39,58.815,63.17,66.325,68.79,56.65943145751953,57.39850308193703,56.634513591875546,57.26563314085242,2370400.0,8440.0,748.0,9294.0,6220.0,1138.0,915.0,520.0,389.0,75450.0,108537.0,71660.0,5110.0,75450.0,19715.0,19188.0,1384.0,97.0,70.0,-57.0,52.14,48.83,1.31,375.9,1.86,69.3,24.9,94.2,9.85,8.23,32.03,5.6,7.43,1.42,8440.0,9294.0,915.0,520.0,1.31,368.0,75450.0,19715.0,108537.0,73.7,25.58,8.86,73.7,10.84,10.84,4.71,19.62,24.41,12.53,0.75,25.25,395.97
2016-10-21,ALL,Allstate Corp,9.255,15.05,24.34,34.055,42.865,52.4,58.825,63.18,66.335,68.795,56.09473419189453,56.4518141583127,55.82900070541492,56.31894424727986,2279000.0,8440.0,748.0,9294.0,6220.0,1138.0,915.0,520.0,389.0,75450.0,108537.0,71660.0,5110.0,75450.0,19715.0,19188.0,1384.0,97.0,70.0,-57.0,52.14,48.83,1.31,375.9,1.86,69.3,24.9,94.2,9.85,8.23,32.03,5.6,7.43,1.42,8440.0,9294.0,915.0,520.0,1.31,368.0,75450.0,19715.0,108537.0,73.7,25.58,8.86,73.7,10.84,10.84,4.71,19.62,24.41,12.53,0.75,25.25,395.97
2016-10-24,ALL,Allstate Corp,9.245,15.045,24.34,34.045,42.85,52.385,58.805,63.155,66.31,68.775,56.23590850830078,56.57637659703244,56.16116759308525,56.39368995718843,967100.0,8440.0,748.0,9294.0,6220.0,1138.0,915.0,520.0,389.0,75450.0,108537.0,71660.0,5110.0,75450.0,19715.0,19188.0,1384.0,97.0,70.0,-57.0,52.14,48.83,1.31,375.9,1.86,69.3,24.9,94.2,9.85,8.23,32.03,5.6,7.43,1.42,8440.0,9294.0,915.0,520.0,1.31,368.0,75450.0,19715.0,108537.0,73.7,25.58,8.86,73.7,10.84,10.84,4.71,19.62,24.41,12.53,0.75,25.25,395.97
2016-10-25,ALL,Allstate Corp,9.25,15.055,24.35,34.055,42.85,52.38,58.795,63.14,66.295,68.76,56.144561767578125,56.368771841041124,55.97017474697655,56.23590825488179,1114100.0,8440.0,748.0,9294.0,6220.0,1138.0,915.0,520.0,389.0,75450.0,108537.0,71660.0,5110.0,75450.0,19715.0,19188.0,1384.0,97.0,70.0,-57.0,52.14,48.83,1.31,375.9,1.86,69.3,24.9,94.2,9.85,8.23,32.03,5.6,7.43,1.42,8440.0,9294.0,915.0,520.0,1.31,368.0,75450.0,19715.0,108537.0,73.7,25.58,8.86,73.7,10.84,10.84,4.71,19.62,24.41,12.53,0.75,25.25,395.97
2016-10-26,ALL,Allstate Corp,9.235,15.03,24.305,33.98,42.765,52.275,58.685,63.035,66.185,68.645,56.418601989746094,56.5846830585799,55.93695802030674,56.044910081490045,1437500.0,8440.0,748.0,9294.0,6220.0,1138.0,915.0,520.0,389.0,75450.0,108537.0,71660.0,5110.0,75450.0,19715.0,19188.0,1384.0,97.0,70.0,-57.0,52.14,48.83,1.31,375.9,1.86,69.3,24.9,94.2,9.85,8.23,32.03,5.6,7.43,1.42,8440.0,9294.0,915.0,520.0,1.31,368.0,75450.0,19715.0,108537.0,73.7,25.58,8.86,73.7,10.84,10.84,4.71,19.62,24.41,12.53,0.75,25.25,395.97
2016-10-27,ALL,Allstate Corp,9.04,14.715,23.79,33.265,41.85,51.21,57.55,61.86,65.005,67.465,56.127933502197266,56.58466580561007,56.11963388619684,56.568060238024486,1366600.0,8440.0,748.0,9294.0,6220.0,1138.0,915.0,520.0,389.0,75450.0,108537.0,71660.0,5110.0,75450.0,19715.0,19188.0,1384.0,97.0,70.0,-57.0,52.14,48.83,1.31,375.9,1.86,69.3,24.9,94.2,9.85,8.23,32.03,5.6,7.43,1.42,8440.0,9294.0,915.0,520.0,1.31,368.0,75450.0,19715.0,108537.0,73.7,25.58,8.86,73.7,10.84,10.84,4.71,19.62,24.41,12.53,0.75,25.25,395.97
2016-10-28,ALL,Allstate Corp,9.485,15.45,24.975,34.915,43.915,53.595,60.07,64.435,67.58,70.025,56.078128814697266,56.692636385809365,55.704443233682824,56.26912775014948,2435200.0,8440.0,748.0,9294.0,6220.0,1138.0,915.0,520.0,389.0,75450.0,108537.0,71660.0,5110.0,75450.0,19715.0,19188.0,1384.0,97.0,70.0,-57.0,52.14,48.83,1.31,375.9,1.86,69.3,24.9,94.2,9.85,8.23,32.03,5.6,7.43,1.42,8440.0,9294.0,915.0,520.0,1.31,368.0,75450.0,19715.0,108537.0,73.7,25.58,8.86,73.7,10.84,10.84,4.71,19.62,24.41,12.53,0.75,25.25,395.97
2016-10-31,ALL,Allstate Corp,9.465,15.435,24.955,34.88,43.865,53.53,60.0,64.355,67.495,69.94,56.3853874206543,56.55977445261129,56.078130458299405,56.26912939934963,2271100.0,8440.0,748.0,9294.0,6220.0,1138.0,915.0,520.0,389.0,75450.0,108537.0,71660.0,5110.0,75450.0,19715.0,19188.0,1384.0,97.0,70.0,-57.0,52.14,48.83,1.31,375.9,1.86,69.3,24.9,94.2,9.85,8.23,32.03,5.6,7.43,1.42,8440.0,9294.0,915.0,520.0,1.31,368.0,75450.0,19715.0,108537.0,73.7,25.58,8.86,73.7,10.84,10.84,4.71,19.62,24.41,12.53,0.75,25.25,395.97
2016-11-01,ALL,Allstate Corp,9.525,15.53,25.11,35.1,44.145,53.855,60.345,64.71,67.855,70.29,55.8123893737793,56.35216230563588,55.48852688178257,56.34385635221423,2763700.0,8440.0,748.0,9294.0,6220.0,1138.0,915.0,520.0,389.0,75450.0,108537.0,71660.0,5110.0,75450.0,19715.0,19188.0,1384.0,97.0,70.0,-57.0,52.14,48.83,1.31,375.9,1.86,69.3,24.9,94.2,9.85,8.23,32.03,5.6,7.43,1.42,8440.0,9294.0,915.0,520.0,1.31,368.0,75450.0,19715.0,108537.0,73.7,25.58,8.86,73.7,10.84,10.84,4.71,19.62,24.41,12.53,0.75,25.25,395.97
2016-11-02,ALL,Allstate Corp,9.46,15.435,24.955,34.88,43.855,53.52,59.985,64.34,67.48,69.92,55.92033767700195,56.127942149522305,55.56326406642922,55.57156368370832,2867900.0,8440.0,748.0,9294.0,6220.0,1138.0,915.0,520.0,389.0,75450.0,108537.0,71660.0,5110.0,75450.0,19715.0,19188.0,1384.0,97.0,70.0,-57.0,52.14,48.83,1.31,375.9,1.86,69.3,24.9,94.2,9.85,8.23,32.03,5.6,7.43,1.42,8440.0,9294.0,915.0,520.0,1.31,368.0,75450.0,19715.0,108537.0,73.7,25.58,8.86,73.7,10.84,10.84,4.71,19.62,24.41,12.53,0.75,25.25,395.97
2016-11-03,ALL,Allstate Corp,9.595,15.66,25.325,35.395,44.505,54.275,60.785,65.155,68.3,70.73,56.54315185546875,57.29052923371669,55.978473764776744,56.44350576209289,4516200.0,8440.0,748.0,9294.0,6220.0,1138.0,915.0,520.0,389.0,75450.0,108537.0,71660.0,5110.0,75450.0,19715.0,19188.0,1384.0,97.0,70.0,-57.0,52.14,48.83,1.31,375.9,1.86,69.3,24.9,94.2,9.85,8.23,32.03,5.6,7.43,1.42,8440.0,9294.0,915.0,520.0,1.31,368.0,75450.0,19715.0,108537.0,73.7,25.58,8.86,73.7,10.84,10.84,4.71,19.62,24.41,12.53,0.75,25.25,395.97
2016-11-04,ALL,Allstate Corp,9.465,15.445,24.975,34.9,43.885,53.555,60.025,64.38,67.52,69.955,55.405479431152344,56.47671920758748,55.34735043563658,56.4684132552037,2981100.0,8440.0,748.0,9294.0,6220.0,1138.0,915.0,520.0,389.0,75450.0,108537.0,71660.0,5110.0,75450.0,19715.0,19188.0,1384.0,97.0,70.0,-57.0,52.14,48.83,1.31,375.9,1.86,69.3,24.9,94.2,9.85,8.23,32.03,5.6,7.43,1.42,8440.0,9294.0,915.0,520.0,1.31,368.0,75450.0,19715.0,108537.0,73.7,25.58,8.86,73.7,10.84,10.84,4.71,19.62,24.41,12.53,0.75,25.25,395.97
2016-11-07,ALL,Allstate Corp,9.245,15.095,24.4,34.095,42.865,52.375,58.77,63.1,66.235,68.685,55.5217399597168,56.078118418736864,55.26431244432242,55.978472327918716,3430600.0,8440.0,748.0,9294.0,6220.0,1138.0,915.0,520.0,389.0,75450.0,108537.0,71660.0,5110.0,75450.0,19715.0,19188.0,1384.0,97.0,70.0,-57.0,52.14,48.83,1.31,375.9,1.86,69.3,24.9,94.2,9.85,8.23,32.03,5.6,7.43,1.42,8440.0,9294.0,915.0,520.0,1.31,368.0,75450.0,19715.0,108537.0,73.7,25.58,8.86,73.7,10.84,10.84,4.71,19.62,24.41,12.53,0.75,25.25,395.97
2016-11-08,ALL,Allstate Corp,9.245,15.095,24.4,34.09,42.845,52.345,58.73,63.05,66.185,68.625,56.1196403503418,56.25250391308459,55.3556574417107,55.3556574417107,2373900.0,8440.0,748.0,9294.0,6220.0,1138.0,915.0,520.0,389.0,75450.0,108537.0,71660.0,5110.0,75450.0,19715.0,19188.0,1384.0,97.0,70.0,-57.0,52.14,48.83,1.31,375.9,1.86,69.3,24.9,94.2,9.85,8.23,32.03,5.6,7.43,1.42,8440.0,9294.0,915.0,520.0,1.31,368.0,75450.0,19715.0,108537.0,73.7,25.58,8.86,73.7,10.84,10.84,4.71,19.62,24.41,12.53,0.75,25.25,395.97
2016-11-09,ALL,Allstate Corp,8.965,14.565,23.455,32.71,41.05,50.305,56.58,60.87,63.995,66.455,56.609596252441406,56.89194168047765,55.878830658231045,56.17778165940502,3230800.0,8440.0,748.0,9294.0,6220.0,1138.0,915.0,520.0,389.0,75450.0,108537.0,71660.0,5110.0,75450.0,19715.0,19188.0,1384.0,97.0,70.0,-57.0,52.14,48.83,1.31,375.9,1.86,69.3,24.9,94.2,9.85,8.23,32.03,5.6,7.43,1.42,8440.0,9294.0,915.0,520.0,1.31,368.0,75450.0,19715.0,108537.0,73.7,25.58,8.86,73.7,10.84,10.84,4.71,19.62,24.41,12.53,0.75,25.25,395.97
2016-11-10,ALL,Allstate Corp,8.95,14.62,23.61,32.95,41.385,50.605,56.85,61.11,64.225,66.665,57.67251968383789,57.680825636666974,56.57636832706901,57.23239921768166,3288200.0,8440.0,748.0,9294.0,6220.0,1138.0,915.0,520.0,389.0,75450.0,108537.0,71660.0,5110.0,75450.0,19715.0,19188.0,1384.0,97.0,70.0,-57.0,52.14,48.83,1.31,375.9,1.86,69.3,24.9,94.2,9.85,8.23,32.03,5.6,7.43,1.42,8440.0,9294.0,915.0,520.0,1.31,368.0,75450.0,19715.0,108537.0,73.7,25.58,8.86,73.7,10.84,10.84,4.71,19.62,24.41,12.53,0.75,25.25,395.97
2016-11-11,ALL,Allstate Corp,9.1,14.835,24.0,33.56,42.115,51.425,57.7,61.925,65.025,67.525,57.83029556274414,57.921642028345325,57.23239372811277,57.56456211797298,2270000.0,8440.0,748.0,9294.0,6220.0,1138.0,915.0,520.0,389.0,75450.0,108537.0,71660.0,5110.0,75450.0,19715.0,19188.0,1384.0,97.0,70.0,-57.0,52.14,48.83,1.31,375.9,1.86,69.3,24.9,94.2,9.85,8.23,32.03,5.6,7.43,1.42,8440.0,9294.0,915.0,520.0,1.31,368.0,75450.0,19715.0,108537.0,73.7,25.58,8.86,73.7,10.84,10.84,4.71,19.62,24.41,12.53,0.75,25.25,395.97
2016-11-14,ALL,Allstate Corp,8.825,14.4,23.285,32.55,40.84,49.94,56.12,60.305,63.4,65.905,58.702239990234375,58.85171545703044,57.79708123697337,57.92995113438561,2673100.0,8440.0,748.0,9294.0,6220.0,1138.0,915.0,520.0,389.0,75450.0,108537.0,71660.0,5110.0,75450.0,19715.0,19188.0,1384.0,97.0,70.0,-57.0,52.14,48.83,1.31,375.9,1.86,69.3,24.9,94.2,9.85,8.23,32.03,5.6,7.43,1.42,8440.0,9294.0,915.0,520.0,1.31,368.0,75450.0,19715.0,108537.0,73.7,25.58,8.86,73.7,10.84,10.84,4.71,19.62,24.41,12.53,0.75,25.25,395.97
2016-11-15,ALL,Allstate Corp,8.625,14.075,22.75,31.785,39.87,48.8,54.885,59.04,62.12,64.625,59.20880889892578,59.30015539034659,58.39499643051865,58.51125444949298,3334400.0,8440.0,748.0,9294.0,6220.0,1138.0,915.0,520.0,389.0,75450.0,108537.0,71660.0,5110.0,75450.0,19715.0,19188.0,1384.0,97.0,70.0,-57.0,52.14,48.83,1.31,375.9,1.86,69.3,24.9,94.2,9.85,8.23,32.03,5.6,7.43,1.42,8440.0,9294.0,915.0,520.0,1.31,368.0,75450.0,19715.0,108537.0,73.7,25.58,8.86,73.7,10.84,10.84,4.71,19.62,24.41,12.53,0.75,25.25,395.97
2016-11-16,ALL,Allstate Corp,8.625,14.07,22.745,31.78,39.86,48.785,54.875,59.03,62.115,64.62,58.72715377807617,59.026104723203254,58.21229240911605,58.959669771933754,2453700.0,8440.0,748.0,9294.0,6220.0,1138.0,915.0,520.0,389.0,75450.0,108537.0,71660.0,5110.0,75450.0,19715.0,19188.0,1384.0,97.0,70.0,-57.0,52.14,48.83,1.31,375.9,1.86,69.3,24.9,94.2,9.85,8.23,32.03,5.6,7.43,1.42,8440.0,9294.0,915.0,520.0,1.31,368.0,75450.0,19715.0,108537.0,73.7,25.58,8.86,73.7,10.84,10.84,4.71,19.62,24.41,12.53,0.75,25.25,395.97
2016-11-17,ALL,Allstate Corp,8.75,14.28,23.09,32.26,40.455,49.48,55.62,59.79,62.88,65.38,59.60740280151367,59.615708755446576,58.51955725300387,58.64412121965142,2792300.0,8440.0,748.0,9294.0,6220.0,1138.0,915.0,520.0,389.0,75450.0,108537.0,71660.0,5110.0,75450.0,19715.0,19188.0,1384.0,97.0,70.0,-57.0,52.14,48.83,1.31,375.9,1.86,69.3,24.9,94.2,9.85,8.23,32.03,5.6,7.43,1.42,8440.0,9294.0,915.0,520.0,1.31,368.0,75450.0,19715.0,108537.0,73.7,25.58,8.86,73.7,10.84,10.84,4.71,19.62,24.41,12.53,0.75,25.25,395.97
2016-11-18,ALL,Allstate Corp,8.835,14.425,23.315,32.575,40.84,49.92,56.075,60.25,63.33,65.83,59.80671310424805,59.956188626493315,59.30016385531505,59.62402643091517,2998300.0,8440.0,748.0,9294.0,6220.0,1138.0,915.0,520.0,389.0,75450.0,108537.0,71660.0,5110.0,75450.0,19715.0,19188.0,1384.0,97.0,70.0,-57.0,52.14,48.83,1.31,375.9,1.86,69.3,24.9,94.2,9.85,8.23,32.03,5.6,7.43,1.42,8440.0,9294.0,915.0,520.0,1.31,368.0,75450.0,19715.0,108537.0,73.7,25.58,8.86,73.7,10.84,10.84,4.71,19.62,24.41,12.53,0.75,25.25,395.97
2016-11-21,ALL,Allstate Corp,8.89,14.51,23.435,32.705,40.985,50.08,56.24,60.41,63.49,65.98,59.93956756591797,60.113954574220976,59.56588202463812,59.83991513163648,2651400.0,8440.0,748.0,9294.0,6220.0,1138.0,915.0,520.0,389.0,75450.0,108537.0,71660.0,5110.0,75450.0,19715.0,19188.0,1384.0,97.0,70.0,-57.0,52.14,48.83,1.31,375.9,1.86,69.3,24.9,94.2,9.85,8.23,32.03,5.6,7.43,1.42,8440.0,9294.0,915.0,520.0,1.31,368.0,75450.0,19715.0,108537.0,73.7,25.58,8.86,73.7,10.84,10.84,4.71,19.62,24.41,12.53,0.75,25.25,395.97
2016-11-22,ALL,Allstate Corp,8.84,14.45,23.35,32.605,40.87,49.935,56.085,60.255,63.335,65.83,60.097354888916016,60.35478244987305,59.72366297545056,59.94787939064719,3863800.0,8440.0,748.0,9294.0,6220.0,1138.0,915.0,520.0,389.0,75450.0,108537.0,71660.0,5110.0,75450.0,19715.0,19188.0,1384.0,97.0,70.0,-57.0,52.14,48.83,1.31,375.9,1.86,69.3,24.9,94.2,9.85,8.23,32.03,5.6,7.43,1.42,8440.0,9294.0,915.0,520.0,1.31,368.0,75450.0,19715.0,108537.0,73.7,25.58,8.86,73.7,10.84,10.84,4.71,19.62,24.41,12.53,0.75,25.25,395.97
2016-11-23,ALL,Allstate Corp,8.925,14.52,23.395,32.62,40.835,49.945,56.115,60.295,63.38,65.88,60.122257232666016,60.387990707267114,59.90634680468207,60.172080279283165,1852800.0,8440.0,748.0,9294.0,6220.0,1138.0,915.0,520.0,389.0,75450.0,108537.0,71660.0,5110.0,75450.0,19715.0,19188.0,1384.0,97.0,70.0,-57.0,52.14,48.83,1.31,375.9,1.86,69.3,24.9,94.2,9.85,8.23,32.03,5.6,7.43,1.42,8440.0,9294.0,915.0,520.0,1.31,368.0,75450.0,19715.0,108537.0,73.7,25.58,8.86,73.7,10.84,10.84,4.71,19.62,24.41,12.53,0.75,25.25,395.97
