Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Funds from Operations (FFO) - REIT,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM","Return on Invested Capital - %, TTM",Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Dividend Coverage - %,Dividend Payout Ratio - %,Earnings Retention Rate
2016-09-16,AVB,AvalonBay Communities Inc,13.605,23.85,34.93,55.655,65.255,80.49,91.125,96.36,100.095,103.075,130.4001922607422,130.46789859917018,129.09867623294429,129.97889307113422,1123200.0,502.31,332.3,187.82,187.82,197.32,273.58,182.31,182.31,17395.07,6833.99,9856.52,275.4,132.47,284.97,84.77,1.43,137.44,2.88,66.15,37.39,37.39,39.29,0.02,39.28,8.34,4.73,6.0,502.31,187.82,187.82,197.32,1.43,137.31,39.29,40.92,69.26,4.03,106.24,94.13,0.06
2016-09-19,AVB,AvalonBay Communities Inc,13.885,23.99,35.02,55.94,65.665,80.79,91.325,96.42,100.045,102.98,131.96505737304688,132.09295098030884,130.3400359874631,130.76133527716007,439200.0,502.31,332.3,187.82,187.82,197.32,273.58,182.31,182.31,17395.07,6833.99,9856.52,275.4,132.47,284.97,84.77,1.43,137.44,2.88,66.15,37.39,37.39,39.29,0.02,39.28,8.34,4.73,6.0,502.31,187.82,187.82,197.32,1.43,137.31,39.29,40.92,69.26,4.03,106.24,94.13,0.06
2016-09-20,AVB,AvalonBay Communities Inc,14.665,24.73,36.15,57.56,67.645,83.37,94.47,99.61,103.255,106.18,132.52175903320312,132.8226952734699,132.21331517130238,132.67975199428614,526700.0,502.31,332.3,187.82,187.82,197.32,273.58,182.31,182.31,17395.07,6833.99,9856.52,275.4,132.47,284.97,84.77,1.43,137.44,2.88,66.15,37.39,37.39,39.29,0.02,39.28,8.34,4.73,6.0,502.31,187.82,187.82,197.32,1.43,137.31,39.29,40.92,69.26,4.03,106.24,94.13,0.06
2016-09-21,AVB,AvalonBay Communities Inc,14.775,24.695,36.24,57.85,68.175,83.99,95.15,100.37,104.105,107.11,134.52294921875,134.7260797569136,130.93436328240037,132.40140313858316,685300.0,502.31,332.3,187.82,187.82,197.32,273.58,182.31,182.31,17395.07,6833.99,9856.52,275.4,132.47,284.97,84.77,1.43,137.44,2.88,66.15,37.39,37.39,39.29,0.02,39.28,8.34,4.73,6.0,502.31,187.82,187.82,197.32,1.43,137.31,39.29,40.92,69.26,4.03,106.24,94.13,0.06
2016-09-22,AVB,AvalonBay Communities Inc,14.945,25.14,37.115,59.345,69.805,85.965,97.305,102.585,106.335,109.335,137.005615234375,137.23131455094475,135.41821239654485,135.41821239654485,1011100.0,502.31,332.3,187.82,187.82,197.32,273.58,182.31,182.31,17395.07,6833.99,9856.52,275.4,132.47,284.97,84.77,1.43,137.44,2.88,66.15,37.39,37.39,39.29,0.02,39.28,8.34,4.73,6.0,502.31,187.82,187.82,197.32,1.43,137.31,39.29,40.92,69.26,4.03,106.24,94.13,0.06
2016-09-23,AVB,AvalonBay Communities Inc,15.225,25.465,37.38,59.68,70.295,86.495,97.855,103.12,106.85,109.845,137.50213623046875,138.38987223672478,135.56865979042212,136.3285136895337,948400.0,502.31,332.3,187.82,187.82,197.32,273.58,182.31,182.31,17395.07,6833.99,9856.52,275.4,132.47,284.97,84.77,1.43,137.44,2.88,66.15,37.39,37.39,39.29,0.02,39.28,8.34,4.73,6.0,502.31,187.82,187.82,197.32,1.43,137.31,39.29,40.92,69.26,4.03,106.24,94.13,0.06
2016-09-26,AVB,AvalonBay Communities Inc,15.24,25.48,37.39,59.675,70.28,86.47,97.82,103.075,106.8,109.785,138.03627014160156,138.26196941814416,136.47896694458748,137.32908443222104,797300.0,502.31,332.3,187.82,187.82,197.32,273.58,182.31,182.31,17395.07,6833.99,9856.52,275.4,132.47,284.97,84.77,1.43,137.44,2.88,66.15,37.39,37.39,39.29,0.02,39.28,8.34,4.73,6.0,502.31,187.82,187.82,197.32,1.43,137.31,39.29,40.92,69.26,4.03,106.24,94.13,0.06
2016-09-27,AVB,AvalonBay Communities Inc,15.41,25.895,37.93,60.655,71.485,87.825,99.145,104.565,108.36,111.385,136.7423095703125,138.42751827323156,136.33605994811916,138.42751827323156,898600.0,502.31,332.3,187.82,187.82,197.32,273.58,182.31,182.31,17395.07,6833.99,9856.52,275.4,132.47,284.97,84.77,1.43,137.44,2.88,66.15,37.39,37.39,39.29,0.02,39.28,8.34,4.73,6.0,502.31,187.82,187.82,197.32,1.43,137.31,39.29,40.92,69.26,4.03,106.24,94.13,0.06
2016-09-28,AVB,AvalonBay Communities Inc,15.6,25.835,36.915,57.675,70.31,84.915,95.325,101.14,105.64,109.225,137.63673400878906,138.09908597445536,135.99197677104488,137.28808197494521,519300.0,502.31,332.3,187.82,187.82,197.32,273.58,182.31,182.31,17395.07,6833.99,9856.52,275.4,132.47,284.97,84.77,1.43,137.44,2.88,66.15,37.39,37.39,39.29,0.02,39.28,8.34,4.73,6.0,502.31,187.82,187.82,197.32,1.43,137.31,39.29,40.92,69.26,4.03,106.24,94.13,0.06
2016-09-29,AVB,AvalonBay Communities Inc,15.605,25.84,36.92,57.675,70.295,84.885,95.275,101.09,105.58,109.165,135.9767608642578,137.83375492961005,135.62810896785444,137.07580194471353,837100.0,502.31,332.3,187.82,187.82,197.32,273.58,182.31,182.31,17395.07,6833.99,9856.52,275.4,132.47,284.97,84.77,1.43,137.44,2.88,66.15,37.39,37.39,39.29,0.02,39.28,8.34,4.73,6.0,502.31,187.82,187.82,197.32,1.43,137.31,39.29,40.92,69.26,4.03,106.24,94.13,0.06
2016-09-30,AVB,AvalonBay Communities Inc,15.34,25.53,36.625,57.265,69.82,84.395,94.785,100.62,105.125,108.725,134.79434204101562,137.58361474940935,134.74886671712196,137.1364137450869,1153300.0,516.21,339.08,195.43,195.43,356.33,289.51,65.9,65.9,17588.66,6815.97,10036.62,307.55,131.73,238.84,-116.41,2.59,137.51,2.98,65.69,37.86,37.86,69.03,0.01,69.03,9.51,5.51,6.83,516.21,195.43,195.43,356.33,2.59,137.32,38.75,40.42,67.84,4.08,191.78,52.14,0.48
2016-10-03,AVB,AvalonBay Communities Inc,15.635,25.875,36.95,57.695,70.3,84.88,95.27,101.07,105.555,109.125,131.67916870117188,134.59729231639633,131.5351557837088,134.30169111518862,1000600.0,516.21,339.08,195.43,195.43,356.33,289.51,65.9,65.9,17588.66,6815.97,10036.62,307.55,131.73,238.84,-116.41,2.59,137.51,2.98,65.69,37.86,37.86,69.03,0.01,69.03,9.51,5.51,6.83,516.21,195.43,195.43,356.33,2.59,137.32,38.75,40.42,67.84,4.08,191.78,52.14,0.48
2016-10-04,AVB,AvalonBay Communities Inc,15.535,25.745,36.705,57.53,70.265,84.82,95.065,100.84,105.255,108.76,130.84542846679688,132.1339462377139,129.57206142857143,132.08847090874957,913600.0,516.21,339.08,195.43,195.43,356.33,289.51,65.9,65.9,17588.66,6815.97,10036.62,307.55,131.73,238.84,-116.41,2.59,137.51,2.98,65.69,37.86,37.86,69.03,0.01,69.03,9.51,5.51,6.83,516.21,195.43,195.43,356.33,2.59,137.32,38.75,40.42,67.84,4.08,191.78,52.14,0.48
2016-10-05,AVB,AvalonBay Communities Inc,15.555,25.775,36.74,57.57,70.31,84.85,95.085,100.855,105.265,108.765,126.64636993408203,131.51242703444956,126.45688167519492,131.11829978308512,1359300.0,516.21,339.08,195.43,195.43,356.33,289.51,65.9,65.9,17588.66,6815.97,10036.62,307.55,131.73,238.84,-116.41,2.59,137.51,2.98,65.69,37.86,37.86,69.03,0.01,69.03,9.51,5.51,6.83,516.21,195.43,195.43,356.33,2.59,137.32,38.75,40.42,67.84,4.08,191.78,52.14,0.48
2016-10-06,AVB,AvalonBay Communities Inc,15.565,25.79,36.75,57.575,70.305,84.84,95.075,100.84,105.245,108.74,126.54022216796875,127.76052668218574,124.77419069301855,126.38863391564115,598500.0,516.21,339.08,195.43,195.43,356.33,289.51,65.9,65.9,17588.66,6815.97,10036.62,307.55,131.73,238.84,-116.41,2.59,137.51,2.98,65.69,37.86,37.86,69.03,0.01,69.03,9.51,5.51,6.83,516.21,195.43,195.43,356.33,2.59,137.32,38.75,40.42,67.84,4.08,191.78,52.14,0.48
2016-10-07,AVB,AvalonBay Communities Inc,15.58,25.805,36.765,57.585,70.31,84.835,95.065,100.82,105.225,108.715,125.53974151611328,128.85956732685455,125.06222749202007,126.9722720229496,873600.0,516.21,339.08,195.43,195.43,356.33,289.51,65.9,65.9,17588.66,6815.97,10036.62,307.55,131.73,238.84,-116.41,2.59,137.51,2.98,65.69,37.86,37.86,69.03,0.01,69.03,9.51,5.51,6.83,516.21,195.43,195.43,356.33,2.59,137.32,38.75,40.42,67.84,4.08,191.78,52.14,0.48
2016-10-10,AVB,AvalonBay Communities Inc,15.245,25.385,36.275,57.005,69.665,84.355,94.775,100.67,105.085,108.595,126.66912078857422,126.89650903600328,125.31996517006091,125.57766645327206,512500.0,516.21,339.08,195.43,195.43,356.33,289.51,65.9,65.9,17588.66,6815.97,10036.62,307.55,131.73,238.84,-116.41,2.59,137.51,2.98,65.69,37.86,37.86,69.03,0.01,69.03,9.51,5.51,6.83,516.21,195.43,195.43,356.33,2.59,137.32,38.75,40.42,67.84,4.08,191.78,52.14,0.48
2016-10-11,AVB,AvalonBay Communities Inc,15.39,25.625,36.62,57.52,70.285,85.07,95.55,101.455,105.875,109.375,126.48722076416016,127.00262333596588,125.50187939197333,126.63123370788435,723800.0,516.21,339.08,195.43,195.43,356.33,289.51,65.9,65.9,17588.66,6815.97,10036.62,307.55,131.73,238.84,-116.41,2.59,137.51,2.98,65.69,37.86,37.86,69.03,0.01,69.03,9.51,5.51,6.83,516.21,195.43,195.43,356.33,2.59,137.32,38.75,40.42,67.84,4.08,191.78,52.14,0.48
2016-10-12,AVB,AvalonBay Communities Inc,15.405,25.64,36.635,57.54,70.3,85.07,95.535,101.42,105.83,109.33,127.0783920288086,127.42704390272914,125.97177565342413,126.8358415378691,690100.0,516.21,339.08,195.43,195.43,356.33,289.51,65.9,65.9,17588.66,6815.97,10036.62,307.55,131.73,238.84,-116.41,2.59,137.51,2.98,65.69,37.86,37.86,69.03,0.01,69.03,9.51,5.51,6.83,516.21,195.43,195.43,356.33,2.59,137.32,38.75,40.42,67.84,4.08,191.78,52.14,0.48
2016-10-13,AVB,AvalonBay Communities Inc,15.41,25.645,36.64,57.55,70.31,85.07,95.53,101.42,105.83,109.32,127.41946411132812,127.52557705606759,126.2218971261579,126.35833466393353,791800.0,516.21,339.08,195.43,195.43,356.33,289.51,65.9,65.9,17588.66,6815.97,10036.62,307.55,131.73,238.84,-116.41,2.59,137.51,2.98,65.69,37.86,37.86,69.03,0.01,69.03,9.51,5.51,6.83,516.21,195.43,195.43,356.33,2.59,137.32,38.75,40.42,67.84,4.08,191.78,52.14,0.48
2016-10-14,AVB,AvalonBay Communities Inc,15.395,25.635,36.62,57.53,70.28,85.045,95.5,101.39,105.8,109.295,128.041015625,128.44274142074,126.51753401004554,127.57108838928652,818900.0,516.21,339.08,195.43,195.43,356.33,289.51,65.9,65.9,17588.66,6815.97,10036.62,307.55,131.73,238.84,-116.41,2.59,137.51,2.98,65.69,37.86,37.86,69.03,0.01,69.03,9.51,5.51,6.83,516.21,195.43,195.43,356.33,2.59,137.32,38.75,40.42,67.84,4.08,191.78,52.14,0.48
2016-10-17,AVB,AvalonBay Communities Inc,15.415,25.65,36.635,57.53,70.255,84.995,95.425,101.3,105.7,109.18,128.16229248046875,128.5943313176839,127.44223931722385,127.98796649820771,580100.0,516.21,339.08,195.43,195.43,356.33,289.51,65.9,65.9,17588.66,6815.97,10036.62,307.55,131.73,238.84,-116.41,2.59,137.51,2.98,65.69,37.86,37.86,69.03,0.01,69.03,9.51,5.51,6.83,516.21,195.43,195.43,356.33,2.59,137.32,38.75,40.42,67.84,4.08,191.78,52.14,0.48
2016-10-18,AVB,AvalonBay Communities Inc,15.44,25.68,36.665,57.57,70.3,85.05,95.495,101.375,105.77,109.255,127.91973114013672,129.39773717810854,127.88183117702052,129.04149834261725,630700.0,516.21,339.08,195.43,195.43,356.33,289.51,65.9,65.9,17588.66,6815.97,10036.62,307.55,131.73,238.84,-116.41,2.59,137.51,2.98,65.69,37.86,37.86,69.03,0.01,69.03,9.51,5.51,6.83,516.21,195.43,195.43,356.33,2.59,137.32,38.75,40.42,67.84,4.08,191.78,52.14,0.48
2016-10-19,AVB,AvalonBay Communities Inc,15.43,25.67,36.65,57.55,70.285,85.04,95.48,101.355,105.755,109.235,128.2001953125,128.2684083202842,127.06326558764086,127.69994345785464,413300.0,516.21,339.08,195.43,195.43,356.33,289.51,65.9,65.9,17588.66,6815.97,10036.62,307.55,131.73,238.84,-116.41,2.59,137.51,2.98,65.69,37.86,37.86,69.03,0.01,69.03,9.51,5.51,6.83,516.21,195.43,195.43,356.33,2.59,137.32,38.75,40.42,67.84,4.08,191.78,52.14,0.48
2016-10-20,AVB,AvalonBay Communities Inc,15.435,25.67,36.655,57.555,70.275,85.02,95.465,101.335,105.73,109.21,127.42707824707031,129.81463757829812,126.9571510010245,128.6549701988678,675600.0,516.21,339.08,195.43,195.43,356.33,289.51,65.9,65.9,17588.66,6815.97,10036.62,307.55,131.73,238.84,-116.41,2.59,137.51,2.98,65.69,37.86,37.86,69.03,0.01,69.03,9.51,5.51,6.83,516.21,195.43,195.43,356.33,2.59,137.32,38.75,40.42,67.84,4.08,191.78,52.14,0.48
2016-10-21,AVB,AvalonBay Communities Inc,15.21,25.34,36.31,57.35,70.285,85.17,95.61,101.415,105.82,109.32,127.29064178466797,127.89700656022805,126.30530047006357,126.38867577127117,423500.0,516.21,339.08,195.43,195.43,356.33,289.51,65.9,65.9,17588.66,6815.97,10036.62,307.55,131.73,238.84,-116.41,2.59,137.51,2.98,65.69,37.86,37.86,69.03,0.01,69.03,9.51,5.51,6.83,516.21,195.43,195.43,356.33,2.59,137.32,38.75,40.42,67.84,4.08,191.78,52.14,0.48
2016-10-24,AVB,AvalonBay Communities Inc,15.235,25.37,36.335,57.375,70.3,85.18,95.615,101.415,105.81,109.315,127.50286102294922,128.88232953856823,126.94197161106932,128.0031128039141,606200.0,516.21,339.08,195.43,195.43,356.33,289.51,65.9,65.9,17588.66,6815.97,10036.62,307.55,131.73,238.84,-116.41,2.59,137.51,2.98,65.69,37.86,37.86,69.03,0.01,69.03,9.51,5.51,6.83,516.21,195.43,195.43,356.33,2.59,137.32,38.75,40.42,67.84,4.08,191.78,52.14,0.48
2016-10-25,AVB,AvalonBay Communities Inc,15.245,25.385,36.345,57.385,70.3,85.17,95.595,101.385,105.785,109.285,126.47959899902344,127.04806368425729,120.65093924262128,125.00916849608087,1715400.0,516.21,339.08,195.43,195.43,356.33,289.51,65.9,65.9,17588.66,6815.97,10036.62,307.55,131.73,238.84,-116.41,2.59,137.51,2.98,65.69,37.86,37.86,69.03,0.01,69.03,9.51,5.51,6.83,516.21,195.43,195.43,356.33,2.59,137.32,38.75,40.42,67.84,4.08,191.78,52.14,0.48
2016-10-26,AVB,AvalonBay Communities Inc,15.265,25.405,36.365,57.4,70.315,85.185,95.615,101.41,105.8,109.3,128.1925811767578,128.33659408215937,125.12286953488616,126.50992476759687,873600.0,516.21,339.08,195.43,195.43,356.33,289.51,65.9,65.9,17588.66,6815.97,10036.62,307.55,131.73,238.84,-116.41,2.59,137.51,2.98,65.69,37.86,37.86,69.03,0.01,69.03,9.51,5.51,6.83,516.21,195.43,195.43,356.33,2.59,137.32,38.75,40.42,67.84,4.08,191.78,52.14,0.48
2016-10-27,AVB,AvalonBay Communities Inc,14.99,25.09,36.065,56.98,69.81,84.64,95.045,100.855,105.265,108.765,125.59284210205078,128.1774652727832,124.51654995297335,128.1774652727832,1115400.0,516.21,339.08,195.43,195.43,356.33,289.51,65.9,65.9,17588.66,6815.97,10036.62,307.55,131.73,238.84,-116.41,2.59,137.51,2.98,65.69,37.86,37.86,69.03,0.01,69.03,9.51,5.51,6.83,516.21,195.43,195.43,356.33,2.59,137.32,38.75,40.42,67.84,4.08,191.78,52.14,0.48
2016-10-28,AVB,AvalonBay Communities Inc,15.01,25.11,36.08,56.99,69.805,84.62,95.01,100.805,105.2,108.7,126.92679595947266,128.5639654109914,125.59279147212145,126.2218937582349,897600.0,516.21,339.08,195.43,195.43,356.33,289.51,65.9,65.9,17588.66,6815.97,10036.62,307.55,131.73,238.84,-116.41,2.59,137.51,2.98,65.69,37.86,37.86,69.03,0.01,69.03,9.51,5.51,6.83,516.21,195.43,195.43,356.33,2.59,137.32,38.75,40.42,67.84,4.08,191.78,52.14,0.48
2016-10-31,AVB,AvalonBay Communities Inc,15.31,25.455,36.41,57.435,70.31,85.135,95.53,101.295,105.67,109.15,129.74636840820312,129.80700602643816,127.10112025967744,127.58620964011472,680300.0,516.21,339.08,195.43,195.43,356.33,289.51,65.9,65.9,17588.66,6815.97,10036.62,307.55,131.73,238.84,-116.41,2.59,137.51,2.98,65.69,37.86,37.86,69.03,0.01,69.03,9.51,5.51,6.83,516.21,195.43,195.43,356.33,2.59,137.32,38.75,40.42,67.84,4.08,191.78,52.14,0.48
2016-11-01,AVB,AvalonBay Communities Inc,15.32,25.455,36.405,57.435,70.3,85.135,95.53,101.3,105.67,109.145,128.29110717773438,129.90555059956114,126.86616355150213,129.90555059956114,826600.0,516.21,339.08,195.43,195.43,356.33,289.51,65.9,65.9,17588.66,6815.97,10036.62,307.55,131.73,238.84,-116.41,2.59,137.51,2.98,65.69,37.86,37.86,69.03,0.01,69.03,9.51,5.51,6.83,516.21,195.43,195.43,356.33,2.59,137.32,38.75,40.42,67.84,4.08,191.78,52.14,0.48
2016-11-02,AVB,AvalonBay Communities Inc,15.32,25.47,36.41,57.435,70.3,85.13,95.515,101.28,105.65,109.125,128.52610778808594,129.70092579566213,128.14713125262367,128.67769608918164,824600.0,516.21,339.08,195.43,195.43,356.33,289.51,65.9,65.9,17588.66,6815.97,10036.62,307.55,131.73,238.84,-116.41,2.59,137.51,2.98,65.69,37.86,37.86,69.03,0.01,69.03,9.51,5.51,6.83,516.21,195.43,195.43,356.33,2.59,137.32,38.75,40.42,67.84,4.08,191.78,52.14,0.48
2016-11-03,AVB,AvalonBay Communities Inc,15.325,25.47,36.405,57.43,70.295,85.12,95.51,101.275,105.64,109.12,129.31439208984375,130.39068421415615,128.03344936925893,128.54886354404732,808800.0,516.21,339.08,195.43,195.43,356.33,289.51,65.9,65.9,17588.66,6815.97,10036.62,307.55,131.73,238.84,-116.41,2.59,137.51,2.98,65.69,37.86,37.86,69.03,0.01,69.03,9.51,5.51,6.83,516.21,195.43,195.43,356.33,2.59,137.32,38.75,40.42,67.84,4.08,191.78,52.14,0.48
2016-11-04,AVB,AvalonBay Communities Inc,15.33,25.485,36.43,57.46,70.325,85.16,95.545,101.31,105.675,109.155,130.07232666015625,130.80754206247144,128.52610748787808,129.54176182483758,829300.0,516.21,339.08,195.43,195.43,356.33,289.51,65.9,65.9,17588.66,6815.97,10036.62,307.55,131.73,238.84,-116.41,2.59,137.51,2.98,65.69,37.86,37.86,69.03,0.01,69.03,9.51,5.51,6.83,516.21,195.43,195.43,356.33,2.59,137.32,38.75,40.42,67.84,4.08,191.78,52.14,0.48
2016-11-07,AVB,AvalonBay Communities Inc,15.355,25.505,36.435,57.46,70.3,85.13,95.515,101.27,105.635,109.11,129.39772033691406,132.01265553536643,128.85956868777282,131.41387783166374,710100.0,516.21,339.08,195.43,195.43,356.33,289.51,65.9,65.9,17588.66,6815.97,10036.62,307.55,131.73,238.84,-116.41,2.59,137.51,2.98,65.69,37.86,37.86,69.03,0.01,69.03,9.51,5.51,6.83,516.21,195.43,195.43,356.33,2.59,137.32,38.75,40.42,67.84,4.08,191.78,52.14,0.48
2016-11-08,AVB,AvalonBay Communities Inc,15.37,25.52,36.45,57.465,70.295,85.105,95.47,101.225,105.58,109.05,131.0652313232422,131.55790771232532,129.28404871317375,129.7160759089812,529500.0,516.21,339.08,195.43,195.43,356.33,289.51,65.9,65.9,17588.66,6815.97,10036.62,307.55,131.73,238.84,-116.41,2.59,137.51,2.98,65.69,37.86,37.86,69.03,0.01,69.03,9.51,5.51,6.83,516.21,195.43,195.43,356.33,2.59,137.32,38.75,40.42,67.84,4.08,191.78,52.14,0.48
2016-11-09,AVB,AvalonBay Communities Inc,15.39,25.54,36.465,57.47,70.295,85.09,95.45,101.195,105.55,109.015,128.32144165039062,130.38307467838735,126.10063340801746,128.76105576603862,856800.0,516.21,339.08,195.43,195.43,356.33,289.51,65.9,65.9,17588.66,6815.97,10036.62,307.55,131.73,238.84,-116.41,2.59,137.51,2.98,65.69,37.86,37.86,69.03,0.01,69.03,9.51,5.51,6.83,516.21,195.43,195.43,356.33,2.59,137.32,38.75,40.42,67.84,4.08,191.78,52.14,0.48
2016-11-10,AVB,AvalonBay Communities Inc,15.29,25.345,36.28,57.195,70.09,84.915,95.36,101.075,105.51,108.95,126.2219009399414,128.26837154486125,123.68275398956794,127.63169385718734,1272800.0,516.21,339.08,195.43,195.43,356.33,289.51,65.9,65.9,17588.66,6815.97,10036.62,307.55,131.73,238.84,-116.41,2.59,137.51,2.98,65.69,37.86,37.86,69.03,0.01,69.03,9.51,5.51,6.83,516.21,195.43,195.43,356.33,2.59,137.32,38.75,40.42,67.84,4.08,191.78,52.14,0.48
2016-11-11,AVB,AvalonBay Communities Inc,15.54,25.725,36.875,58.245,71.325,86.29,96.785,102.415,106.83,110.36,127.0783920288086,129.0339119915933,126.22190151016399,126.2749637670985,1192400.0,516.21,339.08,195.43,195.43,356.33,289.51,65.9,65.9,17588.66,6815.97,10036.62,307.55,131.73,238.84,-116.41,2.59,137.51,2.98,65.69,37.86,37.86,69.03,0.01,69.03,9.51,5.51,6.83,516.21,195.43,195.43,356.33,2.59,137.32,38.75,40.42,67.84,4.08,191.78,52.14,0.48
2016-11-14,AVB,AvalonBay Communities Inc,15.34,25.38,36.36,57.415,70.295,85.085,95.495,101.105,105.51,109.035,129.76158142089844,131.26232547108535,124.45590918878445,126.57818039471957,1058400.0,516.21,339.08,195.43,195.43,356.33,289.51,65.9,65.9,17588.66,6815.97,10036.62,307.55,131.73,238.84,-116.41,2.59,137.51,2.98,65.69,37.86,37.86,69.03,0.01,69.03,9.51,5.51,6.83,516.21,195.43,195.43,356.33,2.59,137.32,38.75,40.42,67.84,4.08,191.78,52.14,0.48
2016-11-15,AVB,AvalonBay Communities Inc,15.365,25.42,36.4,57.445,70.31,85.07,95.455,101.05,105.45,108.97,125.16078186035156,130.15568932548842,124.84244299006318,130.01167640585786,1464200.0,516.21,339.08,195.43,195.43,356.33,289.51,65.9,65.9,17588.66,6815.97,10036.62,307.55,131.73,238.84,-116.41,2.59,137.51,2.98,65.69,37.86,37.86,69.03,0.01,69.03,9.51,5.51,6.83,516.21,195.43,195.43,356.33,2.59,137.32,38.75,40.42,67.84,4.08,191.78,52.14,0.48
2016-11-16,AVB,AvalonBay Communities Inc,15.375,25.425,36.4,57.445,70.3,85.07,95.45,101.05,105.45,108.975,126.34317779541016,127.39673192253063,124.7363212587659,125.34267436021682,692200.0,516.21,339.08,195.43,195.43,356.33,289.51,65.9,65.9,17588.66,6815.97,10036.62,307.55,131.73,238.84,-116.41,2.59,137.51,2.98,65.69,37.86,37.86,69.03,0.01,69.03,9.51,5.51,6.83,516.21,195.43,195.43,356.33,2.59,137.32,38.75,40.42,67.84,4.08,191.78,52.14,0.48
2016-11-17,AVB,AvalonBay Communities Inc,15.38,25.425,36.4,57.44,70.29,85.055,95.44,101.04,105.44,108.96,124.37249755859375,127.76054819127229,123.80403284257982,126.33559293552189,655900.0,516.21,339.08,195.43,195.43,356.33,289.51,65.9,65.9,17588.66,6815.97,10036.62,307.55,131.73,238.84,-116.41,2.59,137.51,2.98,65.69,37.86,37.86,69.03,0.01,69.03,9.51,5.51,6.83,516.21,195.43,195.43,356.33,2.59,137.32,38.75,40.42,67.84,4.08,191.78,52.14,0.48
2016-11-18,AVB,AvalonBay Communities Inc,15.465,25.67,36.68,57.87,70.745,85.62,96.025,101.625,105.965,109.45,123.0309066772461,124.97126403625128,122.25020463635174,124.24362424390327,918900.0,516.21,339.08,195.43,195.43,356.33,289.51,65.9,65.9,17588.66,6815.97,10036.62,307.55,131.73,238.84,-116.41,2.59,137.51,2.98,65.69,37.86,37.86,69.03,0.01,69.03,9.51,5.51,6.83,516.21,195.43,195.43,356.33,2.59,137.32,38.75,40.42,67.84,4.08,191.78,52.14,0.48
2016-11-21,AVB,AvalonBay Communities Inc,15.41,25.55,36.48,57.515,70.285,85.065,95.415,100.995,105.32,108.81,121.0829849243164,124.36492261716059,121.02992266589406,123.20525551776888,1144500.0,516.21,339.08,195.43,195.43,356.33,289.51,65.9,65.9,17588.66,6815.97,10036.62,307.55,131.73,238.84,-116.41,2.59,137.51,2.98,65.69,37.86,37.86,69.03,0.01,69.03,9.51,5.51,6.83,516.21,195.43,195.43,356.33,2.59,137.32,38.75,40.42,67.84,4.08,191.78,52.14,0.48
2016-11-22,AVB,AvalonBay Communities Inc,15.255,25.45,36.17,57.065,69.885,84.68,94.975,100.465,104.775,108.275,123.09159851074219,124.11483998565825,120.7267881612719,121.71212966203396,1446100.0,516.21,339.08,195.43,195.43,356.33,289.51,65.9,65.9,17588.66,6815.97,10036.62,307.55,131.73,238.84,-116.41,2.59,137.51,2.98,65.69,37.86,37.86,69.03,0.01,69.03,9.51,5.51,6.83,516.21,195.43,195.43,356.33,2.59,137.32,38.75,40.42,67.84,4.08,191.78,52.14,0.48
2016-11-23,AVB,AvalonBay Communities Inc,15.285,25.64,36.595,57.79,70.79,85.775,96.175,101.71,106.035,109.54,121.60598754882812,121.93190180450908,119.99913080548924,121.84852650751816,1060500.0,516.21,339.08,195.43,195.43,356.33,289.51,65.9,65.9,17588.66,6815.97,10036.62,307.55,131.73,238.84,-116.41,2.59,137.51,2.98,65.69,37.86,37.86,69.03,0.01,69.03,9.51,5.51,6.83,516.21,195.43,195.43,356.33,2.59,137.32,38.75,40.42,67.84,4.08,191.78,52.14,0.48
