Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Free Cash Flow Net of Dividends,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Free Cash Flow Yield - %, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM","Return on Invested Capital - %, TTM",Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Dividend Coverage - %,Earnings Retention Rate,Dividend Payout Ratio - %,Market Capitalization,Debt - Total,Preferred Shareholders Equity,Minority Interest - Total,Cash & Short Term Investments - Total,Enterprise Value,"Asset Turnover, TTM","Income before Tax Margin - %, TTM","Pretax ROA - %, TTM","Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM","Pretax ROE - %, TTM","Tax Complement, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Earnings Retention Rate, TTM","Reinvestment Rate - %, TTM",Current Ratio,Quick Ratio,Working Capital to Total Assets,"Accounts Receivable Turnover, TTM","Average Receivables Collection Days, TTM","Payables Turnover, TTM","Average Payables Payment Days, TTM","Inventory Turnover, TTM","Average Inventory Days, TTM","Average Net Trade Cycle Days, TTM"
2020-12-30,CLX,Clorox Co,13.2785,24.2121,35.0205,47.7232,59.8828,72.1468,80.7861,86.5557,90.9821,94.4878,176.75721740722656,178.00571338091072,176.6868920768656,177.5924816323837,787300.0,1916.0,920.0,466.0,517.0,417.0,860.0,860.0,6777.0,2781.0,1115.0,383.0,51.0,69.0,-12.0,174.0,2.06,3.22,128.73,48.02,26.98,24.32,27.45,20.72,21.76,5.16,138.26,18.94,33.26,1916.0,466.0,517.0,417.0,3.22,126.04,41.04,67.96,212.13,18.64,294.33,0.66,33.98,26476.59,2781.0,0.0,196.0,860.0,28593.59,1.17,20.38,23.87,6.54,156.15,0.79,138.26,0.52,72.07,1.41,1.06,0.09,11.49,31.85,3.28,111.7,7.37,49.67,-30.17
2020-12-31,CLX,Clorox Co,13.4925,24.4364,35.2434,47.8281,59.8435,72.1036,80.7348,86.5068,90.9345,94.4432,177.5309295654297,177.64523170441066,175.75491312590853,177.2583753100849,947800.0,1842.0,837.0,356.0,409.0,261.0,732.0,732.0,6855.0,2783.0,1184.0,246.0,53.0,82.0,-130.0,24.0,2.17,2.02,128.14,45.44,22.2,19.33,18.02,21.39,14.17,5.34,140.89,19.96,34.62,1842.0,356.0,409.0,261.0,2.02,125.72,40.6,66.85,201.67,14.83,183.69,0.46,54.44,25452.0,2783.0,0.0,196.0,732.0,27699.0,1.22,20.6,25.17,6.36,160.21,0.79,140.89,0.54,76.6,1.21,0.86,0.05,12.97,28.21,3.46,105.64,7.16,51.13,-26.29
2021-01-04,CLX,Clorox Co,12.7344,25.4439,38.1432,51.3189,63.464,76.8728,86.2997,91.6567,95.7678,99.0264,176.2296905517578,178.48047668261566,175.10429748632887,177.51333572838288,1119600.0,1842.0,837.0,356.0,409.0,261.0,732.0,732.0,6855.0,2783.0,1184.0,246.0,53.0,82.0,-130.0,24.0,2.17,2.02,128.14,45.44,22.2,19.33,18.02,21.39,14.17,5.34,140.89,19.96,34.62,1842.0,356.0,409.0,261.0,2.02,125.72,40.6,66.85,201.67,14.83,183.69,0.46,54.44,25452.0,2783.0,0.0,196.0,732.0,27699.0,1.22,20.6,25.17,6.36,160.21,0.79,140.89,0.54,76.6,1.21,0.86,0.05,12.97,28.21,3.46,105.64,7.16,51.13,-26.29
2021-01-05,CLX,Clorox Co,13.3424,23.722,33.8926,45.5799,56.6991,68.3859,76.6113,82.2195,86.5212,89.9283,175.8516082763672,177.48694704797126,174.00526670568038,176.3439794442929,1201200.0,1842.0,837.0,356.0,409.0,261.0,732.0,732.0,6855.0,2783.0,1184.0,246.0,53.0,82.0,-130.0,24.0,2.17,2.02,128.14,45.44,22.2,19.33,18.02,21.39,14.17,5.34,140.89,19.96,34.62,1842.0,356.0,409.0,261.0,2.02,125.72,40.6,66.85,201.67,14.83,183.69,0.46,54.44,25452.0,2783.0,0.0,196.0,732.0,27699.0,1.22,20.6,25.17,6.36,160.21,0.79,140.89,0.54,76.6,1.21,0.86,0.05,12.97,28.21,3.46,105.64,7.16,51.13,-26.29
2021-01-06,CLX,Clorox Co,12.3294,21.8739,31.2273,41.9736,52.2,63.2233,71.1404,76.6442,80.9287,84.3663,173.56564331054688,177.13525009350764,172.80951871496347,174.13712705857586,1766500.0,1842.0,837.0,356.0,409.0,261.0,732.0,732.0,6855.0,2783.0,1184.0,246.0,53.0,82.0,-130.0,24.0,2.17,2.02,128.14,45.44,22.2,19.33,18.02,21.39,14.17,5.34,140.89,19.96,34.62,1842.0,356.0,409.0,261.0,2.02,125.72,40.6,66.85,201.67,14.83,183.69,0.46,54.44,25452.0,2783.0,0.0,196.0,732.0,27699.0,1.22,20.6,25.17,6.36,160.21,0.79,140.89,0.54,76.6,1.21,0.86,0.05,12.97,28.21,3.46,105.64,7.16,51.13,-26.29
2021-01-07,CLX,Clorox Co,12.1433,21.4367,30.5699,41.0935,51.0333,61.7404,69.451,74.9189,79.1735,82.5851,172.70404052734375,173.12607300673815,170.63789518691996,172.44028699740244,2118500.0,1842.0,837.0,356.0,409.0,261.0,732.0,732.0,6855.0,2783.0,1184.0,246.0,53.0,82.0,-130.0,24.0,2.17,2.02,128.14,45.44,22.2,19.33,18.02,21.39,14.17,5.34,140.89,19.96,34.62,1842.0,356.0,409.0,261.0,2.02,125.72,40.6,66.85,201.67,14.83,183.69,0.46,54.44,25452.0,2783.0,0.0,196.0,732.0,27699.0,1.22,20.6,25.17,6.36,160.21,0.79,140.89,0.54,76.6,1.21,0.86,0.05,12.97,28.21,3.46,105.64,7.16,51.13,-26.29
2021-01-08,CLX,Clorox Co,11.986,21.4488,30.7329,41.2037,51.268,62.1566,70.0301,75.5674,79.8646,83.322,173.9437255859375,173.95252631358247,170.85768872480415,172.3787254598734,1413900.0,1842.0,837.0,356.0,409.0,261.0,732.0,732.0,6855.0,2783.0,1184.0,246.0,53.0,82.0,-130.0,24.0,2.17,2.02,128.14,45.44,22.2,19.33,18.02,21.39,14.17,5.34,140.89,19.96,34.62,1842.0,356.0,409.0,261.0,2.02,125.72,40.6,66.85,201.67,14.83,183.69,0.46,54.44,25452.0,2783.0,0.0,196.0,732.0,27699.0,1.22,20.6,25.17,6.36,160.21,0.79,140.89,0.54,76.6,1.21,0.86,0.05,12.97,28.21,3.46,105.64,7.16,51.13,-26.29
2021-01-11,CLX,Clorox Co,12.1828,21.8233,31.2864,41.9169,52.0994,62.982,70.8708,76.3849,80.6704,84.1171,170.3301544189453,175.09549352711946,169.60920578833995,174.65588644980735,1363600.0,1842.0,837.0,356.0,409.0,261.0,732.0,732.0,6855.0,2783.0,1184.0,246.0,53.0,82.0,-130.0,24.0,2.17,2.02,128.14,45.44,22.2,19.33,18.02,21.39,14.17,5.34,140.89,19.96,34.62,1842.0,356.0,409.0,261.0,2.02,125.72,40.6,66.85,201.67,14.83,183.69,0.46,54.44,25452.0,2783.0,0.0,196.0,732.0,27699.0,1.22,20.6,25.17,6.36,160.21,0.79,140.89,0.54,76.6,1.21,0.86,0.05,12.97,28.21,3.46,105.64,7.16,51.13,-26.29
2021-01-12,CLX,Clorox Co,12.5019,22.2537,31.8274,42.4917,52.9349,64.1686,72.2904,77.8868,82.2296,85.7172,170.77853393554688,171.89512606762835,170.51476704970216,170.92799870718594,1390500.0,1842.0,837.0,356.0,409.0,261.0,732.0,732.0,6855.0,2783.0,1184.0,246.0,53.0,82.0,-130.0,24.0,2.17,2.02,128.14,45.44,22.2,19.33,18.02,21.39,14.17,5.34,140.89,19.96,34.62,1842.0,356.0,409.0,261.0,2.02,125.72,40.6,66.85,201.67,14.83,183.69,0.46,54.44,25452.0,2783.0,0.0,196.0,732.0,27699.0,1.22,20.6,25.17,6.36,160.21,0.79,140.89,0.54,76.6,1.21,0.86,0.05,12.97,28.21,3.46,105.64,7.16,51.13,-26.29
2021-01-13,CLX,Clorox Co,12.4044,22.147,31.6685,42.3928,52.6783,63.7371,71.7454,77.2452,81.5184,84.9555,170.3389434814453,171.956694195389,170.13671458039553,171.41158574988984,1036600.0,1842.0,837.0,356.0,409.0,261.0,732.0,732.0,6855.0,2783.0,1184.0,246.0,53.0,82.0,-130.0,24.0,2.17,2.02,128.14,45.44,22.2,19.33,18.02,21.39,14.17,5.34,140.89,19.96,34.62,1842.0,356.0,409.0,261.0,2.02,125.72,40.6,66.85,201.67,14.83,183.69,0.46,54.44,25452.0,2783.0,0.0,196.0,732.0,27699.0,1.22,20.6,25.17,6.36,160.21,0.79,140.89,0.54,76.6,1.21,0.86,0.05,12.97,28.21,3.46,105.64,7.16,51.13,-26.29
2021-01-14,CLX,Clorox Co,12.2152,21.7352,31.0129,41.5969,51.772,62.4562,70.1994,75.5629,79.7416,83.1079,171.93032836914062,171.99186638297218,168.65965068349615,170.27740148704802,1298700.0,1842.0,837.0,356.0,409.0,261.0,732.0,732.0,6855.0,2783.0,1184.0,246.0,53.0,82.0,-130.0,24.0,2.17,2.02,128.14,45.44,22.2,19.33,18.02,21.39,14.17,5.34,140.89,19.96,34.62,1842.0,356.0,409.0,261.0,2.02,125.72,40.6,66.85,201.67,14.83,183.69,0.46,54.44,25452.0,2783.0,0.0,196.0,732.0,27699.0,1.22,20.6,25.17,6.36,160.21,0.79,140.89,0.54,76.6,1.21,0.86,0.05,12.97,28.21,3.46,105.64,7.16,51.13,-26.29
2021-01-15,CLX,Clorox Co,12.3585,21.9503,31.205,41.8127,52.1472,62.7841,70.503,75.8722,80.0557,83.4273,173.662353515625,175.2097653302283,171.21813966213952,171.80721143387612,1739800.0,1842.0,837.0,356.0,409.0,261.0,732.0,732.0,6855.0,2783.0,1184.0,246.0,53.0,82.0,-130.0,24.0,2.17,2.02,128.14,45.44,22.2,19.33,18.02,21.39,14.17,5.34,140.89,19.96,34.62,1842.0,356.0,409.0,261.0,2.02,125.72,40.6,66.85,201.67,14.83,183.69,0.46,54.44,25452.0,2783.0,0.0,196.0,732.0,27699.0,1.22,20.6,25.17,6.36,160.21,0.79,140.89,0.54,76.6,1.21,0.86,0.05,12.97,28.21,3.46,105.64,7.16,51.13,-26.29
2021-01-19,CLX,Clorox Co,11.0564,19.6348,27.8895,37.2854,46.4,58.1133,66.632,72.4289,76.9505,80.6,172.7743682861328,175.1394565029866,171.45554705732155,174.8756895740757,1611900.0,1842.0,837.0,356.0,409.0,261.0,732.0,732.0,6855.0,2783.0,1184.0,246.0,53.0,82.0,-130.0,24.0,2.17,2.02,128.14,45.44,22.2,19.33,18.02,21.39,14.17,5.34,140.89,19.96,34.62,1842.0,356.0,409.0,261.0,2.02,125.72,40.6,66.85,201.67,14.83,183.69,0.46,54.44,25452.0,2783.0,0.0,196.0,732.0,27699.0,1.22,20.6,25.17,6.36,160.21,0.79,140.89,0.54,76.6,1.21,0.86,0.05,12.97,28.21,3.46,105.64,7.16,51.13,-26.29
2021-01-20,CLX,Clorox Co,10.1074,18.6897,26.9944,36.4704,45.6678,58.2909,67.1381,72.9275,77.3586,80.8621,173.14361572265625,174.04041780641606,171.3851876298089,172.35232844717163,1777200.0,1842.0,837.0,356.0,409.0,261.0,732.0,732.0,6855.0,2783.0,1184.0,246.0,53.0,82.0,-130.0,24.0,2.17,2.02,128.14,45.44,22.2,19.33,18.02,21.39,14.17,5.34,140.89,19.96,34.62,1842.0,356.0,409.0,261.0,2.02,125.72,40.6,66.85,201.67,14.83,183.69,0.46,54.44,25452.0,2783.0,0.0,196.0,732.0,27699.0,1.22,20.6,25.17,6.36,160.21,0.79,140.89,0.54,76.6,1.21,0.86,0.05,12.97,28.21,3.46,105.64,7.16,51.13,-26.29
2021-01-21,CLX,Clorox Co,10.447,19.0817,27.4219,36.7964,45.856,58.356,67.1168,72.8049,77.1594,80.6024,173.38980102539062,174.33934035149048,172.52816163521163,173.26671160047093,1220300.0,1842.0,837.0,356.0,409.0,261.0,732.0,732.0,6855.0,2783.0,1184.0,246.0,53.0,82.0,-130.0,24.0,2.17,2.02,128.14,45.44,22.2,19.33,18.02,21.39,14.17,5.34,140.89,19.96,34.62,1842.0,356.0,409.0,261.0,2.02,125.72,40.6,66.85,201.67,14.83,183.69,0.46,54.44,25452.0,2783.0,0.0,196.0,732.0,27699.0,1.22,20.6,25.17,6.36,160.21,0.79,140.89,0.54,76.6,1.21,0.86,0.05,12.97,28.21,3.46,105.64,7.16,51.13,-26.29
2021-01-22,CLX,Clorox Co,10.6335,19.3358,27.7182,37.0902,46.1311,58.6307,67.3894,73.0619,77.4044,80.8364,177.90899658203125,178.29583955612208,174.3657644721951,174.7262320938648,1635900.0,1842.0,837.0,356.0,409.0,261.0,732.0,732.0,6855.0,2783.0,1184.0,246.0,53.0,82.0,-130.0,24.0,2.17,2.02,128.14,45.44,22.2,19.33,18.02,21.39,14.17,5.34,140.89,19.96,34.62,1842.0,356.0,409.0,261.0,2.02,125.72,40.6,66.85,201.67,14.83,183.69,0.46,54.44,25452.0,2783.0,0.0,196.0,732.0,27699.0,1.22,20.6,25.17,6.36,160.21,0.79,140.89,0.54,76.6,1.21,0.86,0.05,12.97,28.21,3.46,105.64,7.16,51.13,-26.29
2021-01-25,CLX,Clorox Co,10.7722,19.5463,27.9838,37.4061,46.4893,59.0496,67.8443,73.5446,77.9067,81.3546,186.35821533203125,197.2692514609175,178.35736213687605,179.00798536141727,4035100.0,1842.0,837.0,356.0,409.0,261.0,732.0,732.0,6855.0,2783.0,1184.0,246.0,53.0,82.0,-130.0,24.0,2.17,2.02,128.14,45.44,22.2,19.33,18.02,21.39,14.17,5.34,140.89,19.96,34.62,1842.0,356.0,409.0,261.0,2.02,125.72,40.6,66.85,201.67,14.83,183.69,0.46,54.44,25452.0,2783.0,0.0,196.0,732.0,27699.0,1.22,20.6,25.17,6.36,160.21,0.79,140.89,0.54,76.6,1.21,0.86,0.05,12.97,28.21,3.46,105.64,7.16,51.13,-26.29
2021-01-26,CLX,Clorox Co,10.7921,19.5741,28.0037,37.4138,46.486,59.0385,67.8304,73.5215,77.8765,81.3181,188.24966430664062,188.73576700971998,183.84811788548828,185.8367639898405,2432700.0,1842.0,837.0,356.0,409.0,261.0,732.0,732.0,6855.0,2783.0,1184.0,246.0,53.0,82.0,-130.0,24.0,2.17,2.02,128.14,45.44,22.2,19.33,18.02,21.39,14.17,5.34,140.89,19.96,34.62,1842.0,356.0,409.0,261.0,2.02,125.72,40.6,66.85,201.67,14.83,183.69,0.46,54.44,25452.0,2783.0,0.0,196.0,732.0,27699.0,1.22,20.6,25.17,6.36,160.21,0.79,140.89,0.54,76.6,1.21,0.86,0.05,12.97,28.21,3.46,105.64,7.16,51.13,-26.29
2021-01-27,CLX,Clorox Co,10.7366,19.4746,27.8647,37.2225,46.2417,58.7288,67.4724,73.1333,77.4639,80.8874,196.3721466064453,204.26486820664417,189.14232045683244,190.03499664688664,4056500.0,1842.0,837.0,356.0,409.0,261.0,732.0,732.0,6855.0,2783.0,1184.0,246.0,53.0,82.0,-130.0,24.0,2.17,2.02,128.14,45.44,22.2,19.33,18.02,21.39,14.17,5.34,140.89,19.96,34.62,1842.0,356.0,409.0,261.0,2.02,125.72,40.6,66.85,201.67,14.83,183.69,0.46,54.44,25452.0,2783.0,0.0,196.0,732.0,27699.0,1.22,20.6,25.17,6.36,160.21,0.79,140.89,0.54,76.6,1.21,0.86,0.05,12.97,28.21,3.46,105.64,7.16,51.13,-26.29
2021-01-28,CLX,Clorox Co,10.9862,19.8979,28.4354,37.9811,47.1865,59.9028,68.8047,74.5805,78.9994,82.4918,185.2268829345703,199.88098001214811,185.12081266170176,196.70798860987526,2937700.0,1842.0,837.0,356.0,409.0,261.0,732.0,732.0,6855.0,2783.0,1184.0,246.0,53.0,82.0,-130.0,24.0,2.17,2.02,128.14,45.44,22.2,19.33,18.02,21.39,14.17,5.34,140.89,19.96,34.62,1842.0,356.0,409.0,261.0,2.02,125.72,40.6,66.85,201.67,14.83,183.69,0.46,54.44,25452.0,2783.0,0.0,196.0,732.0,27699.0,1.22,20.6,25.17,6.36,160.21,0.79,140.89,0.54,76.6,1.21,0.86,0.05,12.97,28.21,3.46,105.64,7.16,51.13,-26.29
2021-01-29,CLX,Clorox Co,10.7699,19.5313,27.9305,37.3063,46.3429,58.8581,67.6182,73.2898,77.6281,81.057,185.1297149658203,190.2471587372227,184.21934449332178,186.08425330193128,2140000.0,1842.0,837.0,356.0,409.0,261.0,732.0,732.0,6855.0,2783.0,1184.0,246.0,53.0,82.0,-130.0,24.0,2.17,2.02,128.14,45.44,22.2,19.33,18.02,21.39,14.17,5.34,140.89,19.96,34.62,1842.0,356.0,409.0,261.0,2.02,125.72,40.6,66.85,201.67,14.83,183.69,0.46,54.44,25452.0,2783.0,0.0,196.0,732.0,27699.0,1.22,20.6,25.17,6.36,160.21,0.79,140.89,0.54,76.6,1.21,0.86,0.05,12.97,28.21,3.46,105.64,7.16,51.13,-26.29
2021-02-01,CLX,Clorox Co,10.6789,19.3952,27.7262,37.0367,46.0091,58.4443,67.1415,72.7717,77.0756,80.4769,185.62466430664062,187.781242846206,182.5135339469543,185.262285530356,2461500.0,1842.0,837.0,356.0,409.0,261.0,732.0,732.0,6855.0,2783.0,1184.0,246.0,53.0,82.0,-130.0,24.0,2.17,2.02,128.14,45.44,22.2,19.33,18.02,21.39,14.17,5.34,140.89,19.96,34.62,1842.0,356.0,409.0,261.0,2.02,125.72,40.6,66.85,201.67,14.83,183.69,0.46,54.44,25452.0,2783.0,0.0,196.0,732.0,27699.0,1.22,20.6,25.17,6.36,160.21,0.79,140.89,0.54,76.6,1.21,0.86,0.05,12.97,28.21,3.46,105.64,7.16,51.13,-26.29
2021-02-02,CLX,Clorox Co,10.7396,19.4921,27.859,37.2111,46.2251,58.7168,67.4541,73.1148,77.4426,80.8615,180.50718688964844,186.53500044502778,180.36578231038752,186.52615338694528,2018900.0,1842.0,837.0,356.0,409.0,261.0,732.0,732.0,6855.0,2783.0,1184.0,246.0,53.0,82.0,-130.0,24.0,2.17,2.02,128.14,45.44,22.2,19.33,18.02,21.39,14.17,5.34,140.89,19.96,34.62,1842.0,356.0,409.0,261.0,2.02,125.72,40.6,66.85,201.67,14.83,183.69,0.46,54.44,25452.0,2783.0,0.0,196.0,732.0,27699.0,1.22,20.6,25.17,6.36,160.21,0.79,140.89,0.54,76.6,1.21,0.86,0.05,12.97,28.21,3.46,105.64,7.16,51.13,-26.29
2021-02-03,CLX,Clorox Co,10.5578,19.1978,27.4448,36.66,45.5379,57.8621,66.4787,72.0526,76.3133,79.6797,180.82533264160156,181.20539192699687,177.45789489670528,180.90487522934725,1619600.0,1842.0,837.0,356.0,409.0,261.0,732.0,732.0,6855.0,2783.0,1184.0,246.0,53.0,82.0,-130.0,24.0,2.17,2.02,128.14,45.44,22.2,19.33,18.02,21.39,14.17,5.34,140.89,19.96,34.62,1842.0,356.0,409.0,261.0,2.02,125.72,40.6,66.85,201.67,14.83,183.69,0.46,54.44,25452.0,2783.0,0.0,196.0,732.0,27699.0,1.22,20.6,25.17,6.36,160.21,0.79,140.89,0.54,76.6,1.21,0.86,0.05,12.97,28.21,3.46,105.64,7.16,51.13,-26.29
2021-02-04,CLX,Clorox Co,10.6387,19.3311,27.6285,36.9019,45.8361,58.2357,66.9035,72.5139,76.8028,80.1891,169.38845825195312,176.81274547046766,169.30008206845744,173.94909009507876,4921900.0,1842.0,837.0,356.0,409.0,261.0,732.0,732.0,6855.0,2783.0,1184.0,246.0,53.0,82.0,-130.0,24.0,2.17,2.02,128.14,45.44,22.2,19.33,18.02,21.39,14.17,5.34,140.89,19.96,34.62,1842.0,356.0,409.0,261.0,2.02,125.72,40.6,66.85,201.67,14.83,183.69,0.46,54.44,25452.0,2783.0,0.0,196.0,732.0,27699.0,1.22,20.6,25.17,6.36,160.21,0.79,140.89,0.54,76.6,1.21,0.86,0.05,12.97,28.21,3.46,105.64,7.16,51.13,-26.29
2021-02-05,CLX,Clorox Co,10.574,19.2347,27.4877,36.7191,45.6131,57.9588,66.5845,72.1657,76.4312,79.799,169.03494262695312,171.35060654494887,168.27483724745028,169.69782475490194,2840300.0,1842.0,837.0,356.0,409.0,261.0,732.0,732.0,6855.0,2783.0,1184.0,246.0,53.0,82.0,-130.0,24.0,2.17,2.02,128.14,45.44,22.2,19.33,18.02,21.39,14.17,5.34,140.89,19.96,34.62,1842.0,356.0,409.0,261.0,2.02,125.72,40.6,66.85,201.67,14.83,183.69,0.46,54.44,25452.0,2783.0,0.0,196.0,732.0,27699.0,1.22,20.6,25.17,6.36,160.21,0.79,140.89,0.54,76.6,1.21,0.86,0.05,12.97,28.21,3.46,105.64,7.16,51.13,-26.29
2021-02-08,CLX,Clorox Co,10.6728,19.4066,27.7184,37.0238,45.9885,58.4293,67.1135,72.7436,77.0435,80.4363,167.9301300048828,169.9718046908071,166.896035559533,169.4061458449823,2332800.0,1842.0,837.0,356.0,409.0,261.0,732.0,732.0,6855.0,2783.0,1184.0,246.0,53.0,82.0,-130.0,24.0,2.17,2.02,128.14,45.44,22.2,19.33,18.02,21.39,14.17,5.34,140.89,19.96,34.62,1842.0,356.0,409.0,261.0,2.02,125.72,40.6,66.85,201.67,14.83,183.69,0.46,54.44,25452.0,2783.0,0.0,196.0,732.0,27699.0,1.22,20.6,25.17,6.36,160.21,0.79,140.89,0.54,76.6,1.21,0.86,0.05,12.97,28.21,3.46,105.64,7.16,51.13,-26.29
2021-02-09,CLX,Clorox Co,10.6855,19.4359,27.7479,37.0629,46.0379,58.4973,67.1937,72.8352,77.1431,80.544,165.5879364013672,168.37203553135362,164.44777175800058,167.93894775022198,2011600.0,1842.0,837.0,356.0,409.0,261.0,732.0,732.0,6855.0,2783.0,1184.0,246.0,53.0,82.0,-130.0,24.0,2.17,2.02,128.14,45.44,22.2,19.33,18.02,21.39,14.17,5.34,140.89,19.96,34.62,1842.0,356.0,409.0,261.0,2.02,125.72,40.6,66.85,201.67,14.83,183.69,0.46,54.44,25452.0,2783.0,0.0,196.0,732.0,27699.0,1.22,20.6,25.17,6.36,160.21,0.79,140.89,0.54,76.6,1.21,0.86,0.05,12.97,28.21,3.46,105.64,7.16,51.13,-26.29
2021-02-10,CLX,Clorox Co,10.865,19.735,28.1604,37.6158,46.7311,59.3605,68.172,73.9004,78.2733,81.7252,164.95156860351562,166.56900237451788,163.6169574856363,165.99449652356253,2092600.0,1842.0,837.0,356.0,409.0,261.0,732.0,732.0,6855.0,2783.0,1184.0,246.0,53.0,82.0,-130.0,24.0,2.17,2.02,128.14,45.44,22.2,19.33,18.02,21.39,14.17,5.34,140.89,19.96,34.62,1842.0,356.0,409.0,261.0,2.02,125.72,40.6,66.85,201.67,14.83,183.69,0.46,54.44,25452.0,2783.0,0.0,196.0,732.0,27699.0,1.22,20.6,25.17,6.36,160.21,0.79,140.89,0.54,76.6,1.21,0.86,0.05,12.97,28.21,3.46,105.64,7.16,51.13,-26.29
2021-02-11,CLX,Clorox Co,10.6208,19.3379,27.6077,36.8769,45.8097,58.2099,66.8646,72.4786,76.7648,80.1475,162.75079345703125,164.7836343545436,162.3265527392518,164.6952446904203,1659200.0,1842.0,837.0,356.0,409.0,261.0,732.0,732.0,6855.0,2783.0,1184.0,246.0,53.0,82.0,-130.0,24.0,2.17,2.02,128.14,45.44,22.2,19.33,18.02,21.39,14.17,5.34,140.89,19.96,34.62,1842.0,356.0,409.0,261.0,2.02,125.72,40.6,66.85,201.67,14.83,183.69,0.46,54.44,25452.0,2783.0,0.0,196.0,732.0,27699.0,1.22,20.6,25.17,6.36,160.21,0.79,140.89,0.54,76.6,1.21,0.86,0.05,12.97,28.21,3.46,105.64,7.16,51.13,-26.29
2021-02-12,CLX,Clorox Co,10.6837,19.4363,27.7414,37.0569,46.0352,58.4933,67.1892,72.8372,77.1466,80.5462,164.36822509765625,165.07530194245385,161.6548215830766,162.70659653533727,1521900.0,1842.0,837.0,356.0,409.0,261.0,732.0,732.0,6855.0,2783.0,1184.0,246.0,53.0,82.0,-130.0,24.0,2.17,2.02,128.14,45.44,22.2,19.33,18.02,21.39,14.17,5.34,140.89,19.96,34.62,1842.0,356.0,409.0,261.0,2.02,125.72,40.6,66.85,201.67,14.83,183.69,0.46,54.44,25452.0,2783.0,0.0,196.0,732.0,27699.0,1.22,20.6,25.17,6.36,160.21,0.79,140.89,0.54,76.6,1.21,0.86,0.05,12.97,28.21,3.46,105.64,7.16,51.13,-26.29
2021-02-16,CLX,Clorox Co,10.6472,19.3935,27.6675,36.96,45.9153,58.3484,67.0187,72.6492,76.9446,80.3315,162.0525665283203,164.12075523624955,161.21290516340207,163.81140489271445,1605200.0,1842.0,837.0,356.0,409.0,261.0,732.0,732.0,6855.0,2783.0,1184.0,246.0,53.0,82.0,-130.0,24.0,2.17,2.02,128.14,45.44,22.2,19.33,18.02,21.39,14.17,5.34,140.89,19.96,34.62,1842.0,356.0,409.0,261.0,2.02,125.72,40.6,66.85,201.67,14.83,183.69,0.46,54.44,25452.0,2783.0,0.0,196.0,732.0,27699.0,1.22,20.6,25.17,6.36,160.21,0.79,140.89,0.54,76.6,1.21,0.86,0.05,12.97,28.21,3.46,105.64,7.16,51.13,-26.29
2021-02-17,CLX,Clorox Co,10.1322,19.0038,27.4161,37.057,46.3943,59.3909,68.4451,74.3521,78.8552,82.4035,165.95030212402344,166.29500024094838,160.152296112994,161.0538194520167,1943600.0,1842.0,837.0,356.0,409.0,261.0,732.0,732.0,6855.0,2783.0,1184.0,246.0,53.0,82.0,-130.0,24.0,2.17,2.02,128.14,45.44,22.2,19.33,18.02,21.39,14.17,5.34,140.89,19.96,34.62,1842.0,356.0,409.0,261.0,2.02,125.72,40.6,66.85,201.67,14.83,183.69,0.46,54.44,25452.0,2783.0,0.0,196.0,732.0,27699.0,1.22,20.6,25.17,6.36,160.21,0.79,140.89,0.54,76.6,1.21,0.86,0.05,12.97,28.21,3.46,105.64,7.16,51.13,-26.29
