Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Free Cash Flow Net of Dividends,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,Non-GAAP Income from Operations - Company Reported,Non-GAAP Adjusted Net Earnings - Company Reported,Non-GAAP Adjusted EBITDA - Company Reported,Non-GAAP EPS Diluted - Company Reported,Non-GAAP Operating Margin % - Company Reported,Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Free Cash Flow Yield - %, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM","Return on Invested Capital - %, TTM",Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Dividend Coverage - %,Earnings Retention Rate,Dividend Payout Ratio - %,Market Capitalization,Debt - Total,Minority Interest - Total,Cash & Short Term Investments - Total,Enterprise Value,"Asset Turnover, TTM","Income before Tax Margin - %, TTM","Pretax ROA - %, TTM","Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM","Pretax ROE - %, TTM","Tax Complement, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Earnings Retention Rate, TTM","Reinvestment Rate - %, TTM",Current Ratio,Quick Ratio,Working Capital to Total Assets,"Accounts Receivable Turnover, TTM","Average Receivables Collection Days, TTM","Payables Turnover, TTM","Average Payables Payment Days, TTM","Inventory Turnover, TTM","Average Inventory Days, TTM","Average Net Trade Cycle Days, TTM"
2021-03-12,APD,Air Products   Chemicals Inc,7.26,12.4845,19.42,27.5235,37.29,48.7864,56.5708,61.9631,66.2176,70.24,247.8427734375,249.81091573254855,246.84508422667358,247.41648930555556,741500.0,2375.2,742.8,539.1,862.8,476.4,5788.0,6200.0,26088.1,8006.9,12683.6,774.7,323.7,661.6,535.0,-185.7,1.96,2.17,222.6,560.2,556.0,932.1,2.19,26.1,31.27,36.33,22.7,24.85,19.3,20.06,1.06,15.65,8.45,10.98,2375.2,539.1,862.8,476.4,2.17,221.28,30.69,37.99,61.25,14.69,159.09,0.37,62.86,60457.27,8006.9,388.3,6200.0,62652.47,0.39,26.79,10.51,1.83,19.23,0.8,15.65,0.38,5.88,2.95,2.81,0.22,6.16,59.41,3.86,94.72,14.58,25.1,-10.22
2021-03-15,APD,Air Products   Chemicals Inc,7.65,13.1646,20.47,29.0094,39.3,51.4416,59.6464,65.3239,69.7996,74.03,247.5707244873047,247.89725362102476,245.09467208533258,247.37118659419727,721500.0,2375.2,742.8,539.1,862.8,476.4,5788.0,6200.0,26088.1,8006.9,12683.6,774.7,323.7,661.6,535.0,-185.7,1.96,2.17,222.6,560.2,556.0,932.1,2.19,26.1,31.27,36.33,22.7,24.85,19.3,20.06,1.06,15.65,8.45,10.98,2375.2,539.1,862.8,476.4,2.17,221.28,30.69,37.99,61.25,14.69,159.09,0.37,62.86,60457.27,8006.9,388.3,6200.0,62652.47,0.39,26.79,10.51,1.83,19.23,0.8,15.65,0.38,5.88,2.95,2.81,0.22,6.16,59.41,3.86,94.72,14.58,25.1,-10.22
2021-03-16,APD,Air Products   Chemicals Inc,7.57,13.0243,20.25,28.7024,38.89,50.9016,59.0153,64.6289,69.0553,73.24,248.97657775878906,249.75657193800873,245.5209655054584,247.0537730873188,650200.0,2375.2,742.8,539.1,862.8,476.4,5788.0,6200.0,26088.1,8006.9,12683.6,774.7,323.7,661.6,535.0,-185.7,1.96,2.17,222.6,560.2,556.0,932.1,2.19,26.1,31.27,36.33,22.7,24.85,19.3,20.06,1.06,15.65,8.45,10.98,2375.2,539.1,862.8,476.4,2.17,221.28,30.69,37.99,61.25,14.69,159.09,0.37,62.86,60457.27,8006.9,388.3,6200.0,62652.47,0.39,26.79,10.51,1.83,19.23,0.8,15.65,0.38,5.88,2.95,2.81,0.22,6.16,59.41,3.86,94.72,14.58,25.1,-10.22
2021-03-17,APD,Air Products   Chemicals Inc,7.51,12.9216,20.09,28.4739,38.58,50.4973,58.5479,64.1174,68.5079,72.66,245.4936981201172,250.17371743001266,245.312290007148,249.16697713631186,735800.0,2375.2,742.8,539.1,862.8,476.4,5788.0,6200.0,26088.1,8006.9,12683.6,774.7,323.7,661.6,535.0,-185.7,1.96,2.17,222.6,560.2,556.0,932.1,2.19,26.1,31.27,36.33,22.7,24.85,19.3,20.06,1.06,15.65,8.45,10.98,2375.2,539.1,862.8,476.4,2.17,221.28,30.69,37.99,61.25,14.69,159.09,0.37,62.86,60457.27,8006.9,388.3,6200.0,62652.47,0.39,26.79,10.51,1.83,19.23,0.8,15.65,0.38,5.88,2.95,2.81,0.22,6.16,59.41,3.86,94.72,14.58,25.1,-10.22
2021-03-18,APD,Air Products   Chemicals Inc,7.67,13.1991,20.52,29.0858,39.41,51.6019,59.8276,65.5097,69.9863,74.22,244.00624084472656,246.54578847463202,242.21947879400958,244.5867246909868,742700.0,2375.2,742.8,539.1,862.8,476.4,5788.0,6200.0,26088.1,8006.9,12683.6,774.7,323.7,661.6,535.0,-185.7,1.96,2.17,222.6,560.2,556.0,932.1,2.19,26.1,31.27,36.33,22.7,24.85,19.3,20.06,1.06,15.65,8.45,10.98,2375.2,539.1,862.8,476.4,2.17,221.28,30.69,37.99,61.25,14.69,159.09,0.37,62.86,60457.27,8006.9,388.3,6200.0,62652.47,0.39,26.79,10.51,1.83,19.23,0.8,15.65,0.38,5.88,2.95,2.81,0.22,6.16,59.41,3.86,94.72,14.58,25.1,-10.22
2021-03-19,APD,Air Products   Chemicals Inc,7.51,12.9235,20.09,28.476,38.58,50.5208,58.576,64.1431,68.5262,72.67,249.78375244140625,251.29843010971376,242.2557853314111,244.46883173405456,2431800.0,2375.2,742.8,539.1,862.8,476.4,5788.0,6200.0,26088.1,8006.9,12683.6,774.7,323.7,661.6,535.0,-185.7,1.96,2.17,222.6,560.2,556.0,932.1,2.19,26.1,31.27,36.33,22.7,24.85,19.3,20.06,1.06,15.65,8.45,10.98,2375.2,539.1,862.8,476.4,2.17,221.28,30.69,37.99,61.25,14.69,159.09,0.37,62.86,60457.27,8006.9,388.3,6200.0,62652.47,0.39,26.79,10.51,1.83,19.23,0.8,15.65,0.38,5.88,2.95,2.81,0.22,6.16,59.41,3.86,94.72,14.58,25.1,-10.22
2021-03-22,APD,Air Products   Chemicals Inc,11.2851,17.2905,24.9296,34.1108,45.102,54.8425,61.5223,66.4285,70.676,74.5386,252.8856658935547,255.10776342848487,248.01515891635634,249.54796639620045,1818700.0,2375.2,742.8,539.1,862.8,476.4,5788.0,6200.0,26088.1,8006.9,12683.6,774.7,323.7,661.6,535.0,-185.7,1.96,2.17,222.6,560.2,556.0,932.1,2.19,26.1,31.27,36.33,22.7,24.85,19.3,20.06,1.06,15.65,8.45,10.98,2375.2,539.1,862.8,476.4,2.17,221.28,30.69,37.99,61.25,14.69,159.09,0.37,62.86,60457.27,8006.9,388.3,6200.0,62652.47,0.39,26.79,10.51,1.83,19.23,0.8,15.65,0.38,5.88,2.95,2.81,0.22,6.16,59.41,3.86,94.72,14.58,25.1,-10.22
2021-03-23,APD,Air Products   Chemicals Inc,11.323,17.3429,25.001,34.2048,45.227,54.9868,61.6813,66.5944,70.8439,74.7175,249.13975524902344,253.1032759605854,248.32347414267497,252.5137411437221,1147700.0,2375.2,742.8,539.1,862.8,476.4,5788.0,6200.0,26088.1,8006.9,12683.6,774.7,323.7,661.6,535.0,-185.7,1.96,2.17,222.6,560.2,556.0,932.1,2.19,26.1,31.27,36.33,22.7,24.85,19.3,20.06,1.06,15.65,8.45,10.98,2375.2,539.1,862.8,476.4,2.17,221.28,30.69,37.99,61.25,14.69,159.09,0.37,62.86,60457.27,8006.9,388.3,6200.0,62652.47,0.39,26.79,10.51,1.83,19.23,0.8,15.65,0.38,5.88,2.95,2.81,0.22,6.16,59.41,3.86,94.72,14.58,25.1,-10.22
2021-03-24,APD,Air Products   Chemicals Inc,11.1484,17.07,24.6049,33.6648,44.523,54.1831,60.8346,65.7317,69.9769,73.8521,252.1509552001953,254.98982320227844,248.58648245693004,248.83138616663746,778700.0,2375.2,742.8,539.1,862.8,476.4,5788.0,6200.0,26088.1,8006.9,12683.6,774.7,323.7,661.6,535.0,-185.7,1.96,2.17,222.6,560.2,556.0,932.1,2.19,26.1,31.27,36.33,22.7,24.85,19.3,20.06,1.06,15.65,8.45,10.98,2375.2,539.1,862.8,476.4,2.17,221.28,30.69,37.99,61.25,14.69,159.09,0.37,62.86,60457.27,8006.9,388.3,6200.0,62652.47,0.39,26.79,10.51,1.83,19.23,0.8,15.65,0.38,5.88,2.95,2.81,0.22,6.16,59.41,3.86,94.72,14.58,25.1,-10.22
2021-03-25,APD,Air Products   Chemicals Inc,11.1554,17.0751,24.6082,33.6668,44.523,54.1824,60.8339,65.7324,69.9804,73.8567,251.47982788085938,252.91288029023184,249.10353059941605,252.00589490470404,1340900.0,2375.2,742.8,539.1,862.8,476.4,5788.0,6200.0,26088.1,8006.9,12683.6,774.7,323.7,661.6,535.0,-185.7,1.96,2.17,222.6,560.2,556.0,932.1,2.19,26.1,31.27,36.33,22.7,24.85,19.3,20.06,1.06,15.65,8.45,10.98,2375.2,539.1,862.8,476.4,2.17,221.28,30.69,37.99,61.25,14.69,159.09,0.37,62.86,60457.27,8006.9,388.3,6200.0,62652.47,0.39,26.79,10.51,1.83,19.23,0.8,15.65,0.38,5.88,2.95,2.81,0.22,6.16,59.41,3.86,94.72,14.58,25.1,-10.22
2021-03-26,APD,Air Products   Chemicals Inc,11.1645,17.0834,24.6161,33.6729,44.523,54.1768,60.8216,65.7164,69.9616,73.8314,260.5043029785156,260.73104928959367,253.25749973373877,253.774460286962,1269800.0,2375.2,742.8,539.1,862.8,476.4,5788.0,6200.0,26088.1,8006.9,12683.6,774.7,323.7,661.6,535.0,-185.7,1.96,2.17,222.6,560.2,556.0,932.1,2.19,26.1,31.27,36.33,22.7,24.85,19.3,20.06,1.06,15.65,8.45,10.98,2375.2,539.1,862.8,476.4,2.17,221.28,30.69,37.99,61.25,14.69,159.09,0.37,62.86,60457.27,8006.9,388.3,6200.0,62652.47,0.39,26.79,10.51,1.83,19.23,0.8,15.65,0.38,5.88,2.95,2.81,0.22,6.16,59.41,3.86,94.72,14.58,25.1,-10.22
2021-03-29,APD,Air Products   Chemicals Inc,11.3645,17.3717,25.0154,34.2013,45.204,54.9488,61.6298,66.534,70.7788,74.6489,257.5566101074219,263.3159721497237,257.3117340471738,259.73336923549823,1118300.0,2375.2,742.8,539.1,862.8,476.4,5788.0,6200.0,26088.1,8006.9,12683.6,774.7,323.7,661.6,535.0,-185.7,1.96,2.17,222.6,560.2,556.0,932.1,2.19,26.1,31.27,36.33,22.7,24.85,19.3,20.06,1.06,15.65,8.45,10.98,2375.2,539.1,862.8,476.4,2.17,221.28,30.69,37.99,61.25,14.69,159.09,0.37,62.86,60457.27,8006.9,388.3,6200.0,62652.47,0.39,26.79,10.51,1.83,19.23,0.8,15.65,0.38,5.88,2.95,2.81,0.22,6.16,59.41,3.86,94.72,14.58,25.1,-10.22
2021-03-30,APD,Air Products   Chemicals Inc,11.1347,17.0151,24.4968,33.4855,44.249,53.8341,60.4377,65.304,69.5243,73.3779,256.32305908203125,259.6244983026952,255.46143979986178,257.23004422894024,896200.0,2375.2,742.8,539.1,862.8,476.4,5788.0,6200.0,26088.1,8006.9,12683.6,774.7,323.7,661.6,535.0,-185.7,1.96,2.17,222.6,560.2,556.0,932.1,2.19,26.1,31.27,36.33,22.7,24.85,19.3,20.06,1.06,15.65,8.45,10.98,2375.2,539.1,862.8,476.4,2.17,221.28,30.69,37.99,61.25,14.69,159.09,0.37,62.86,60457.27,8006.9,388.3,6200.0,62652.47,0.39,26.79,10.51,1.83,19.23,0.8,15.65,0.38,5.88,2.95,2.81,0.22,6.16,59.41,3.86,94.72,14.58,25.1,-10.22
2021-03-31,APD,Air Products   Chemicals Inc,9.6982,14.7741,21.2345,28.9935,38.2731,46.8826,53.0322,57.6949,61.8042,65.5954,256.5328369140625,259.1771237946421,255.32922126027367,255.32922126027367,831600.0,2502.0,756.5,534.9,864.2,477.1,5786.3,6195.5,26158.9,8004.4,12726.2,805.6,329.3,551.4,-1.7,-54.5,1.96,2.13,222.5,534.9,463.2,934.0,2.08,21.9,30.24,34.54,21.38,23.94,20.35,19.07,1.28,15.59,8.35,11.08,2502.0,534.9,864.2,477.1,2.13,221.31,30.6,37.87,60.94,14.82,142.5,0.3,70.18,62264.55,8004.4,408.6,6195.5,64482.05,0.41,25.37,10.29,1.84,18.91,0.81,15.59,0.35,5.46,2.91,2.76,0.22,6.15,59.5,3.99,91.67,15.15,24.15,-8.02
2021-04-01,APD,Air Products   Chemicals Inc,9.4501,14.4766,20.7792,28.4658,37.6098,46.3714,52.6317,57.4473,61.6739,65.5305,259.7789001464844,260.0706907835687,254.56326077202127,257.31698969113836,927700.0,2502.0,756.5,534.9,864.2,477.1,5786.3,6195.5,26158.9,8004.4,12726.2,805.6,329.3,551.4,-1.7,-54.5,1.96,2.13,222.5,534.9,463.2,934.0,2.08,21.9,30.24,34.54,21.38,23.94,20.35,19.07,1.28,15.59,8.35,11.08,2502.0,534.9,864.2,477.1,2.13,221.31,30.6,37.87,60.94,14.82,142.5,0.3,70.18,62264.55,8004.4,408.6,6195.5,64482.05,0.41,25.37,10.29,1.84,18.91,0.81,15.59,0.35,5.46,2.91,2.76,0.22,6.15,59.5,3.99,91.67,15.15,24.15,-8.02
2021-04-05,APD,Air Products   Chemicals Inc,10.1211,15.3649,22.129,30.2857,39.963,48.7217,54.9973,59.8064,64.0027,67.7863,263.9825134277344,264.40194521375486,260.3169584414074,261.37467897603386,780100.0,2502.0,756.5,534.9,864.2,477.1,5786.3,6195.5,26158.9,8004.4,12726.2,805.6,329.3,551.4,-1.7,-54.5,1.96,2.13,222.5,534.9,463.2,934.0,2.08,21.9,30.24,34.54,21.38,23.94,20.35,19.07,1.28,15.59,8.35,11.08,2502.0,534.9,864.2,477.1,2.13,221.31,30.6,37.87,60.94,14.82,142.5,0.3,70.18,62264.55,8004.4,408.6,6195.5,64482.05,0.41,25.37,10.29,1.84,18.91,0.81,15.59,0.35,5.46,2.91,2.76,0.22,6.15,59.5,3.99,91.67,15.15,24.15,-8.02
2021-04-06,APD,Air Products   Chemicals Inc,9.9354,15.0331,21.5251,29.387,38.675,47.363,53.5841,58.2911,62.3931,66.12,262.62384033203125,265.30460819953856,260.9278590994041,263.78187595218304,743900.0,2502.0,756.5,534.9,864.2,477.1,5786.3,6195.5,26158.9,8004.4,12726.2,805.6,329.3,551.4,-1.7,-54.5,1.96,2.13,222.5,534.9,463.2,934.0,2.08,21.9,30.24,34.54,21.38,23.94,20.35,19.07,1.28,15.59,8.35,11.08,2502.0,534.9,864.2,477.1,2.13,221.31,30.6,37.87,60.94,14.82,142.5,0.3,70.18,62264.55,8004.4,408.6,6195.5,64482.05,0.41,25.37,10.29,1.84,18.91,0.81,15.59,0.35,5.46,2.91,2.76,0.22,6.15,59.5,3.99,91.67,15.15,24.15,-8.02
2021-04-07,APD,Air Products   Chemicals Inc,8.9979,13.5757,19.4104,26.4767,34.8195,43.1838,49.148,53.6607,57.6744,61.3943,257.5813903808594,262.24992911362716,256.60575894945504,261.1831096328029,853600.0,2502.0,756.5,534.9,864.2,477.1,5786.3,6195.5,26158.9,8004.4,12726.2,805.6,329.3,551.4,-1.7,-54.5,1.96,2.13,222.5,534.9,463.2,934.0,2.08,21.9,30.24,34.54,21.38,23.94,20.35,19.07,1.28,15.59,8.35,11.08,2502.0,534.9,864.2,477.1,2.13,221.31,30.6,37.87,60.94,14.82,142.5,0.3,70.18,62264.55,8004.4,408.6,6195.5,64482.05,0.41,25.37,10.29,1.84,18.91,0.81,15.59,0.35,5.46,2.91,2.76,0.22,6.15,59.5,3.99,91.67,15.15,24.15,-8.02
2021-04-08,APD,Air Products   Chemicals Inc,8.7334,13.1487,18.7785,25.5924,33.6271,41.8776,47.7484,52.189,56.1653,59.8749,258.1467590332031,260.8001730878697,257.9461842494368,259.6877454892812,707000.0,2502.0,756.5,534.9,864.2,477.1,5786.3,6195.5,26158.9,8004.4,12726.2,805.6,329.3,551.4,-1.7,-54.5,1.96,2.13,222.5,534.9,463.2,934.0,2.08,21.9,30.24,34.54,21.38,23.94,20.35,19.07,1.28,15.59,8.35,11.08,2502.0,534.9,864.2,477.1,2.13,221.31,30.6,37.87,60.94,14.82,142.5,0.3,70.18,62264.55,8004.4,408.6,6195.5,64482.05,0.41,25.37,10.29,1.84,18.91,0.81,15.59,0.35,5.46,2.91,2.76,0.22,6.15,59.5,3.99,91.67,15.15,24.15,-8.02
2021-04-09,APD,Air Products   Chemicals Inc,9.5635,14.404,20.5759,28.0484,36.8633,45.449,51.5648,56.1863,60.2686,64.0253,259.2865295410156,259.7242155348192,256.00398198090056,258.0373338112278,953200.0,2502.0,756.5,534.9,864.2,477.1,5786.3,6195.5,26158.9,8004.4,12726.2,805.6,329.3,551.4,-1.7,-54.5,1.96,2.13,222.5,534.9,463.2,934.0,2.08,21.9,30.24,34.54,21.38,23.94,20.35,19.07,1.28,15.59,8.35,11.08,2502.0,534.9,864.2,477.1,2.13,221.31,30.6,37.87,60.94,14.82,142.5,0.3,70.18,62264.55,8004.4,408.6,6195.5,64482.05,0.41,25.37,10.29,1.84,18.91,0.81,15.59,0.35,5.46,2.91,2.76,0.22,6.15,59.5,3.99,91.67,15.15,24.15,-8.02
2021-04-12,APD,Air Products   Chemicals Inc,9.3658,14.0664,20.0614,27.3131,35.8556,44.3448,50.3772,54.9336,58.9823,62.73,257.9370422363281,260.0980628814428,257.50848340352604,258.37470039633797,681900.0,2502.0,756.5,534.9,864.2,477.1,5786.3,6195.5,26158.9,8004.4,12726.2,805.6,329.3,551.4,-1.7,-54.5,1.96,2.13,222.5,534.9,463.2,934.0,2.08,21.9,30.24,34.54,21.38,23.94,20.35,19.07,1.28,15.59,8.35,11.08,2502.0,534.9,864.2,477.1,2.13,221.31,30.6,37.87,60.94,14.82,142.5,0.3,70.18,62264.55,8004.4,408.6,6195.5,64482.05,0.41,25.37,10.29,1.84,18.91,0.81,15.59,0.35,5.46,2.91,2.76,0.22,6.15,59.5,3.99,91.67,15.15,24.15,-8.02
2021-04-13,APD,Air Products   Chemicals Inc,9.2941,14.0716,20.0736,27.3467,35.9431,44.4555,50.486,55.0465,59.1064,62.8634,259.9704284667969,261.766724940927,256.63317324794684,257.59970558157096,893500.0,2502.0,756.5,534.9,864.2,477.1,5786.3,6195.5,26158.9,8004.4,12726.2,805.6,329.3,551.4,-1.7,-54.5,1.96,2.13,222.5,534.9,463.2,934.0,2.08,21.9,30.24,34.54,21.38,23.94,20.35,19.07,1.28,15.59,8.35,11.08,2502.0,534.9,864.2,477.1,2.13,221.31,30.6,37.87,60.94,14.82,142.5,0.3,70.18,62264.55,8004.4,408.6,6195.5,64482.05,0.41,25.37,10.29,1.84,18.91,0.81,15.59,0.35,5.46,2.91,2.76,0.22,6.15,59.5,3.99,91.67,15.15,24.15,-8.02
2021-04-14,APD,Air Products   Chemicals Inc,9.5728,14.4777,20.6414,28.1111,36.9386,45.565,51.6697,56.2815,60.3742,64.1509,257.9370422363281,260.189250940341,256.88844912571966,259.6330232597436,631700.0,2502.0,756.5,534.9,864.2,477.1,5786.3,6195.5,26158.9,8004.4,12726.2,805.6,329.3,551.4,-1.7,-54.5,1.96,2.13,222.5,534.9,463.2,934.0,2.08,21.9,30.24,34.54,21.38,23.94,20.35,19.07,1.28,15.59,8.35,11.08,2502.0,534.9,864.2,477.1,2.13,221.31,30.6,37.87,60.94,14.82,142.5,0.3,70.18,62264.55,8004.4,408.6,6195.5,64482.05,0.41,25.37,10.29,1.84,18.91,0.81,15.59,0.35,5.46,2.91,2.76,0.22,6.15,59.5,3.99,91.67,15.15,24.15,-8.02
2021-04-15,APD,Air Products   Chemicals Inc,9.5382,14.4204,20.5461,27.9296,36.6918,45.3175,51.4426,56.0967,60.2246,64.0421,261.83056640625,262.4232471434764,258.51153758176656,259.32304743385976,778200.0,2502.0,756.5,534.9,864.2,477.1,5786.3,6195.5,26158.9,8004.4,12726.2,805.6,329.3,551.4,-1.7,-54.5,1.96,2.13,222.5,534.9,463.2,934.0,2.08,21.9,30.24,34.54,21.38,23.94,20.35,19.07,1.28,15.59,8.35,11.08,2502.0,534.9,864.2,477.1,2.13,221.31,30.6,37.87,60.94,14.82,142.5,0.3,70.18,62264.55,8004.4,408.6,6195.5,64482.05,0.41,25.37,10.29,1.84,18.91,0.81,15.59,0.35,5.46,2.91,2.76,0.22,6.15,59.5,3.99,91.67,15.15,24.15,-8.02
2021-04-16,APD,Air Products   Chemicals Inc,10.1805,15.3852,21.9164,29.7898,39.1351,48.0136,54.3217,59.1091,63.3198,67.1769,262.13140869140625,264.2103681633405,260.9916276689273,263.93680402193445,1013500.0,2502.0,756.5,534.9,864.2,477.1,5786.3,6195.5,26158.9,8004.4,12726.2,805.6,329.3,551.4,-1.7,-54.5,1.96,2.13,222.5,534.9,463.2,934.0,2.08,21.9,30.24,34.54,21.38,23.94,20.35,19.07,1.28,15.59,8.35,11.08,2502.0,534.9,864.2,477.1,2.13,221.31,30.6,37.87,60.94,14.82,142.5,0.3,70.18,62264.55,8004.4,408.6,6195.5,64482.05,0.41,25.37,10.29,1.84,18.91,0.81,15.59,0.35,5.46,2.91,2.76,0.22,6.15,59.5,3.99,91.67,15.15,24.15,-8.02
2021-04-19,APD,Air Products   Chemicals Inc,9.4456,14.2111,20.1935,27.3976,35.9302,44.5259,50.6085,55.2274,59.3616,63.2131,259.3230285644531,262.9885829319101,256.5784541928947,262.57825054469924,898400.0,2502.0,756.5,534.9,864.2,477.1,5786.3,6195.5,26158.9,8004.4,12726.2,805.6,329.3,551.4,-1.7,-54.5,1.96,2.13,222.5,534.9,463.2,934.0,2.08,21.9,30.24,34.54,21.38,23.94,20.35,19.07,1.28,15.59,8.35,11.08,2502.0,534.9,864.2,477.1,2.13,221.31,30.6,37.87,60.94,14.82,142.5,0.3,70.18,62264.55,8004.4,408.6,6195.5,64482.05,0.41,25.37,10.29,1.84,18.91,0.81,15.59,0.35,5.46,2.91,2.76,0.22,6.15,59.5,3.99,91.67,15.15,24.15,-8.02
2021-04-20,APD,Air Products   Chemicals Inc,8.6706,12.9798,18.3905,24.896,32.5739,40.8447,46.6718,51.0975,55.1316,58.9548,259.45068359375,261.4840354586655,258.67562680738183,258.83974862284157,755500.0,2502.0,756.5,534.9,864.2,477.1,5786.3,6195.5,26158.9,8004.4,12726.2,805.6,329.3,551.4,-1.7,-54.5,1.96,2.13,222.5,534.9,463.2,934.0,2.08,21.9,30.24,34.54,21.38,23.94,20.35,19.07,1.28,15.59,8.35,11.08,2502.0,534.9,864.2,477.1,2.13,221.31,30.6,37.87,60.94,14.82,142.5,0.3,70.18,62264.55,8004.4,408.6,6195.5,64482.05,0.41,25.37,10.29,1.84,18.91,0.81,15.59,0.35,5.46,2.91,2.76,0.22,6.15,59.5,3.99,91.67,15.15,24.15,-8.02
2021-04-21,APD,Air Products   Chemicals Inc,9.5137,14.2432,20.1818,27.3224,35.7503,44.372,50.4405,55.0358,59.1749,63.0529,263.1800537109375,264.1648124653551,259.5144994086987,260.57221974592693,626200.0,2502.0,756.5,534.9,864.2,477.1,5786.3,6195.5,26158.9,8004.4,12726.2,805.6,329.3,551.4,-1.7,-54.5,1.96,2.13,222.5,534.9,463.2,934.0,2.08,21.9,30.24,34.54,21.38,23.94,20.35,19.07,1.28,15.59,8.35,11.08,2502.0,534.9,864.2,477.1,2.13,221.31,30.6,37.87,60.94,14.82,142.5,0.3,70.18,62264.55,8004.4,408.6,6195.5,64482.05,0.41,25.37,10.29,1.84,18.91,0.81,15.59,0.35,5.46,2.91,2.76,0.22,6.15,59.5,3.99,91.67,15.15,24.15,-8.02
2021-04-22,APD,Air Products   Chemicals Inc,10.4085,15.5823,22.0775,29.8858,39.0994,48.0561,54.3554,59.1107,63.3374,67.2525,259.633056640625,263.0706548989083,259.60570300210753,262.0949954139652,849200.0,2502.0,756.5,534.9,864.2,477.1,5786.3,6195.5,26158.9,8004.4,12726.2,805.6,329.3,551.4,-1.7,-54.5,1.96,2.13,222.5,534.9,463.2,934.0,2.08,21.9,30.24,34.54,21.38,23.94,20.35,19.07,1.28,15.59,8.35,11.08,2502.0,534.9,864.2,477.1,2.13,221.31,30.6,37.87,60.94,14.82,142.5,0.3,70.18,62264.55,8004.4,408.6,6195.5,64482.05,0.41,25.37,10.29,1.84,18.91,0.81,15.59,0.35,5.46,2.91,2.76,0.22,6.15,59.5,3.99,91.67,15.15,24.15,-8.02
2021-04-23,APD,Air Products   Chemicals Inc,10.4859,15.666,22.1692,29.9823,39.1879,48.1613,54.4612,59.2127,63.4436,67.3683,264.7027893066406,265.4413653387011,259.6056908392827,260.3442668713432,885600.0,2502.0,756.5,534.9,864.2,477.1,5786.3,6195.5,26158.9,8004.4,12726.2,805.6,329.3,551.4,-1.7,-54.5,1.96,2.13,222.5,534.9,463.2,934.0,2.08,21.9,30.24,34.54,21.38,23.94,20.35,19.07,1.28,15.59,8.35,11.08,2502.0,534.9,864.2,477.1,2.13,221.31,30.6,37.87,60.94,14.82,142.5,0.3,70.18,62264.55,8004.4,408.6,6195.5,64482.05,0.41,25.37,10.29,1.84,18.91,0.81,15.59,0.35,5.46,2.91,2.76,0.22,6.15,59.5,3.99,91.67,15.15,24.15,-8.02
2021-04-26,APD,Air Products   Chemicals Inc,10.5401,15.603,22.1859,29.931,39.1606,48.0094,54.2106,58.9234,63.1278,67.0258,264.59332275390625,267.0461337751783,263.06146371638863,264.62980353861445,828800.0,2502.0,756.5,534.9,864.2,477.1,5786.3,6195.5,26158.9,8004.4,12726.2,805.6,329.3,551.4,-1.7,-54.5,1.96,2.13,222.5,534.9,463.2,934.0,2.08,21.9,30.24,34.54,21.38,23.94,20.35,19.07,1.28,15.59,8.35,11.08,2502.0,534.9,864.2,477.1,2.13,221.31,30.6,37.87,60.94,14.82,142.5,0.3,70.18,62264.55,8004.4,408.6,6195.5,64482.05,0.41,25.37,10.29,1.84,18.91,0.81,15.59,0.35,5.46,2.91,2.76,0.22,6.15,59.5,3.99,91.67,15.15,24.15,-8.02
