Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Free Cash Flow Net of Dividends,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Free Cash Flow Yield - %, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM","Return on Invested Capital - %, TTM",Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Dividend Coverage - %,Earnings Retention Rate,Dividend Payout Ratio - %,Market Capitalization,Debt - Total,Preferred Shareholders Equity,Minority Interest - Total,Cash & Short Term Investments - Total,Enterprise Value,"Asset Turnover, TTM","Income before Tax Margin - %, TTM","Pretax ROA - %, TTM","Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM","Pretax ROE - %, TTM","Tax Complement, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Earnings Retention Rate, TTM","Reinvestment Rate - %, TTM",Current Ratio,Quick Ratio,Working Capital to Total Assets,"Accounts Receivable Turnover, TTM","Average Receivables Collection Days, TTM","Payables Turnover, TTM","Average Payables Payment Days, TTM","Inventory Turnover, TTM","Average Inventory Days, TTM","Average Net Trade Cycle Days, TTM"
2021-04-05,BWA,BorgWarner Inc,17.0114,24.7525,34.0447,49.5537,69.1277,82.1201,91.3624,97.8165,102.8009,107.511,39.02280807495117,39.281348539648434,38.47236871778384,38.87268792171182,1902914.0,4009.0,818.0,444.0,639.0,94.0,1755.0,1755.0,15971.0,3759.0,6367.0,342.0,195.0,197.0,105.0,105.0,1.47,0.27,238.4,20.4,15.94,11.08,3.39,30.88,2.34,7.02,7.86,4.11,5.63,4009.0,444.0,639.0,94.0,0.27,239.85,23.54,36.1,56.49,21.14,162.5,0.38,61.54,11081.02,3759.0,0.0,287.0,1755.0,13372.02,0.93,7.68,7.18,2.21,15.87,0.57,7.86,0.65,5.14,1.68,1.33,0.17,4.85,75.43,4.53,80.79,8.74,41.86,36.51
2021-04-06,BWA,BorgWarner Inc,20.9205,29.967,38.8507,52.7787,71.1202,83.0215,91.4697,97.2681,101.784,106.1358,38.922725677490234,39.4231273944655,38.77260913794161,39.03114598926603,2054002.0,4009.0,818.0,444.0,639.0,94.0,1755.0,1755.0,15971.0,3759.0,6367.0,342.0,195.0,197.0,105.0,105.0,1.47,0.27,238.4,20.4,15.94,11.08,3.39,30.88,2.34,7.02,7.86,4.11,5.63,4009.0,444.0,639.0,94.0,0.27,239.85,23.54,36.1,56.49,21.14,162.5,0.38,61.54,11081.02,3759.0,0.0,287.0,1755.0,13372.02,0.93,7.68,7.18,2.21,15.87,0.57,7.86,0.65,5.14,1.68,1.33,0.17,4.85,75.43,4.53,80.79,8.74,41.86,36.51
2021-04-07,BWA,BorgWarner Inc,12.5368,23.5847,35.2126,51.6624,74.2695,87.6198,97.1114,103.7033,108.7614,113.5362,37.94694519042969,39.10620281385353,37.74678380670905,38.84766238184659,2832502.0,4009.0,818.0,444.0,639.0,94.0,1755.0,1755.0,15971.0,3759.0,6367.0,342.0,195.0,197.0,105.0,105.0,1.47,0.27,238.4,20.4,15.94,11.08,3.39,30.88,2.34,7.02,7.86,4.11,5.63,4009.0,444.0,639.0,94.0,0.27,239.85,23.54,36.1,56.49,21.14,162.5,0.38,61.54,11081.02,3759.0,0.0,287.0,1755.0,13372.02,0.93,7.68,7.18,2.21,15.87,0.57,7.86,0.65,5.14,1.68,1.33,0.17,4.85,75.43,4.53,80.79,8.74,41.86,36.51
2021-04-08,BWA,BorgWarner Inc,12.8012,23.803,35.9701,53.7336,76.6557,90.6416,100.5883,107.5297,112.8098,117.7478,38.36394500732422,38.49738593485445,37.21302513916967,37.788485073246946,2252006.0,4009.0,818.0,444.0,639.0,94.0,1755.0,1755.0,15971.0,3759.0,6367.0,342.0,195.0,197.0,105.0,105.0,1.47,0.27,238.4,20.4,15.94,11.08,3.39,30.88,2.34,7.02,7.86,4.11,5.63,4009.0,444.0,639.0,94.0,0.27,239.85,23.54,36.1,56.49,21.14,162.5,0.38,61.54,11081.02,3759.0,0.0,287.0,1755.0,13372.02,0.93,7.68,7.18,2.21,15.87,0.57,7.86,0.65,5.14,1.68,1.33,0.17,4.85,75.43,4.53,80.79,8.74,41.86,36.51
2021-04-09,BWA,BorgWarner Inc,13.4459,25.1235,36.9813,52.97,75.9507,87.8648,96.2757,101.8506,106.1933,110.4248,38.76427459716797,38.939415409869916,38.30557625489586,38.65585426616826,1605054.0,4009.0,818.0,444.0,639.0,94.0,1755.0,1755.0,15971.0,3759.0,6367.0,342.0,195.0,197.0,105.0,105.0,1.47,0.27,238.4,20.4,15.94,11.08,3.39,30.88,2.34,7.02,7.86,4.11,5.63,4009.0,444.0,639.0,94.0,0.27,239.85,23.54,36.1,56.49,21.14,162.5,0.38,61.54,11081.02,3759.0,0.0,287.0,1755.0,13372.02,0.93,7.68,7.18,2.21,15.87,0.57,7.86,0.65,5.14,1.68,1.33,0.17,4.85,75.43,4.53,80.79,8.74,41.86,36.51
2021-04-12,BWA,BorgWarner Inc,13.3971,24.3,36.5107,53.9022,76.3467,90.8184,101.0998,108.5563,114.3691,119.8301,39.681663513183594,40.02360001085963,38.99778328957059,40.015262211870734,2823301.0,4009.0,818.0,444.0,639.0,94.0,1755.0,1755.0,15971.0,3759.0,6367.0,342.0,195.0,197.0,105.0,105.0,1.47,0.27,238.4,20.4,15.94,11.08,3.39,30.88,2.34,7.02,7.86,4.11,5.63,4009.0,444.0,639.0,94.0,0.27,239.85,23.54,36.1,56.49,21.14,162.5,0.38,61.54,11081.02,3759.0,0.0,287.0,1755.0,13372.02,0.93,7.68,7.18,2.21,15.87,0.57,7.86,0.65,5.14,1.68,1.33,0.17,4.85,75.43,4.53,80.79,8.74,41.86,36.51
2021-04-13,BWA,BorgWarner Inc,13.309,24.3199,36.4962,55.1547,78.178,91.7546,101.4033,108.3444,113.7835,118.9582,39.34806823730469,40.05696921292392,38.797628840379126,39.856807789436836,2366629.0,4009.0,818.0,444.0,639.0,94.0,1755.0,1755.0,15971.0,3759.0,6367.0,342.0,195.0,197.0,105.0,105.0,1.47,0.27,238.4,20.4,15.94,11.08,3.39,30.88,2.34,7.02,7.86,4.11,5.63,4009.0,444.0,639.0,94.0,0.27,239.85,23.54,36.1,56.49,21.14,162.5,0.38,61.54,11081.02,3759.0,0.0,287.0,1755.0,13372.02,0.93,7.68,7.18,2.21,15.87,0.57,7.86,0.65,5.14,1.68,1.33,0.17,4.85,75.43,4.53,80.79,8.74,41.86,36.51
2021-04-14,BWA,BorgWarner Inc,14.9366,25.7055,38.0077,55.5711,78.8303,91.5444,100.5652,106.9567,111.9975,116.8629,39.58158874511719,40.29048973245203,39.23965218063883,39.23965218063883,1918590.0,4009.0,818.0,444.0,639.0,94.0,1755.0,1755.0,15971.0,3759.0,6367.0,342.0,195.0,197.0,105.0,105.0,1.47,0.27,238.4,20.4,15.94,11.08,3.39,30.88,2.34,7.02,7.86,4.11,5.63,4009.0,444.0,639.0,94.0,0.27,239.85,23.54,36.1,56.49,21.14,162.5,0.38,61.54,11081.02,3759.0,0.0,287.0,1755.0,13372.02,0.93,7.68,7.18,2.21,15.87,0.57,7.86,0.65,5.14,1.68,1.33,0.17,4.85,75.43,4.53,80.79,8.74,41.86,36.51
2021-04-15,BWA,BorgWarner Inc,15.0284,25.773,38.0538,55.0309,78.4384,91.1681,100.2111,106.7234,111.8689,116.8243,39.931861877441406,40.06529918623332,39.34806055025406,39.76506253085371,2069110.0,4009.0,818.0,444.0,639.0,94.0,1755.0,1755.0,15971.0,3759.0,6367.0,342.0,195.0,197.0,105.0,105.0,1.47,0.27,238.4,20.4,15.94,11.08,3.39,30.88,2.34,7.02,7.86,4.11,5.63,4009.0,444.0,639.0,94.0,0.27,239.85,23.54,36.1,56.49,21.14,162.5,0.38,61.54,11081.02,3759.0,0.0,287.0,1755.0,13372.02,0.93,7.68,7.18,2.21,15.87,0.57,7.86,0.65,5.14,1.68,1.33,0.17,4.85,75.43,4.53,80.79,8.74,41.86,36.51
2021-04-16,BWA,BorgWarner Inc,19.1187,29.411,41.9103,56.2554,78.7603,91.0737,99.7708,105.6836,110.3505,114.9132,40.832584381103516,41.11614547565092,40.173724707935556,40.1987453360031,2853632.0,4009.0,818.0,444.0,639.0,94.0,1755.0,1755.0,15971.0,3759.0,6367.0,342.0,195.0,197.0,105.0,105.0,1.47,0.27,238.4,20.4,15.94,11.08,3.39,30.88,2.34,7.02,7.86,4.11,5.63,4009.0,444.0,639.0,94.0,0.27,239.85,23.54,36.1,56.49,21.14,162.5,0.38,61.54,11081.02,3759.0,0.0,287.0,1755.0,13372.02,0.93,7.68,7.18,2.21,15.87,0.57,7.86,0.65,5.14,1.68,1.33,0.17,4.85,75.43,4.53,80.79,8.74,41.86,36.51
2021-04-19,BWA,BorgWarner Inc,15.1336,26.2509,38.8953,56.2734,78.997,92.8729,102.7263,109.9242,115.6252,121.0651,41.13282012939453,41.34966072976504,40.17372025400995,40.57403941631602,2396960.0,4009.0,818.0,444.0,639.0,94.0,1755.0,1755.0,15971.0,3759.0,6367.0,342.0,195.0,197.0,105.0,105.0,1.47,0.27,238.4,20.4,15.94,11.08,3.39,30.88,2.34,7.02,7.86,4.11,5.63,4009.0,444.0,639.0,94.0,0.27,239.85,23.54,36.1,56.49,21.14,162.5,0.38,61.54,11081.02,3759.0,0.0,287.0,1755.0,13372.02,0.93,7.68,7.18,2.21,15.87,0.57,7.86,0.65,5.14,1.68,1.33,0.17,4.85,75.43,4.53,80.79,8.74,41.86,36.51
2021-04-20,BWA,BorgWarner Inc,14.1304,25.709,38.1062,56.6904,80.0834,93.5891,103.1824,110.2591,115.8804,121.2591,39.97356033325195,41.149497131726115,39.548220568493996,40.991039203593694,2169533.0,4009.0,818.0,444.0,639.0,94.0,1755.0,1755.0,15971.0,3759.0,6367.0,342.0,195.0,197.0,105.0,105.0,1.47,0.27,238.4,20.4,15.94,11.08,3.39,30.88,2.34,7.02,7.86,4.11,5.63,4009.0,444.0,639.0,94.0,0.27,239.85,23.54,36.1,56.49,21.14,162.5,0.38,61.54,11081.02,3759.0,0.0,287.0,1755.0,13372.02,0.93,7.68,7.18,2.21,15.87,0.57,7.86,0.65,5.14,1.68,1.33,0.17,4.85,75.43,4.53,80.79,8.74,41.86,36.51
2021-04-21,BWA,BorgWarner Inc,14.2593,25.8722,38.1671,56.6694,80.742,94.2452,103.837,110.9018,116.5116,121.8799,41.81669998168945,41.925120280907294,39.71502168773754,39.83178340002231,2688458.0,4009.0,818.0,444.0,639.0,94.0,1755.0,1755.0,15971.0,3759.0,6367.0,342.0,195.0,197.0,105.0,105.0,1.47,0.27,238.4,20.4,15.94,11.08,3.39,30.88,2.34,7.02,7.86,4.11,5.63,4009.0,444.0,639.0,94.0,0.27,239.85,23.54,36.1,56.49,21.14,162.5,0.38,61.54,11081.02,3759.0,0.0,287.0,1755.0,13372.02,0.93,7.68,7.18,2.21,15.87,0.57,7.86,0.65,5.14,1.68,1.33,0.17,4.85,75.43,4.53,80.79,8.74,41.86,36.51
2021-04-22,BWA,BorgWarner Inc,16.5837,28.0531,40.6143,57.7311,81.5741,95.4117,105.2362,111.8637,116.9859,121.058,41.31629943847656,42.1336206041515,40.79088075433155,42.06690014020553,2174190.0,4009.0,818.0,444.0,639.0,94.0,1755.0,1755.0,15971.0,3759.0,6367.0,342.0,195.0,197.0,105.0,105.0,1.47,0.27,238.4,20.4,15.94,11.08,3.39,30.88,2.34,7.02,7.86,4.11,5.63,4009.0,444.0,639.0,94.0,0.27,239.85,23.54,36.1,56.49,21.14,162.5,0.38,61.54,11081.02,3759.0,0.0,287.0,1755.0,13372.02,0.93,7.68,7.18,2.21,15.87,0.57,7.86,0.65,5.14,1.68,1.33,0.17,4.85,75.43,4.53,80.79,8.74,41.86,36.51
2021-04-23,BWA,BorgWarner Inc,17.4391,28.6766,41.386,58.1251,79.89,94.8351,105.4354,112.5711,118.0421,122.3595,42.508914947509766,42.709072705438906,41.49143610466778,41.59151498363235,2003450.0,4009.0,818.0,444.0,639.0,94.0,1755.0,1755.0,15971.0,3759.0,6367.0,342.0,195.0,197.0,105.0,105.0,1.47,0.27,238.4,20.4,15.94,11.08,3.39,30.88,2.34,7.02,7.86,4.11,5.63,4009.0,444.0,639.0,94.0,0.27,239.85,23.54,36.1,56.49,21.14,162.5,0.38,61.54,11081.02,3759.0,0.0,287.0,1755.0,13372.02,0.93,7.68,7.18,2.21,15.87,0.57,7.86,0.65,5.14,1.68,1.33,0.17,4.85,75.43,4.53,80.79,8.74,41.86,36.51
2021-04-26,BWA,BorgWarner Inc,13.9333,26.253,38.9298,57.6902,82.0468,95.6067,105.2291,111.6888,116.7,120.6953,42.10860061645508,43.2678583044566,42.01685952537295,42.7424396123502,1894621.0,4009.0,818.0,444.0,639.0,94.0,1755.0,1755.0,15971.0,3759.0,6367.0,342.0,195.0,197.0,105.0,105.0,1.47,0.27,238.4,20.4,15.94,11.08,3.39,30.88,2.34,7.02,7.86,4.11,5.63,4009.0,444.0,639.0,94.0,0.27,239.85,23.54,36.1,56.49,21.14,162.5,0.38,61.54,11081.02,3759.0,0.0,287.0,1755.0,13372.02,0.93,7.68,7.18,2.21,15.87,0.57,7.86,0.65,5.14,1.68,1.33,0.17,4.85,75.43,4.53,80.79,8.74,41.86,36.51
2021-04-27,BWA,BorgWarner Inc,18.9453,29.9892,42.8905,59.4393,82.3966,95.525,104.803,110.6748,115.2819,118.9942,41.79166793823242,42.225345402483306,41.716606083529925,41.94178803350797,1854520.0,4009.0,818.0,444.0,639.0,94.0,1755.0,1755.0,15971.0,3759.0,6367.0,342.0,195.0,197.0,105.0,105.0,1.47,0.27,238.4,20.4,15.94,11.08,3.39,30.88,2.34,7.02,7.86,4.11,5.63,4009.0,444.0,639.0,94.0,0.27,239.85,23.54,36.1,56.49,21.14,162.5,0.38,61.54,11081.02,3759.0,0.0,287.0,1755.0,13372.02,0.93,7.68,7.18,2.21,15.87,0.57,7.86,0.65,5.14,1.68,1.33,0.17,4.85,75.43,4.53,80.79,8.74,41.86,36.51
2021-04-28,BWA,BorgWarner Inc,19.6603,30.3873,43.7185,59.7969,81.2941,96.7977,107.7681,115.0717,120.675,125.0945,42.08357620239258,42.45053691956041,41.724956897892525,41.7499775217656,1403869.0,4009.0,818.0,444.0,639.0,94.0,1755.0,1755.0,15971.0,3759.0,6367.0,342.0,195.0,197.0,105.0,105.0,1.47,0.27,238.4,20.4,15.94,11.08,3.39,30.88,2.34,7.02,7.86,4.11,5.63,4009.0,444.0,639.0,94.0,0.27,239.85,23.54,36.1,56.49,21.14,162.5,0.38,61.54,11081.02,3759.0,0.0,287.0,1755.0,13372.02,0.93,7.68,7.18,2.21,15.87,0.57,7.86,0.65,5.14,1.68,1.33,0.17,4.85,75.43,4.53,80.79,8.74,41.86,36.51
2021-04-29,BWA,BorgWarner Inc,16.9353,28.2808,41.0609,58.0188,81.2647,94.0509,103.0538,107.7051,111.4779,114.6,41.16618347167969,42.20034534649277,40.599064891838616,42.20034534649277,2405594.0,4009.0,818.0,444.0,639.0,94.0,1755.0,1755.0,15971.0,3759.0,6367.0,342.0,195.0,197.0,105.0,105.0,1.47,0.27,238.4,20.4,15.94,11.08,3.39,30.88,2.34,7.02,7.86,4.11,5.63,4009.0,444.0,639.0,94.0,0.27,239.85,23.54,36.1,56.49,21.14,162.5,0.38,61.54,11081.02,3759.0,0.0,287.0,1755.0,13372.02,0.93,7.68,7.18,2.21,15.87,0.57,7.86,0.65,5.14,1.68,1.33,0.17,4.85,75.43,4.53,80.79,8.74,41.86,36.51
2021-04-30,BWA,BorgWarner Inc,17.4763,28.7472,41.6901,57.7464,80.4686,93.1379,102.0172,106.3499,109.8747,112.8043,40.51565933227539,41.307959837647694,40.31550156329801,40.89095785970577,2134544.0,4009.0,818.0,444.0,639.0,94.0,1755.0,1755.0,15971.0,3759.0,6367.0,342.0,195.0,197.0,105.0,105.0,1.47,0.27,238.4,20.4,15.94,11.08,3.39,30.88,2.34,7.02,7.86,4.11,5.63,4009.0,444.0,639.0,94.0,0.27,239.85,23.54,36.1,56.49,21.14,162.5,0.38,61.54,11081.02,3759.0,0.0,287.0,1755.0,13372.02,0.93,7.68,7.18,2.21,15.87,0.57,7.86,0.65,5.14,1.68,1.33,0.17,4.85,75.43,4.53,80.79,8.74,41.86,36.51
2021-05-03,BWA,BorgWarner Inc,16.7979,28.2856,40.7269,58.1324,81.4668,94.6282,103.9126,108.9705,113.0736,116.4608,41.08278274536133,41.24958211084317,40.48230575245287,40.79922526969453,2356973.0,4009.0,818.0,444.0,639.0,94.0,1755.0,1755.0,15971.0,3759.0,6367.0,342.0,195.0,197.0,105.0,105.0,1.47,0.27,238.4,20.4,15.94,11.08,3.39,30.88,2.34,7.02,7.86,4.11,5.63,4009.0,444.0,639.0,94.0,0.27,239.85,23.54,36.1,56.49,21.14,162.5,0.38,61.54,11081.02,3759.0,0.0,287.0,1755.0,13372.02,0.93,7.68,7.18,2.21,15.87,0.57,7.86,0.65,5.14,1.68,1.33,0.17,4.85,75.43,4.53,80.79,8.74,41.86,36.51
2021-05-04,BWA,BorgWarner Inc,16.1643,27.8162,40.9322,58.7712,82.2149,97.6374,108.5079,114.5403,119.3032,123.1463,40.448944091796875,40.83258408167028,39.681667726180926,40.690805342501704,2331526.0,4009.0,818.0,444.0,639.0,94.0,1755.0,1755.0,15971.0,3759.0,6367.0,342.0,195.0,197.0,105.0,105.0,1.47,0.27,238.4,20.4,15.94,11.08,3.39,30.88,2.34,7.02,7.86,4.11,5.63,4009.0,444.0,639.0,94.0,0.27,239.85,23.54,36.1,56.49,21.14,162.5,0.38,61.54,11081.02,3759.0,0.0,287.0,1755.0,13372.02,0.93,7.68,7.18,2.21,15.87,0.57,7.86,0.65,5.14,1.68,1.33,0.17,4.85,75.43,4.53,80.79,8.74,41.86,36.51
2021-05-05,BWA,BorgWarner Inc,15.0495,26.7208,39.225,57.4998,81.2801,98.2407,110.2052,117.0821,122.4337,126.6967,42.63401412963867,42.684055375810324,41.124475087515506,41.274595211900305,3039822.0,4009.0,818.0,444.0,639.0,94.0,1755.0,1755.0,15971.0,3759.0,6367.0,342.0,195.0,197.0,105.0,105.0,1.47,0.27,238.4,20.4,15.94,11.08,3.39,30.88,2.34,7.02,7.86,4.11,5.63,4009.0,444.0,639.0,94.0,0.27,239.85,23.54,36.1,56.49,21.14,162.5,0.38,61.54,11081.02,3759.0,0.0,287.0,1755.0,13372.02,0.93,7.68,7.18,2.21,15.87,0.57,7.86,0.65,5.14,1.68,1.33,0.17,4.85,75.43,4.53,80.79,8.74,41.86,36.51
2021-05-06,BWA,BorgWarner Inc,16.2866,27.4952,40.1778,56.2648,78.8443,94.2328,105.0576,110.9857,115.7103,119.5546,43.55976104736328,43.76826026005111,42.54228199814196,42.73410199664094,2346522.0,4009.0,818.0,444.0,639.0,94.0,1755.0,1755.0,15971.0,3759.0,6367.0,342.0,195.0,197.0,105.0,105.0,1.47,0.27,238.4,20.4,15.94,11.08,3.39,30.88,2.34,7.02,7.86,4.11,5.63,4009.0,444.0,639.0,94.0,0.27,239.85,23.54,36.1,56.49,21.14,162.5,0.38,61.54,11081.02,3759.0,0.0,287.0,1755.0,13372.02,0.93,7.68,7.18,2.21,15.87,0.57,7.86,0.65,5.14,1.68,1.33,0.17,4.85,75.43,4.53,80.79,8.74,41.86,36.51
2021-05-07,BWA,BorgWarner Inc,16.4527,27.6617,40.45,56.4568,79.2306,92.7591,102.2395,107.0603,110.9972,114.2739,44.86913299560547,44.977553294534154,42.55061772353175,43.29287698994322,2645630.0,4009.0,818.0,444.0,639.0,94.0,1755.0,1755.0,15971.0,3759.0,6367.0,342.0,195.0,197.0,105.0,105.0,1.47,0.27,238.4,20.4,15.94,11.08,3.39,30.88,2.34,7.02,7.86,4.11,5.63,4009.0,444.0,639.0,94.0,0.27,239.85,23.54,36.1,56.49,21.14,162.5,0.38,61.54,11081.02,3759.0,0.0,287.0,1755.0,13372.02,0.93,7.68,7.18,2.21,15.87,0.57,7.86,0.65,5.14,1.68,1.33,0.17,4.85,75.43,4.53,80.79,8.74,41.86,36.51
2021-05-10,BWA,BorgWarner Inc,14.5562,25.6113,37.9943,54.9914,77.1062,92.6565,103.6026,109.8598,114.8912,119.0082,44.1435546875,45.211071191398794,44.11019265086331,44.985892804154815,2305171.0,4009.0,818.0,444.0,639.0,94.0,1755.0,1755.0,15971.0,3759.0,6367.0,342.0,195.0,197.0,105.0,105.0,1.47,0.27,238.4,20.4,15.94,11.08,3.39,30.88,2.34,7.02,7.86,4.11,5.63,4009.0,444.0,639.0,94.0,0.27,239.85,23.54,36.1,56.49,21.14,162.5,0.38,61.54,11081.02,3759.0,0.0,287.0,1755.0,13372.02,0.93,7.68,7.18,2.21,15.87,0.57,7.86,0.65,5.14,1.68,1.33,0.17,4.85,75.43,4.53,80.79,8.74,41.86,36.51
2021-05-11,BWA,BorgWarner Inc,13.9736,25.3358,37.0317,54.4726,76.6943,93.8023,105.6454,112.1514,117.319,121.5094,43.07604217529297,43.83498075555524,42.25038312410694,43.36794107321985,1983342.0,4009.0,818.0,444.0,639.0,94.0,1755.0,1755.0,15971.0,3759.0,6367.0,342.0,195.0,197.0,105.0,105.0,1.47,0.27,238.4,20.4,15.94,11.08,3.39,30.88,2.34,7.02,7.86,4.11,5.63,4009.0,444.0,639.0,94.0,0.27,239.85,23.54,36.1,56.49,21.14,162.5,0.38,61.54,11081.02,3759.0,0.0,287.0,1755.0,13372.02,0.93,7.68,7.18,2.21,15.87,0.57,7.86,0.65,5.14,1.68,1.33,0.17,4.85,75.43,4.53,80.79,8.74,41.86,36.51
2021-05-12,BWA,BorgWarner Inc,15.6577,26.7069,39.5843,56.331,77.8346,91.6152,101.2889,106.5623,110.7165,114.08,41.4914436340332,43.051020602920815,41.28294442580019,42.884221236334405,1932336.0,4009.0,818.0,444.0,639.0,94.0,1755.0,1755.0,15971.0,3759.0,6367.0,342.0,195.0,197.0,105.0,105.0,1.47,0.27,238.4,20.4,15.94,11.08,3.39,30.88,2.34,7.02,7.86,4.11,5.63,4009.0,444.0,639.0,94.0,0.27,239.85,23.54,36.1,56.49,21.14,162.5,0.38,61.54,11081.02,3759.0,0.0,287.0,1755.0,13372.02,0.93,7.68,7.18,2.21,15.87,0.57,7.86,0.65,5.14,1.68,1.33,0.17,4.85,75.43,4.53,80.79,8.74,41.86,36.51
2021-05-13,BWA,BorgWarner Inc,15.9571,26.4859,38.8618,54.0137,75.2116,88.4078,97.6483,102.7571,106.789,110.0642,42.325435638427734,42.52559339275356,41.19119511210429,41.299615401584994,1682757.0,4009.0,818.0,444.0,639.0,94.0,1755.0,1755.0,15971.0,3759.0,6367.0,342.0,195.0,197.0,105.0,105.0,1.47,0.27,238.4,20.4,15.94,11.08,3.39,30.88,2.34,7.02,7.86,4.11,5.63,4009.0,444.0,639.0,94.0,0.27,239.85,23.54,36.1,56.49,21.14,162.5,0.38,61.54,11081.02,3759.0,0.0,287.0,1755.0,13372.02,0.93,7.68,7.18,2.21,15.87,0.57,7.86,0.65,5.14,1.68,1.33,0.17,4.85,75.43,4.53,80.79,8.74,41.86,36.51
2021-05-14,BWA,BorgWarner Inc,15.1263,25.5537,37.6782,52.5793,72.8345,86.5637,96.1603,101.5087,105.7028,109.0944,42.89255905151367,42.96761731452763,42.191999602151085,42.86753842579884,1419546.0,4009.0,818.0,444.0,639.0,94.0,1755.0,1755.0,15971.0,3759.0,6367.0,342.0,195.0,197.0,105.0,105.0,1.47,0.27,238.4,20.4,15.94,11.08,3.39,30.88,2.34,7.02,7.86,4.11,5.63,4009.0,444.0,639.0,94.0,0.27,239.85,23.54,36.1,56.49,21.14,162.5,0.38,61.54,11081.02,3759.0,0.0,287.0,1755.0,13372.02,0.93,7.68,7.18,2.21,15.87,0.57,7.86,0.65,5.14,1.68,1.33,0.17,4.85,75.43,4.53,80.79,8.74,41.86,36.51
2021-05-17,BWA,BorgWarner Inc,13.108,24.0595,35.5516,50.6124,70.9416,85.4546,95.6557,101.3778,105.9322,109.643,43.07604217529297,43.21782091717413,42.53394422200018,42.90090139088447,1356498.0,4009.0,818.0,444.0,639.0,94.0,1755.0,1755.0,15971.0,3759.0,6367.0,342.0,195.0,197.0,105.0,105.0,1.47,0.27,238.4,20.4,15.94,11.08,3.39,30.88,2.34,7.02,7.86,4.11,5.63,4009.0,444.0,639.0,94.0,0.27,239.85,23.54,36.1,56.49,21.14,162.5,0.38,61.54,11081.02,3759.0,0.0,287.0,1755.0,13372.02,0.93,7.68,7.18,2.21,15.87,0.57,7.86,0.65,5.14,1.68,1.33,0.17,4.85,75.43,4.53,80.79,8.74,41.86,36.51
2021-05-18,BWA,BorgWarner Inc,12.4695,23.1787,34.7428,50.1003,70.9478,86.1765,96.8921,102.8744,107.6297,111.4992,42.64236068725586,43.167779378934405,42.583978021634444,42.92591814542874,1495658.0,4009.0,818.0,444.0,639.0,94.0,1755.0,1755.0,15971.0,3759.0,6367.0,342.0,195.0,197.0,105.0,105.0,1.47,0.27,238.4,20.4,15.94,11.08,3.39,30.88,2.34,7.02,7.86,4.11,5.63,4009.0,444.0,639.0,94.0,0.27,239.85,23.54,36.1,56.49,21.14,162.5,0.38,61.54,11081.02,3759.0,0.0,287.0,1755.0,13372.02,0.93,7.68,7.18,2.21,15.87,0.57,7.86,0.65,5.14,1.68,1.33,0.17,4.85,75.43,4.53,80.79,8.74,41.86,36.51
2021-05-19,BWA,BorgWarner Inc,12.687,24.0779,35.5323,50.8184,71.2822,85.4906,95.4724,101.0775,105.5537,109.2119,41.71662139892578,41.950141231294225,41.057765356940926,41.69994218535606,2289154.0,4009.0,818.0,444.0,639.0,94.0,1755.0,1755.0,15971.0,3759.0,6367.0,342.0,195.0,197.0,105.0,105.0,1.47,0.27,238.4,20.4,15.94,11.08,3.39,30.88,2.34,7.02,7.86,4.11,5.63,4009.0,444.0,639.0,94.0,0.27,239.85,23.54,36.1,56.49,21.14,162.5,0.38,61.54,11081.02,3759.0,0.0,287.0,1755.0,13372.02,0.93,7.68,7.18,2.21,15.87,0.57,7.86,0.65,5.14,1.68,1.33,0.17,4.85,75.43,4.53,80.79,8.74,41.86,36.51
