Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Free Cash Flow Net of Dividends,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,Non-GAAP Income from Operations - Company Reported,Non-GAAP Adjusted Net Earnings - Company Reported,Non-GAAP EPS Diluted - Company Reported,Non-GAAP Operating Margin % - Company Reported,Non-GAAP Free Cash Flow - Company Reported,Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Free Cash Flow Yield - %, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM","Return on Invested Capital - %, TTM",Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Dividend Coverage - %,Earnings Retention Rate,Dividend Payout Ratio - %,Market Capitalization,Debt - Total,Minority Interest - Total,Cash & Short Term Investments - Total,Enterprise Value,"Asset Turnover, TTM","Income before Tax Margin - %, TTM","Pretax ROA - %, TTM","Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM","Pretax ROE - %, TTM","Tax Complement, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Earnings Retention Rate, TTM","Reinvestment Rate - %, TTM",Current Ratio,Quick Ratio,Working Capital to Total Assets,"Accounts Receivable Turnover, TTM","Average Receivables Collection Days, TTM","Payables Turnover, TTM","Average Payables Payment Days, TTM","Inventory Turnover, TTM","Average Inventory Days, TTM","Average Net Trade Cycle Days, TTM"
2020-09-11,MMM,3M Co,9.9461,14.7362,20.527,27.7023,34.2569,39.7595,43.9872,47.5204,50.3842,53.1669,116.15743255615234,116.52791886125337,113.9834630057154,114.24908747527029,2031406.0,7176.0,3371.0,1399.0,1891.0,1303.0,4219.0,4466.0,45079.0,20762.0,10857.0,1905.0,492.0,370.0,-34.0,680.0,3.73,2.25,580.8,1408.0,1048.0,1.81,19.6,1476.0,46.98,26.35,19.5,22.99,21.03,18.16,6.48,49.34,12.3,19.28,7176.0,1399.0,1891.0,1303.0,2.25,576.02,46.06,65.54,190.22,10.21,154.37,0.35,64.78,89853.27,20762.0,58.0,4466.0,106207.27,0.75,20.46,15.27,3.99,60.94,0.81,49.34,0.35,17.35,1.94,1.36,0.15,6.38,57.39,8.03,45.58,3.89,94.03,105.84
2020-09-14,MMM,3M Co,10.162,15.0427,20.9447,28.2581,34.936,40.5158,44.7957,48.3658,51.2576,54.0614,117.7582015991211,118.43625706864427,116.33917356239849,117.19897677940618,2707983.0,7176.0,3371.0,1399.0,1891.0,1303.0,4219.0,4466.0,45079.0,20762.0,10857.0,1905.0,492.0,370.0,-34.0,680.0,3.73,2.25,580.8,1408.0,1048.0,1.81,19.6,1476.0,46.98,26.35,19.5,22.99,21.03,18.16,6.48,49.34,12.3,19.28,7176.0,1399.0,1891.0,1303.0,2.25,576.02,46.06,65.54,190.22,10.21,154.37,0.35,64.78,89853.27,20762.0,58.0,4466.0,106207.27,0.75,20.46,15.27,3.99,60.94,0.81,49.34,0.35,17.35,1.94,1.36,0.15,6.38,57.39,8.03,45.58,3.89,94.03,105.84
2020-09-15,MMM,3M Co,9.931,14.6928,20.4512,27.5872,34.1033,39.6483,43.9231,47.5122,50.4271,53.2799,116.43706512451172,118.78580493582855,116.15745901319845,118.7438601920564,2459335.0,7176.0,3371.0,1399.0,1891.0,1303.0,4219.0,4466.0,45079.0,20762.0,10857.0,1905.0,492.0,370.0,-34.0,680.0,3.73,2.25,580.8,1408.0,1048.0,1.81,19.6,1476.0,46.98,26.35,19.5,22.99,21.03,18.16,6.48,49.34,12.3,19.28,7176.0,1399.0,1891.0,1303.0,2.25,576.02,46.06,65.54,190.22,10.21,154.37,0.35,64.78,89853.27,20762.0,58.0,4466.0,106207.27,0.75,20.46,15.27,3.99,60.94,0.81,49.34,0.35,17.35,1.94,1.36,0.15,6.38,57.39,8.03,45.58,3.89,94.03,105.84
2020-09-16,MMM,3M Co,9.9345,14.6929,20.4469,27.5773,34.0873,39.6726,43.9881,47.622,50.5757,53.4777,118.49217224121094,119.60361823063734,117.09411670177657,117.34575955500384,3506313.0,7176.0,3371.0,1399.0,1891.0,1303.0,4219.0,4466.0,45079.0,20762.0,10857.0,1905.0,492.0,370.0,-34.0,680.0,3.73,2.25,580.8,1408.0,1048.0,1.81,19.6,1476.0,46.98,26.35,19.5,22.99,21.03,18.16,6.48,49.34,12.3,19.28,7176.0,1399.0,1891.0,1303.0,2.25,576.02,46.06,65.54,190.22,10.21,154.37,0.35,64.78,89853.27,20762.0,58.0,4466.0,106207.27,0.75,20.46,15.27,3.99,60.94,0.81,49.34,0.35,17.35,1.94,1.36,0.15,6.38,57.39,8.03,45.58,3.89,94.03,105.84
2020-09-17,MMM,3M Co,9.771,14.4439,20.0955,27.099,33.4931,39.0068,43.2715,46.8684,49.7939,52.6749,120.4984130859375,121.07161960875547,116.87046088531156,117.43667661796408,3296296.0,7176.0,3371.0,1399.0,1891.0,1303.0,4219.0,4466.0,45079.0,20762.0,10857.0,1905.0,492.0,370.0,-34.0,680.0,3.73,2.25,580.8,1408.0,1048.0,1.81,19.6,1476.0,46.98,26.35,19.5,22.99,21.03,18.16,6.48,49.34,12.3,19.28,7176.0,1399.0,1891.0,1303.0,2.25,576.02,46.06,65.54,190.22,10.21,154.37,0.35,64.78,89853.27,20762.0,58.0,4466.0,106207.27,0.75,20.46,15.27,3.99,60.94,0.81,49.34,0.35,17.35,1.94,1.36,0.15,6.38,57.39,8.03,45.58,3.89,94.03,105.84
2020-09-18,MMM,3M Co,9.9044,14.6371,20.3614,27.4559,33.9309,39.484,43.7733,47.3848,50.32,53.2044,118.52012634277344,120.77798484599428,118.4642000432547,120.27467366414845,4885062.0,7176.0,3371.0,1399.0,1891.0,1303.0,4219.0,4466.0,45079.0,20762.0,10857.0,1905.0,492.0,370.0,-34.0,680.0,3.73,2.25,580.8,1408.0,1048.0,1.81,19.6,1476.0,46.98,26.35,19.5,22.99,21.03,18.16,6.48,49.34,12.3,19.28,7176.0,1399.0,1891.0,1303.0,2.25,576.02,46.06,65.54,190.22,10.21,154.37,0.35,64.78,89853.27,20762.0,58.0,4466.0,106207.27,0.75,20.46,15.27,3.99,60.94,0.81,49.34,0.35,17.35,1.94,1.36,0.15,6.38,57.39,8.03,45.58,3.89,94.03,105.84
2020-09-21,MMM,3M Co,13.2212,18.1445,24.4601,31.0875,36.984,41.8103,45.7082,48.9491,51.8475,54.843,112.79510498046875,116.50694604943283,111.59277856919601,116.02461987850464,4678393.0,7176.0,3371.0,1399.0,1891.0,1303.0,4219.0,4466.0,45079.0,20762.0,10857.0,1905.0,492.0,370.0,-34.0,680.0,3.73,2.25,580.8,1408.0,1048.0,1.81,19.6,1476.0,46.98,26.35,19.5,22.99,21.03,18.16,6.48,49.34,12.3,19.28,7176.0,1399.0,1891.0,1303.0,2.25,576.02,46.06,65.54,190.22,10.21,154.37,0.35,64.78,89853.27,20762.0,58.0,4466.0,106207.27,0.75,20.46,15.27,3.99,60.94,0.81,49.34,0.35,17.35,1.94,1.36,0.15,6.38,57.39,8.03,45.58,3.89,94.03,105.84
2020-09-22,MMM,3M Co,13.6972,18.7942,25.3342,32.1963,38.3,43.2374,47.1908,50.4569,53.3664,56.3717,113.48016357421875,114.40987482869856,112.13803399421201,112.58541902549135,2516145.0,7176.0,3371.0,1399.0,1891.0,1303.0,4219.0,4466.0,45079.0,20762.0,10857.0,1905.0,492.0,370.0,-34.0,680.0,3.73,2.25,580.8,1408.0,1048.0,1.81,19.6,1476.0,46.98,26.35,19.5,22.99,21.03,18.16,6.48,49.34,12.3,19.28,7176.0,1399.0,1891.0,1303.0,2.25,576.02,46.06,65.54,190.22,10.21,154.37,0.35,64.78,89853.27,20762.0,58.0,4466.0,106207.27,0.75,20.46,15.27,3.99,60.94,0.81,49.34,0.35,17.35,1.94,1.36,0.15,6.38,57.39,8.03,45.58,3.89,94.03,105.84
2020-09-23,MMM,3M Co,12.7371,17.4665,23.5375,29.909,35.5784,40.1046,43.7051,46.664,49.2801,51.9486,111.50191497802734,114.80831591417203,111.22928695400455,113.60598946074802,2688847.0,7176.0,3371.0,1399.0,1891.0,1303.0,4219.0,4466.0,45079.0,20762.0,10857.0,1905.0,492.0,370.0,-34.0,680.0,3.73,2.25,580.8,1408.0,1048.0,1.81,19.6,1476.0,46.98,26.35,19.5,22.99,21.03,18.16,6.48,49.34,12.3,19.28,7176.0,1399.0,1891.0,1303.0,2.25,576.02,46.06,65.54,190.22,10.21,154.37,0.35,64.78,89853.27,20762.0,58.0,4466.0,106207.27,0.75,20.46,15.27,3.99,60.94,0.81,49.34,0.35,17.35,1.94,1.36,0.15,6.38,57.39,8.03,45.58,3.89,94.03,105.84
2020-09-24,MMM,3M Co,13.6169,18.6709,25.159,31.9674,38.0227,42.7582,46.4838,49.5191,52.1705,54.8211,112.13801574707031,113.2145206545796,110.4953079882007,111.42500633448398,1877361.0,7176.0,3371.0,1399.0,1891.0,1303.0,4219.0,4466.0,45079.0,20762.0,10857.0,1905.0,492.0,370.0,-34.0,680.0,3.73,2.25,580.8,1408.0,1048.0,1.81,19.6,1476.0,46.98,26.35,19.5,22.99,21.03,18.16,6.48,49.34,12.3,19.28,7176.0,1399.0,1891.0,1303.0,2.25,576.02,46.06,65.54,190.22,10.21,154.37,0.35,64.78,89853.27,20762.0,58.0,4466.0,106207.27,0.75,20.46,15.27,3.99,60.94,0.81,49.34,0.35,17.35,1.94,1.36,0.15,6.38,57.39,8.03,45.58,3.89,94.03,105.84
2020-09-25,MMM,3M Co,14.3427,19.6627,26.4928,33.6591,40.0299,45.0039,48.9128,52.0955,54.8739,57.6484,112.03316497802734,112.52947269248759,111.04752758071744,111.36210030738177,2330884.0,7176.0,3371.0,1399.0,1891.0,1303.0,4219.0,4466.0,45079.0,20762.0,10857.0,1905.0,492.0,370.0,-34.0,680.0,3.73,2.25,580.8,1408.0,1048.0,1.81,19.6,1476.0,46.98,26.35,19.5,22.99,21.03,18.16,6.48,49.34,12.3,19.28,7176.0,1399.0,1891.0,1303.0,2.25,576.02,46.06,65.54,190.22,10.21,154.37,0.35,64.78,89853.27,20762.0,58.0,4466.0,106207.27,0.75,20.46,15.27,3.99,60.94,0.81,49.34,0.35,17.35,1.94,1.36,0.15,6.38,57.39,8.03,45.58,3.89,94.03,105.84
2020-09-28,MMM,3M Co,13.9568,19.1129,25.739,32.6904,38.8698,43.7495,47.6075,50.7631,53.5367,56.3404,113.00482177734375,114.73840997287051,112.7741384849268,113.24249585913441,2509806.0,7176.0,3371.0,1399.0,1891.0,1303.0,4219.0,4466.0,45079.0,20762.0,10857.0,1905.0,492.0,370.0,-34.0,680.0,3.73,2.25,580.8,1408.0,1048.0,1.81,19.6,1476.0,46.98,26.35,19.5,22.99,21.03,18.16,6.48,49.34,12.3,19.28,7176.0,1399.0,1891.0,1303.0,2.25,576.02,46.06,65.54,190.22,10.21,154.37,0.35,64.78,89853.27,20762.0,58.0,4466.0,106207.27,0.75,20.46,15.27,3.99,60.94,0.81,49.34,0.35,17.35,1.94,1.36,0.15,6.38,57.39,8.03,45.58,3.89,94.03,105.84
2020-09-29,MMM,3M Co,13.7548,18.829,25.3513,32.1939,38.2767,43.107,46.9369,50.0766,52.8453,55.6583,111.71162414550781,113.20753821032683,110.99162389122142,113.01180887117877,2400013.0,7176.0,3371.0,1399.0,1891.0,1303.0,4219.0,4466.0,45079.0,20762.0,10857.0,1905.0,492.0,370.0,-34.0,680.0,3.73,2.25,580.8,1408.0,1048.0,1.81,19.6,1476.0,46.98,26.35,19.5,22.99,21.03,18.16,6.48,49.34,12.3,19.28,7176.0,1399.0,1891.0,1303.0,2.25,576.02,46.06,65.54,190.22,10.21,154.37,0.35,64.78,89853.27,20762.0,58.0,4466.0,106207.27,0.75,20.46,15.27,3.99,60.94,0.81,49.34,0.35,17.35,1.94,1.36,0.15,6.38,57.39,8.03,45.58,3.89,94.03,105.84
2020-09-30,MMM,3M Co,14.3176,19.5951,26.3801,33.4971,39.8232,44.7039,48.5151,51.6012,54.2744,56.9119,111.97025299072266,114.01141024989701,110.87277568386301,112.49452388320215,3656052.0,8350.0,4047.0,1909.0,2390.0,1434.0,4121.0,4561.0,45390.0,19598.0,11880.0,2480.0,481.0,355.0,-98.0,1265.0,3.65,2.46,582.4,1909.0,1430.0,2.45,22.9,2112.0,48.47,28.62,22.86,21.87,21.41,17.17,6.78,44.4,11.41,17.56,8350.0,1909.0,2390.0,1434.0,2.46,576.82,43.18,62.14,164.1,14.91,168.83,0.41,59.23,92395.33,19598.0,63.0,4561.0,107495.33,0.72,19.79,14.27,3.87,55.28,0.8,44.4,0.33,14.57,1.9,1.37,0.15,6.58,55.65,7.75,47.25,4.16,88.08,96.48
2020-10-01,MMM,3M Co,14.3099,19.5775,26.3521,33.4565,39.7693,44.6072,48.3712,51.41,54.0302,56.5961,110.99859619140625,113.17256541352454,110.25063290512722,112.31276227646765,2378964.0,8350.0,4047.0,1909.0,2390.0,1434.0,4121.0,4561.0,45390.0,19598.0,11880.0,2480.0,481.0,355.0,-98.0,1265.0,3.65,2.46,582.4,1909.0,1430.0,2.45,22.9,2112.0,48.47,28.62,22.86,21.87,21.41,17.17,6.78,44.4,11.41,17.56,8350.0,1909.0,2390.0,1434.0,2.46,576.82,43.18,62.14,164.1,14.91,168.83,0.41,59.23,92395.33,19598.0,63.0,4561.0,107495.33,0.72,19.79,14.27,3.87,55.28,0.8,44.4,0.33,14.57,1.9,1.37,0.15,6.58,55.65,7.75,47.25,4.16,88.08,96.48
2020-10-02,MMM,3M Co,14.5126,19.8489,26.7131,33.9109,40.3062,45.188,48.9777,52.0317,54.6588,57.2203,112.09607696533203,113.20054508598554,109.22307955351266,109.37686415461778,2115246.0,8350.0,4047.0,1909.0,2390.0,1434.0,4121.0,4561.0,45390.0,19598.0,11880.0,2480.0,481.0,355.0,-98.0,1265.0,3.65,2.46,582.4,1909.0,1430.0,2.45,22.9,2112.0,48.47,28.62,22.86,21.87,21.41,17.17,6.78,44.4,11.41,17.56,8350.0,1909.0,2390.0,1434.0,2.46,576.82,43.18,62.14,164.1,14.91,168.83,0.41,59.23,92395.33,19598.0,63.0,4561.0,107495.33,0.72,19.79,14.27,3.87,55.28,0.8,44.4,0.33,14.57,1.9,1.37,0.15,6.58,55.65,7.75,47.25,4.16,88.08,96.48
2020-10-05,MMM,3M Co,14.5705,19.9072,26.7785,33.9812,40.3787,45.2089,48.9357,51.9237,54.4749,56.9314,113.76676940917969,114.29104035352536,113.07473227292002,113.41725544628258,1742572.0,8350.0,4047.0,1909.0,2390.0,1434.0,4121.0,4561.0,45390.0,19598.0,11880.0,2480.0,481.0,355.0,-98.0,1265.0,3.65,2.46,582.4,1909.0,1430.0,2.45,22.9,2112.0,48.47,28.62,22.86,21.87,21.41,17.17,6.78,44.4,11.41,17.56,8350.0,1909.0,2390.0,1434.0,2.46,576.82,43.18,62.14,164.1,14.91,168.83,0.41,59.23,92395.33,19598.0,63.0,4561.0,107495.33,0.72,19.79,14.27,3.87,55.28,0.8,44.4,0.33,14.57,1.9,1.37,0.15,6.58,55.65,7.75,47.25,4.16,88.08,96.48
2020-10-06,MMM,3M Co,14.3146,19.5486,26.2887,33.3518,39.6232,44.395,48.0916,51.0653,53.6178,56.1001,113.40325164794922,115.82887654436914,113.12364563518123,114.24907323133074,2418192.0,8350.0,4047.0,1909.0,2390.0,1434.0,4121.0,4561.0,45390.0,19598.0,11880.0,2480.0,481.0,355.0,-98.0,1265.0,3.65,2.46,582.4,1909.0,1430.0,2.45,22.9,2112.0,48.47,28.62,22.86,21.87,21.41,17.17,6.78,44.4,11.41,17.56,8350.0,1909.0,2390.0,1434.0,2.46,576.82,43.18,62.14,164.1,14.91,168.83,0.41,59.23,92395.33,19598.0,63.0,4561.0,107495.33,0.72,19.79,14.27,3.87,55.28,0.8,44.4,0.33,14.57,1.9,1.37,0.15,6.58,55.65,7.75,47.25,4.16,88.08,96.48
2020-10-07,MMM,3M Co,14.2577,19.4637,26.1702,33.1994,39.4405,44.2357,47.9712,50.9898,53.598,56.1611,116.38113403320312,117.26190973521624,114.92715185669505,115.40947806670061,2577858.0,8350.0,4047.0,1909.0,2390.0,1434.0,4121.0,4561.0,45390.0,19598.0,11880.0,2480.0,481.0,355.0,-98.0,1265.0,3.65,2.46,582.4,1909.0,1430.0,2.45,22.9,2112.0,48.47,28.62,22.86,21.87,21.41,17.17,6.78,44.4,11.41,17.56,8350.0,1909.0,2390.0,1434.0,2.46,576.82,43.18,62.14,164.1,14.91,168.83,0.41,59.23,92395.33,19598.0,63.0,4561.0,107495.33,0.72,19.79,14.27,3.87,55.28,0.8,44.4,0.33,14.57,1.9,1.37,0.15,6.58,55.65,7.75,47.25,4.16,88.08,96.48
2020-10-08,MMM,3M Co,14.4225,19.682,26.4589,33.5608,39.8638,44.8008,48.6856,51.8509,54.6195,57.3994,117.23394012451172,117.54150933510168,116.12947197376691,116.94734328149579,2275510.0,8350.0,4047.0,1909.0,2390.0,1434.0,4121.0,4561.0,45390.0,19598.0,11880.0,2480.0,481.0,355.0,-98.0,1265.0,3.65,2.46,582.4,1909.0,1430.0,2.45,22.9,2112.0,48.47,28.62,22.86,21.87,21.41,17.17,6.78,44.4,11.41,17.56,8350.0,1909.0,2390.0,1434.0,2.46,576.82,43.18,62.14,164.1,14.91,168.83,0.41,59.23,92395.33,19598.0,63.0,4561.0,107495.33,0.72,19.79,14.27,3.87,55.28,0.8,44.4,0.33,14.57,1.9,1.37,0.15,6.58,55.65,7.75,47.25,4.16,88.08,96.48
2020-10-09,MMM,3M Co,14.1586,19.3138,25.9589,32.9231,39.1049,43.9867,47.8453,51.0004,53.7735,56.5802,118.3453598022461,119.17020886860018,117.40166735906656,118.05175951052892,2410538.0,8350.0,4047.0,1909.0,2390.0,1434.0,4121.0,4561.0,45390.0,19598.0,11880.0,2480.0,481.0,355.0,-98.0,1265.0,3.65,2.46,582.4,1909.0,1430.0,2.45,22.9,2112.0,48.47,28.62,22.86,21.87,21.41,17.17,6.78,44.4,11.41,17.56,8350.0,1909.0,2390.0,1434.0,2.46,576.82,43.18,62.14,164.1,14.91,168.83,0.41,59.23,92395.33,19598.0,63.0,4561.0,107495.33,0.72,19.79,14.27,3.87,55.28,0.8,44.4,0.33,14.57,1.9,1.37,0.15,6.58,55.65,7.75,47.25,4.16,88.08,96.48
2020-10-12,MMM,3M Co,14.0948,19.2051,25.7993,32.7091,38.8409,43.7284,47.6094,50.7951,53.6114,56.4886,117.89100646972656,119.26109890053978,117.5205202092454,118.46421283093449,1834186.0,8350.0,4047.0,1909.0,2390.0,1434.0,4121.0,4561.0,45390.0,19598.0,11880.0,2480.0,481.0,355.0,-98.0,1265.0,3.65,2.46,582.4,1909.0,1430.0,2.45,22.9,2112.0,48.47,28.62,22.86,21.87,21.41,17.17,6.78,44.4,11.41,17.56,8350.0,1909.0,2390.0,1434.0,2.46,576.82,43.18,62.14,164.1,14.91,168.83,0.41,59.23,92395.33,19598.0,63.0,4561.0,107495.33,0.72,19.79,14.27,3.87,55.28,0.8,44.4,0.33,14.57,1.9,1.37,0.15,6.58,55.65,7.75,47.25,4.16,88.08,96.48
2020-10-13,MMM,3M Co,13.9931,19.0588,25.5982,32.4504,38.5309,43.3879,47.249,50.4211,53.2289,56.1036,116.4789810180664,118.45024316101417,116.03859958828676,117.64636622240971,1884059.0,8350.0,4047.0,1909.0,2390.0,1434.0,4121.0,4561.0,45390.0,19598.0,11880.0,2480.0,481.0,355.0,-98.0,1265.0,3.65,2.46,582.4,1909.0,1430.0,2.45,22.9,2112.0,48.47,28.62,22.86,21.87,21.41,17.17,6.78,44.4,11.41,17.56,8350.0,1909.0,2390.0,1434.0,2.46,576.82,43.18,62.14,164.1,14.91,168.83,0.41,59.23,92395.33,19598.0,63.0,4561.0,107495.33,0.72,19.79,14.27,3.87,55.28,0.8,44.4,0.33,14.57,1.9,1.37,0.15,6.58,55.65,7.75,47.25,4.16,88.08,96.48
2020-10-14,MMM,3M Co,14.4859,19.725,26.4908,33.581,39.8724,44.8726,48.8375,52.0882,54.9575,57.8823,117.71627807617188,118.51317709599344,116.59085020225758,116.74463482292656,1716619.0,8350.0,4047.0,1909.0,2390.0,1434.0,4121.0,4561.0,45390.0,19598.0,11880.0,2480.0,481.0,355.0,-98.0,1265.0,3.65,2.46,582.4,1909.0,1430.0,2.45,22.9,2112.0,48.47,28.62,22.86,21.87,21.41,17.17,6.78,44.4,11.41,17.56,8350.0,1909.0,2390.0,1434.0,2.46,576.82,43.18,62.14,164.1,14.91,168.83,0.41,59.23,92395.33,19598.0,63.0,4561.0,107495.33,0.72,19.79,14.27,3.87,55.28,0.8,44.4,0.33,14.57,1.9,1.37,0.15,6.58,55.65,7.75,47.25,4.16,88.08,96.48
2020-10-15,MMM,3M Co,14.6776,19.9792,26.8281,34.0053,40.3731,45.4183,49.4118,52.6818,55.5634,58.4932,118.19160461425781,118.61102646224305,115.89880429981093,116.07356127698563,1959168.0,8350.0,4047.0,1909.0,2390.0,1434.0,4121.0,4561.0,45390.0,19598.0,11880.0,2480.0,481.0,355.0,-98.0,1265.0,3.65,2.46,582.4,1909.0,1430.0,2.45,22.9,2112.0,48.47,28.62,22.86,21.87,21.41,17.17,6.78,44.4,11.41,17.56,8350.0,1909.0,2390.0,1434.0,2.46,576.82,43.18,62.14,164.1,14.91,168.83,0.41,59.23,92395.33,19598.0,63.0,4561.0,107495.33,0.72,19.79,14.27,3.87,55.28,0.8,44.4,0.33,14.57,1.9,1.37,0.15,6.58,55.65,7.75,47.25,4.16,88.08,96.48
2020-10-16,MMM,3M Co,15.0211,20.4404,27.4436,34.7813,41.2888,46.4588,50.5566,53.9155,56.8807,59.9037,119.51274108886719,120.28166391929004,118.28944259068822,118.79274101339536,2964406.0,8350.0,4047.0,1909.0,2390.0,1434.0,4121.0,4561.0,45390.0,19598.0,11880.0,2480.0,481.0,355.0,-98.0,1265.0,3.65,2.46,582.4,1909.0,1430.0,2.45,22.9,2112.0,48.47,28.62,22.86,21.87,21.41,17.17,6.78,44.4,11.41,17.56,8350.0,1909.0,2390.0,1434.0,2.46,576.82,43.18,62.14,164.1,14.91,168.83,0.41,59.23,92395.33,19598.0,63.0,4561.0,107495.33,0.72,19.79,14.27,3.87,55.28,0.8,44.4,0.33,14.57,1.9,1.37,0.15,6.58,55.65,7.75,47.25,4.16,88.08,96.48
2020-10-19,MMM,3M Co,14.126,19.1961,25.7564,32.631,38.7284,43.5554,47.375,50.5022,53.2572,56.0572,118.52012634277344,120.47739374299248,118.04477831068698,119.54769555496185,2284240.0,8350.0,4047.0,1909.0,2390.0,1434.0,4121.0,4561.0,45390.0,19598.0,11880.0,2480.0,481.0,355.0,-98.0,1265.0,3.65,2.46,582.4,1909.0,1430.0,2.45,22.9,2112.0,48.47,28.62,22.86,21.87,21.41,17.17,6.78,44.4,11.41,17.56,8350.0,1909.0,2390.0,1434.0,2.46,576.82,43.18,62.14,164.1,14.91,168.83,0.41,59.23,92395.33,19598.0,63.0,4561.0,107495.33,0.72,19.79,14.27,3.87,55.28,0.8,44.4,0.33,14.57,1.9,1.37,0.15,6.58,55.65,7.75,47.25,4.16,88.08,96.48
2020-10-20,MMM,3M Co,14.7533,20.0433,26.8896,34.0613,40.4197,45.44,49.4062,52.6488,55.5012,58.3933,119.49878692626953,121.06460885285121,118.82772220872228,119.18422693453354,2168348.0,8350.0,4047.0,1909.0,2390.0,1434.0,4121.0,4561.0,45390.0,19598.0,11880.0,2480.0,481.0,355.0,-98.0,1265.0,3.65,2.46,582.4,1909.0,1430.0,2.45,22.9,2112.0,48.47,28.62,22.86,21.87,21.41,17.17,6.78,44.4,11.41,17.56,8350.0,1909.0,2390.0,1434.0,2.46,576.82,43.18,62.14,164.1,14.91,168.83,0.41,59.23,92395.33,19598.0,63.0,4561.0,107495.33,0.72,19.79,14.27,3.87,55.28,0.8,44.4,0.33,14.57,1.9,1.37,0.15,6.58,55.65,7.75,47.25,4.16,88.08,96.48
2020-10-21,MMM,3M Co,14.9497,20.3026,27.2332,34.492,40.9253,46.0237,50.0588,53.3621,56.2734,59.2362,118.2545166015625,120.30965550254983,118.18460871095164,119.07237513713791,1807276.0,8350.0,4047.0,1909.0,2390.0,1434.0,4121.0,4561.0,45390.0,19598.0,11880.0,2480.0,481.0,355.0,-98.0,1265.0,3.65,2.46,582.4,1909.0,1430.0,2.45,22.9,2112.0,48.47,28.62,22.86,21.87,21.41,17.17,6.78,44.4,11.41,17.56,8350.0,1909.0,2390.0,1434.0,2.46,576.82,43.18,62.14,164.1,14.91,168.83,0.41,59.23,92395.33,19598.0,63.0,4561.0,107495.33,0.72,19.79,14.27,3.87,55.28,0.8,44.4,0.33,14.57,1.9,1.37,0.15,6.58,55.65,7.75,47.25,4.16,88.08,96.48
2020-10-22,MMM,3M Co,14.6235,19.8504,26.6211,33.7125,39.9971,44.9791,48.9226,52.1517,54.9991,57.8978,119.33102416992188,119.5267535109734,117.7092758847196,118.58306075178112,1989187.0,8350.0,4047.0,1909.0,2390.0,1434.0,4121.0,4561.0,45390.0,19598.0,11880.0,2480.0,481.0,355.0,-98.0,1265.0,3.65,2.46,582.4,1909.0,1430.0,2.45,22.9,2112.0,48.47,28.62,22.86,21.87,21.41,17.17,6.78,44.4,11.41,17.56,8350.0,1909.0,2390.0,1434.0,2.46,576.82,43.18,62.14,164.1,14.91,168.83,0.41,59.23,92395.33,19598.0,63.0,4561.0,107495.33,0.72,19.79,14.27,3.87,55.28,0.8,44.4,0.33,14.57,1.9,1.37,0.15,6.58,55.65,7.75,47.25,4.16,88.08,96.48
2020-10-23,MMM,3M Co,14.8374,20.1332,26.9952,34.1807,40.5456,45.5862,49.5731,52.8361,55.7119,58.6377,118.69490814208984,120.35858833225043,118.14966487827112,120.1768405776442,2556450.0,8350.0,4047.0,1909.0,2390.0,1434.0,4121.0,4561.0,45390.0,19598.0,11880.0,2480.0,481.0,355.0,-98.0,1265.0,3.65,2.46,582.4,1909.0,1430.0,2.45,22.9,2112.0,48.47,28.62,22.86,21.87,21.41,17.17,6.78,44.4,11.41,17.56,8350.0,1909.0,2390.0,1434.0,2.46,576.82,43.18,62.14,164.1,14.91,168.83,0.41,59.23,92395.33,19598.0,63.0,4561.0,107495.33,0.72,19.79,14.27,3.87,55.28,0.8,44.4,0.33,14.57,1.9,1.37,0.15,6.58,55.65,7.75,47.25,4.16,88.08,96.48
