Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Free Cash Flow Net of Dividends,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Free Cash Flow Yield - %, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM","Return on Invested Capital - %, TTM",Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Dividend Coverage - %,Earnings Retention Rate,Dividend Payout Ratio - %,Market Capitalization,Debt - Total,Preferred Shareholders Equity,Cash & Short Term Investments - Total,Enterprise Value,"Asset Turnover, TTM","Income before Tax Margin - %, TTM","Pretax ROA - %, TTM","Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM","Pretax ROE - %, TTM","Tax Complement, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Earnings Retention Rate, TTM","Reinvestment Rate - %, TTM",Current Ratio,Quick Ratio,Working Capital to Total Assets,"Accounts Receivable Turnover, TTM","Average Receivables Collection Days, TTM","Payables Turnover, TTM","Average Payables Payment Days, TTM","Inventory Turnover, TTM","Average Inventory Days, TTM","Average Net Trade Cycle Days, TTM"
2021-01-12,NKE,NIKE Inc,4.868,8.3893,13.252,19.7534,25.815,31.7805,37.7746,43.9009,48.9483,52.276,138.2479705810547,139.96356357457174,137.6093915724306,139.62997079632996,3678800.0,11243.0,4877.0,1717.0,1964.0,1251.0,8635.0,11812.0,34836.0,9451.0,10640.0,2473.0,247.0,168.0,487.0,1920.0,0.75,0.78,1609.5,43.38,17.47,15.27,12.95,14.08,11.13,1.7,28.27,9.2,18.27,11243.0,1717.0,1964.0,1251.0,0.78,1270.0,27.13,47.04,88.83,22.59,286.27,0.65,34.93,211455.63,9451.0,0.0,11812.0,209094.63,1.25,8.49,10.57,3.07,32.49,0.87,28.27,0.44,12.43,2.66,1.97,0.42,9.0,40.69,9.12,40.12,3.55,103.11,103.68
2021-01-13,NKE,NIKE Inc,4.852,8.3647,13.215,19.6989,25.743,31.6934,37.673,43.7861,48.8199,52.139,136.33226013183594,138.32426249516877,135.75086495709854,138.03832781946744,3330100.0,11243.0,4877.0,1717.0,1964.0,1251.0,8635.0,11812.0,34836.0,9451.0,10640.0,2473.0,247.0,168.0,487.0,1920.0,0.75,0.78,1609.5,43.38,17.47,15.27,12.95,14.08,11.13,1.7,28.27,9.2,18.27,11243.0,1717.0,1964.0,1251.0,0.78,1270.0,27.13,47.04,88.83,22.59,286.27,0.65,34.93,211455.63,9451.0,0.0,11812.0,209094.63,1.25,8.49,10.57,3.07,32.49,0.87,28.27,0.44,12.43,2.66,1.97,0.42,9.0,40.69,9.12,40.12,3.55,103.11,103.68
2021-01-14,NKE,NIKE Inc,4.718,8.134,12.851,19.1571,25.036,30.8225,36.6379,42.5855,47.4841,50.714,134.67381286621094,138.1049840117996,134.32115393445866,136.92314247483245,4104000.0,11243.0,4877.0,1717.0,1964.0,1251.0,8635.0,11812.0,34836.0,9451.0,10640.0,2473.0,247.0,168.0,487.0,1920.0,0.75,0.78,1609.5,43.38,17.47,15.27,12.95,14.08,11.13,1.7,28.27,9.2,18.27,11243.0,1717.0,1964.0,1251.0,0.78,1270.0,27.13,47.04,88.83,22.59,286.27,0.65,34.93,211455.63,9451.0,0.0,11812.0,209094.63,1.25,8.49,10.57,3.07,32.49,0.87,28.27,0.44,12.43,2.66,1.97,0.42,9.0,40.69,9.12,40.12,3.55,103.11,103.68
2021-01-15,NKE,NIKE Inc,4.772,8.2318,13.01,19.3998,25.355,31.221,37.1161,43.1436,48.1067,51.378,134.1210479736328,135.70320707589852,133.3204426001635,133.96854755680812,6412400.0,11243.0,4877.0,1717.0,1964.0,1251.0,8635.0,11812.0,34836.0,9451.0,10640.0,2473.0,247.0,168.0,487.0,1920.0,0.75,0.78,1609.5,43.38,17.47,15.27,12.95,14.08,11.13,1.7,28.27,9.2,18.27,11243.0,1717.0,1964.0,1251.0,0.78,1270.0,27.13,47.04,88.83,22.59,286.27,0.65,34.93,211455.63,9451.0,0.0,11812.0,209094.63,1.25,8.49,10.57,3.07,32.49,0.87,28.27,0.44,12.43,2.66,1.97,0.42,9.0,40.69,9.12,40.12,3.55,103.11,103.68
2021-01-19,NKE,NIKE Inc,4.772,8.2317,13.006,19.3963,25.352,31.219,37.1169,43.1485,48.1128,51.382,132.739013671875,134.59756658084493,131.91934231929898,134.37835637702705,6537800.0,11243.0,4877.0,1717.0,1964.0,1251.0,8635.0,11812.0,34836.0,9451.0,10640.0,2473.0,247.0,168.0,487.0,1920.0,0.75,0.78,1609.5,43.38,17.47,15.27,12.95,14.08,11.13,1.7,28.27,9.2,18.27,11243.0,1717.0,1964.0,1251.0,0.78,1270.0,27.13,47.04,88.83,22.59,286.27,0.65,34.93,211455.63,9451.0,0.0,11812.0,209094.63,1.25,8.49,10.57,3.07,32.49,0.87,28.27,0.44,12.43,2.66,1.97,0.42,9.0,40.69,9.12,40.12,3.55,103.11,103.68
2021-01-20,NKE,NIKE Inc,4.351,7.4796,11.79,17.5882,22.998,28.3982,33.8728,39.5033,44.1427,47.19,136.10353088378906,136.49430780882977,133.44435717199175,133.7970162585311,4654400.0,11243.0,4877.0,1717.0,1964.0,1251.0,8635.0,11812.0,34836.0,9451.0,10640.0,2473.0,247.0,168.0,487.0,1920.0,0.75,0.78,1609.5,43.38,17.47,15.27,12.95,14.08,11.13,1.7,28.27,9.2,18.27,11243.0,1717.0,1964.0,1251.0,0.78,1270.0,27.13,47.04,88.83,22.59,286.27,0.65,34.93,211455.63,9451.0,0.0,11812.0,209094.63,1.25,8.49,10.57,3.07,32.49,0.87,28.27,0.44,12.43,2.66,1.97,0.42,9.0,40.69,9.12,40.12,3.55,103.11,103.68
2021-01-21,NKE,NIKE Inc,4.58,7.8945,12.466,18.5933,24.305,29.9541,35.6491,41.4834,46.2875,49.448,134.96929931640625,137.06612895642235,134.51181265062286,135.73178678820452,4011200.0,11243.0,4877.0,1717.0,1964.0,1251.0,8635.0,11812.0,34836.0,9451.0,10640.0,2473.0,247.0,168.0,487.0,1920.0,0.75,0.78,1609.5,43.38,17.47,15.27,12.95,14.08,11.13,1.7,28.27,9.2,18.27,11243.0,1717.0,1964.0,1251.0,0.78,1270.0,27.13,47.04,88.83,22.59,286.27,0.65,34.93,211455.63,9451.0,0.0,11812.0,209094.63,1.25,8.49,10.57,3.07,32.49,0.87,28.27,0.44,12.43,2.66,1.97,0.42,9.0,40.69,9.12,40.12,3.55,103.11,103.68
2021-01-22,NKE,NIKE Inc,4.702,8.1112,12.814,19.1109,24.978,30.7651,36.5899,42.5486,47.4535,50.68,132.81529235839844,135.2266487474975,132.77715998410426,134.47368705920385,4150500.0,11243.0,4877.0,1717.0,1964.0,1251.0,8635.0,11812.0,34836.0,9451.0,10640.0,2473.0,247.0,168.0,487.0,1920.0,0.75,0.78,1609.5,43.38,17.47,15.27,12.95,14.08,11.13,1.7,28.27,9.2,18.27,11243.0,1717.0,1964.0,1251.0,0.78,1270.0,27.13,47.04,88.83,22.59,286.27,0.65,34.93,211455.63,9451.0,0.0,11812.0,209094.63,1.25,8.49,10.57,3.07,32.49,0.87,28.27,0.44,12.43,2.66,1.97,0.42,9.0,40.69,9.12,40.12,3.55,103.11,103.68
2021-01-25,NKE,NIKE Inc,4.797,8.2779,13.078,19.5034,25.486,31.3838,37.3154,43.3818,48.3732,51.657,131.09970092773438,132.65325343579482,128.42147605411742,132.47217555670642,5998700.0,11243.0,4877.0,1717.0,1964.0,1251.0,8635.0,11812.0,34836.0,9451.0,10640.0,2473.0,247.0,168.0,487.0,1920.0,0.75,0.78,1609.5,43.38,17.47,15.27,12.95,14.08,11.13,1.7,28.27,9.2,18.27,11243.0,1717.0,1964.0,1251.0,0.78,1270.0,27.13,47.04,88.83,22.59,286.27,0.65,34.93,211455.63,9451.0,0.0,11812.0,209094.63,1.25,8.49,10.57,3.07,32.49,0.87,28.27,0.44,12.43,2.66,1.97,0.42,9.0,40.69,9.12,40.12,3.55,103.11,103.68
2021-01-26,NKE,NIKE Inc,4.804,8.2908,13.099,19.5329,25.524,31.4273,37.3648,43.4393,48.4372,51.724,128.7645721435547,131.38561253879683,128.39286154195892,131.29982198209223,5312300.0,11243.0,4877.0,1717.0,1964.0,1251.0,8635.0,11812.0,34836.0,9451.0,10640.0,2473.0,247.0,168.0,487.0,1920.0,0.75,0.78,1609.5,43.38,17.47,15.27,12.95,14.08,11.13,1.7,28.27,9.2,18.27,11243.0,1717.0,1964.0,1251.0,0.78,1270.0,27.13,47.04,88.83,22.59,286.27,0.65,34.93,211455.63,9451.0,0.0,11812.0,209094.63,1.25,8.49,10.57,3.07,32.49,0.87,28.27,0.44,12.43,2.66,1.97,0.42,9.0,40.69,9.12,40.12,3.55,103.11,103.68
2021-01-27,NKE,NIKE Inc,4.757,8.2101,12.971,19.3459,25.282,31.1333,37.0187,43.0399,47.9929,51.251,124.87591552734375,126.62962656205897,124.16108623722447,126.01963948288676,7815900.0,11243.0,4877.0,1717.0,1964.0,1251.0,8635.0,11812.0,34836.0,9451.0,10640.0,2473.0,247.0,168.0,487.0,1920.0,0.75,0.78,1609.5,43.38,17.47,15.27,12.95,14.08,11.13,1.7,28.27,9.2,18.27,11243.0,1717.0,1964.0,1251.0,0.78,1270.0,27.13,47.04,88.83,22.59,286.27,0.65,34.93,211455.63,9451.0,0.0,11812.0,209094.63,1.25,8.49,10.57,3.07,32.49,0.87,28.27,0.44,12.43,2.66,1.97,0.42,9.0,40.69,9.12,40.12,3.55,103.11,103.68
2021-01-28,NKE,NIKE Inc,4.95,8.5423,13.494,20.1257,26.3,32.3848,38.5033,44.7622,49.9105,53.296,128.40240478515625,129.9750234183935,125.33340317883886,126.15307468630076,6244600.0,11243.0,4877.0,1717.0,1964.0,1251.0,8635.0,11812.0,34836.0,9451.0,10640.0,2473.0,247.0,168.0,487.0,1920.0,0.75,0.78,1609.5,43.38,17.47,15.27,12.95,14.08,11.13,1.7,28.27,9.2,18.27,11243.0,1717.0,1964.0,1251.0,0.78,1270.0,27.13,47.04,88.83,22.59,286.27,0.65,34.93,211455.63,9451.0,0.0,11812.0,209094.63,1.25,8.49,10.57,3.07,32.49,0.87,28.27,0.44,12.43,2.66,1.97,0.42,9.0,40.69,9.12,40.12,3.55,103.11,103.68
2021-01-29,NKE,NIKE Inc,4.781,8.2519,13.036,19.4441,25.409,31.2883,37.2013,43.2504,48.226,51.498,127.32536315917969,128.6978374374064,125.95288888095297,127.66848172873637,7166100.0,11243.0,4877.0,1717.0,1964.0,1251.0,8635.0,11812.0,34836.0,9451.0,10640.0,2473.0,247.0,168.0,487.0,1920.0,0.75,0.78,1609.5,43.38,17.47,15.27,12.95,14.08,11.13,1.7,28.27,9.2,18.27,11243.0,1717.0,1964.0,1251.0,0.78,1270.0,27.13,47.04,88.83,22.59,286.27,0.65,34.93,211455.63,9451.0,0.0,11812.0,209094.63,1.25,8.49,10.57,3.07,32.49,0.87,28.27,0.44,12.43,2.66,1.97,0.42,9.0,40.69,9.12,40.12,3.55,103.11,103.68
2021-02-01,NKE,NIKE Inc,4.714,8.1366,12.853,19.1694,25.045,30.836,36.6605,42.6195,47.5185,50.739,129.34596252441406,129.6700149258848,127.0489746241766,129.02189557970658,4366800.0,11243.0,4877.0,1717.0,1964.0,1251.0,8635.0,11812.0,34836.0,9451.0,10640.0,2473.0,247.0,168.0,487.0,1920.0,0.75,0.78,1609.5,43.38,17.47,15.27,12.95,14.08,11.13,1.7,28.27,9.2,18.27,11243.0,1717.0,1964.0,1251.0,0.78,1270.0,27.13,47.04,88.83,22.59,286.27,0.65,34.93,211455.63,9451.0,0.0,11812.0,209094.63,1.25,8.49,10.57,3.07,32.49,0.87,28.27,0.44,12.43,2.66,1.97,0.42,9.0,40.69,9.12,40.12,3.55,103.11,103.68
2021-02-02,NKE,NIKE Inc,4.759,8.2154,12.978,19.3556,25.288,31.1335,37.013,43.0255,47.9694,51.218,133.0440216064453,133.3013642183913,130.3372048999964,130.63266534104162,7132800.0,11243.0,4877.0,1717.0,1964.0,1251.0,8635.0,11812.0,34836.0,9451.0,10640.0,2473.0,247.0,168.0,487.0,1920.0,0.75,0.78,1609.5,43.38,17.47,15.27,12.95,14.08,11.13,1.7,28.27,9.2,18.27,11243.0,1717.0,1964.0,1251.0,0.78,1270.0,27.13,47.04,88.83,22.59,286.27,0.65,34.93,211455.63,9451.0,0.0,11812.0,209094.63,1.25,8.49,10.57,3.07,32.49,0.87,28.27,0.44,12.43,2.66,1.97,0.42,9.0,40.69,9.12,40.12,3.55,103.11,103.68
2021-02-03,NKE,NIKE Inc,4.621,7.976,12.598,18.7914,24.551,30.2289,35.9411,41.7853,46.5904,49.748,132.1290283203125,133.491962289159,131.5380929842318,133.1488437061316,4678600.0,11243.0,4877.0,1717.0,1964.0,1251.0,8635.0,11812.0,34836.0,9451.0,10640.0,2473.0,247.0,168.0,487.0,1920.0,0.75,0.78,1609.5,43.38,17.47,15.27,12.95,14.08,11.13,1.7,28.27,9.2,18.27,11243.0,1717.0,1964.0,1251.0,0.78,1270.0,27.13,47.04,88.83,22.59,286.27,0.65,34.93,211455.63,9451.0,0.0,11812.0,209094.63,1.25,8.49,10.57,3.07,32.49,0.87,28.27,0.44,12.43,2.66,1.97,0.42,9.0,40.69,9.12,40.12,3.55,103.11,103.68
2021-02-04,NKE,NIKE Inc,4.684,8.0834,12.765,19.0373,24.869,30.618,36.4016,42.316,47.1793,50.373,134.0352783203125,134.43558102609367,132.405460942337,133.00592227262916,4533700.0,11243.0,4877.0,1717.0,1964.0,1251.0,8635.0,11812.0,34836.0,9451.0,10640.0,2473.0,247.0,168.0,487.0,1920.0,0.75,0.78,1609.5,43.38,17.47,15.27,12.95,14.08,11.13,1.7,28.27,9.2,18.27,11243.0,1717.0,1964.0,1251.0,0.78,1270.0,27.13,47.04,88.83,22.59,286.27,0.65,34.93,211455.63,9451.0,0.0,11812.0,209094.63,1.25,8.49,10.57,3.07,32.49,0.87,28.27,0.44,12.43,2.66,1.97,0.42,9.0,40.69,9.12,40.12,3.55,103.11,103.68
2021-02-05,NKE,NIKE Inc,4.636,8.0012,12.635,18.8455,24.619,30.3114,36.0373,41.8935,46.7077,49.869,138.30517578125,138.74361082469537,134.6643048403119,134.71196303639678,6151500.0,11243.0,4877.0,1717.0,1964.0,1251.0,8635.0,11812.0,34836.0,9451.0,10640.0,2473.0,247.0,168.0,487.0,1920.0,0.75,0.78,1609.5,43.38,17.47,15.27,12.95,14.08,11.13,1.7,28.27,9.2,18.27,11243.0,1717.0,1964.0,1251.0,0.78,1270.0,27.13,47.04,88.83,22.59,286.27,0.65,34.93,211455.63,9451.0,0.0,11812.0,209094.63,1.25,8.49,10.57,3.07,32.49,0.87,28.27,0.44,12.43,2.66,1.97,0.42,9.0,40.69,9.12,40.12,3.55,103.11,103.68
2021-02-08,NKE,NIKE Inc,4.711,8.1321,12.842,19.1564,25.023,30.8109,36.6325,42.5849,47.4755,50.684,136.68490600585938,139.03907849079715,136.1035108872464,138.34330078700043,6304300.0,11243.0,4877.0,1717.0,1964.0,1251.0,8635.0,11812.0,34836.0,9451.0,10640.0,2473.0,247.0,168.0,487.0,1920.0,0.75,0.78,1609.5,43.38,17.47,15.27,12.95,14.08,11.13,1.7,28.27,9.2,18.27,11243.0,1717.0,1964.0,1251.0,0.78,1270.0,27.13,47.04,88.83,22.59,286.27,0.65,34.93,211455.63,9451.0,0.0,11812.0,209094.63,1.25,8.49,10.57,3.07,32.49,0.87,28.27,0.44,12.43,2.66,1.97,0.42,9.0,40.69,9.12,40.12,3.55,103.11,103.68
2021-02-09,NKE,NIKE Inc,4.722,8.1525,12.875,19.2056,25.086,30.8876,36.7237,42.6927,47.5958,50.814,135.14083862304688,137.45689282777337,135.05506260815562,136.8659720008725,3436300.0,11243.0,4877.0,1717.0,1964.0,1251.0,8635.0,11812.0,34836.0,9451.0,10640.0,2473.0,247.0,168.0,487.0,1920.0,0.75,0.78,1609.5,43.38,17.47,15.27,12.95,14.08,11.13,1.7,28.27,9.2,18.27,11243.0,1717.0,1964.0,1251.0,0.78,1270.0,27.13,47.04,88.83,22.59,286.27,0.65,34.93,211455.63,9451.0,0.0,11812.0,209094.63,1.25,8.49,10.57,3.07,32.49,0.87,28.27,0.44,12.43,2.66,1.97,0.42,9.0,40.69,9.12,40.12,3.55,103.11,103.68
2021-02-10,NKE,NIKE Inc,4.859,8.3895,13.249,19.7664,25.821,31.7992,37.8127,43.963,49.0137,52.328,135.7794647216797,135.91289895790015,134.2926073910561,135.76992435558043,4125700.0,11243.0,4877.0,1717.0,1964.0,1251.0,8635.0,11812.0,34836.0,9451.0,10640.0,2473.0,247.0,168.0,487.0,1920.0,0.75,0.78,1609.5,43.38,17.47,15.27,12.95,14.08,11.13,1.7,28.27,9.2,18.27,11243.0,1717.0,1964.0,1251.0,0.78,1270.0,27.13,47.04,88.83,22.59,286.27,0.65,34.93,211455.63,9451.0,0.0,11812.0,209094.63,1.25,8.49,10.57,3.07,32.49,0.87,28.27,0.44,12.43,2.66,1.97,0.42,9.0,40.69,9.12,40.12,3.55,103.11,103.68
2021-02-11,NKE,NIKE Inc,4.669,8.0633,12.736,19.0024,24.824,30.5697,36.3521,42.2685,47.1283,50.316,136.8087921142578,137.58081998332918,135.731792512787,136.29412141144974,3828700.0,11243.0,4877.0,1717.0,1964.0,1251.0,8635.0,11812.0,34836.0,9451.0,10640.0,2473.0,247.0,168.0,487.0,1920.0,0.75,0.78,1609.5,43.38,17.47,15.27,12.95,14.08,11.13,1.7,28.27,9.2,18.27,11243.0,1717.0,1964.0,1251.0,0.78,1270.0,27.13,47.04,88.83,22.59,286.27,0.65,34.93,211455.63,9451.0,0.0,11812.0,209094.63,1.25,8.49,10.57,3.07,32.49,0.87,28.27,0.44,12.43,2.66,1.97,0.42,9.0,40.69,9.12,40.12,3.55,103.11,103.68
2021-02-12,NKE,NIKE Inc,4.716,8.1464,12.869,19.2022,25.084,30.8904,36.7358,42.7161,47.6254,50.844,135.45538330078125,136.72301568190892,134.76914600358072,136.39896322024185,3637000.0,11243.0,4877.0,1717.0,1964.0,1251.0,8635.0,11812.0,34836.0,9451.0,10640.0,2473.0,247.0,168.0,487.0,1920.0,0.75,0.78,1609.5,43.38,17.47,15.27,12.95,14.08,11.13,1.7,28.27,9.2,18.27,11243.0,1717.0,1964.0,1251.0,0.78,1270.0,27.13,47.04,88.83,22.59,286.27,0.65,34.93,211455.63,9451.0,0.0,11812.0,209094.63,1.25,8.49,10.57,3.07,32.49,0.87,28.27,0.44,12.43,2.66,1.97,0.42,9.0,40.69,9.12,40.12,3.55,103.11,103.68
2021-02-16,NKE,NIKE Inc,4.694,8.1066,12.802,19.1009,24.947,30.7182,36.5272,42.4685,47.3456,50.541,135.06460571289062,136.64675001152955,134.41648631967215,136.64675001152955,4873400.0,11243.0,4877.0,1717.0,1964.0,1251.0,8635.0,11812.0,34836.0,9451.0,10640.0,2473.0,247.0,168.0,487.0,1920.0,0.75,0.78,1609.5,43.38,17.47,15.27,12.95,14.08,11.13,1.7,28.27,9.2,18.27,11243.0,1717.0,1964.0,1251.0,0.78,1270.0,27.13,47.04,88.83,22.59,286.27,0.65,34.93,211455.63,9451.0,0.0,11812.0,209094.63,1.25,8.49,10.57,3.07,32.49,0.87,28.27,0.44,12.43,2.66,1.97,0.42,9.0,40.69,9.12,40.12,3.55,103.11,103.68
2021-02-17,NKE,NIKE Inc,4.464,7.7178,12.196,18.2199,23.81,29.4079,35.0897,40.9322,45.731,48.866,137.23768615722656,137.78094880882261,133.63494800626182,134.67382966210747,6437100.0,11243.0,4877.0,1717.0,1964.0,1251.0,8635.0,11812.0,34836.0,9451.0,10640.0,2473.0,247.0,168.0,487.0,1920.0,0.75,0.78,1609.5,43.38,17.47,15.27,12.95,14.08,11.13,1.7,28.27,9.2,18.27,11243.0,1717.0,1964.0,1251.0,0.78,1270.0,27.13,47.04,88.83,22.59,286.27,0.65,34.93,211455.63,9451.0,0.0,11812.0,209094.63,1.25,8.49,10.57,3.07,32.49,0.87,28.27,0.44,12.43,2.66,1.97,0.42,9.0,40.69,9.12,40.12,3.55,103.11,103.68
2021-02-18,NKE,NIKE Inc,4.762,8.2268,12.994,19.392,25.324,31.2069,37.142,43.2239,48.2151,51.484,138.2860870361328,138.5720216227591,134.58804722367418,136.27503365261867,4486800.0,11243.0,4877.0,1717.0,1964.0,1251.0,8635.0,11812.0,34836.0,9451.0,10640.0,2473.0,247.0,168.0,487.0,1920.0,0.75,0.78,1609.5,43.38,17.47,15.27,12.95,14.08,11.13,1.7,28.27,9.2,18.27,11243.0,1717.0,1964.0,1251.0,0.78,1270.0,27.13,47.04,88.83,22.59,286.27,0.65,34.93,211455.63,9451.0,0.0,11812.0,209094.63,1.25,8.49,10.57,3.07,32.49,0.87,28.27,0.44,12.43,2.66,1.97,0.42,9.0,40.69,9.12,40.12,3.55,103.11,103.68
