Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Free Cash Flow Net of Dividends,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Free Cash Flow Yield - %, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM","Return on Invested Capital - %, TTM",Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Dividend Coverage - %,Earnings Retention Rate,Dividend Payout Ratio - %,Market Capitalization,Debt - Total,Minority Interest - Total,Cash & Short Term Investments - Total,Enterprise Value,"Asset Turnover, TTM","Income before Tax Margin - %, TTM","Pretax ROA - %, TTM","Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM","Pretax ROE - %, TTM","Tax Complement, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Earnings Retention Rate, TTM","Reinvestment Rate - %, TTM",Current Ratio,Quick Ratio,Working Capital to Total Assets,"Accounts Receivable Turnover, TTM","Average Receivables Collection Days, TTM","Payables Turnover, TTM","Average Payables Payment Days, TTM","Inventory Turnover, TTM","Average Inventory Days, TTM","Average Net Trade Cycle Days, TTM"
2021-05-26,ABBV,AbbVie Inc,34.0061,44.4745,56.4584,67.2662,75.5076,81.2606,85.4411,88.1315,89.7768,91.5304,99.0940933227539,99.1286517757768,98.28199274644416,98.9472248409198,5802600.0,13010.0,8818.0,4350.0,6565.0,3555.0,9755.0,9777.0,150501.0,85530.0,13710.0,4877.0,2215.0,188.0,1306.0,2367.0,4.58,1.99,1775.0,67.78,50.46,33.44,29.72,8.07,27.33,9.42,161.68,4.28,10.74,13010.0,4350.0,6565.0,3555.0,1.99,1765.66,56.83,86.17,622.81,6.88,152.37,0.34,65.63,190989.45,85530.0,23.0,9777.0,266765.45,0.42,8.3,3.45,38.26,131.91,1.24,161.68,-0.74,-119.17,0.83,0.73,-0.04,6.29,58.15,1.05,348.08,6.84,53.48,-236.46
2021-05-27,ABBV,AbbVie Inc,35.9977,47.0656,59.737,71.1594,79.8656,85.7887,90.0014,92.6432,94.2001,95.8702,97.03791046142578,99.52605964559288,96.7787253710258,99.45694933399011,26406000.0,13010.0,8818.0,4350.0,6565.0,3555.0,9755.0,9777.0,150501.0,85530.0,13710.0,4877.0,2215.0,188.0,1306.0,2367.0,4.58,1.99,1775.0,67.78,50.46,33.44,29.72,8.07,27.33,9.42,161.68,4.28,10.74,13010.0,4350.0,6565.0,3555.0,1.99,1765.66,56.83,86.17,622.81,6.88,152.37,0.34,65.63,190989.45,85530.0,23.0,9777.0,266765.45,0.42,8.3,3.45,38.26,131.91,1.24,161.68,-0.74,-119.17,0.83,0.73,-0.04,6.29,58.15,1.05,348.08,6.84,53.48,-236.46
2021-05-28,ABBV,AbbVie Inc,34.3248,44.8594,56.9275,67.8068,76.0976,81.8683,86.0509,88.735,90.3696,92.1117,97.79817962646484,98.90403033366464,97.50444266690846,97.91049624505474,7104300.0,13010.0,8818.0,4350.0,6565.0,3555.0,9755.0,9777.0,150501.0,85530.0,13710.0,4877.0,2215.0,188.0,1306.0,2367.0,4.58,1.99,1775.0,67.78,50.46,33.44,29.72,8.07,27.33,9.42,161.68,4.28,10.74,13010.0,4350.0,6565.0,3555.0,1.99,1765.66,56.83,86.17,622.81,6.88,152.37,0.34,65.63,190989.45,85530.0,23.0,9777.0,266765.45,0.42,8.3,3.45,38.26,131.91,1.24,161.68,-0.74,-119.17,0.83,0.73,-0.04,6.29,58.15,1.05,348.08,6.84,53.48,-236.46
2021-06-01,ABBV,AbbVie Inc,36.2868,47.3578,60.0582,71.5036,80.2224,86.1464,90.3559,92.9891,94.5352,96.1957,96.94288635253906,98.48070134921447,96.79601786214901,98.23015749371604,6846200.0,13010.0,8818.0,4350.0,6565.0,3555.0,9755.0,9777.0,150501.0,85530.0,13710.0,4877.0,2215.0,188.0,1306.0,2367.0,4.58,1.99,1775.0,67.78,50.46,33.44,29.72,8.07,27.33,9.42,161.68,4.28,10.74,13010.0,4350.0,6565.0,3555.0,1.99,1765.66,56.83,86.17,622.81,6.88,152.37,0.34,65.63,190989.45,85530.0,23.0,9777.0,266765.45,0.42,8.3,3.45,38.26,131.91,1.24,161.68,-0.74,-119.17,0.83,0.73,-0.04,6.29,58.15,1.05,348.08,6.84,53.48,-236.46
2021-06-02,ABBV,AbbVie Inc,34.0864,44.466,56.3817,67.1228,75.303,81.0303,85.2002,87.8877,89.5355,91.2911,96.24308776855469,97.33165594202661,95.76791729047348,97.11567055950802,8100700.0,13010.0,8818.0,4350.0,6565.0,3555.0,9755.0,9777.0,150501.0,85530.0,13710.0,4877.0,2215.0,188.0,1306.0,2367.0,4.58,1.99,1775.0,67.78,50.46,33.44,29.72,8.07,27.33,9.42,161.68,4.28,10.74,13010.0,4350.0,6565.0,3555.0,1.99,1765.66,56.83,86.17,622.81,6.88,152.37,0.34,65.63,190989.45,85530.0,23.0,9777.0,266765.45,0.42,8.3,3.45,38.26,131.91,1.24,161.68,-0.74,-119.17,0.83,0.73,-0.04,6.29,58.15,1.05,348.08,6.84,53.48,-236.46
2021-06-03,ABBV,AbbVie Inc,35.7871,46.6698,59.1668,70.4283,79.0037,84.8778,89.0772,91.7249,93.2984,94.9853,96.94288635253906,97.1156786277197,95.5951395628867,96.00119317037205,6286100.0,13010.0,8818.0,4350.0,6565.0,3555.0,9755.0,9777.0,150501.0,85530.0,13710.0,4877.0,2215.0,188.0,1306.0,2367.0,4.58,1.99,1775.0,67.78,50.46,33.44,29.72,8.07,27.33,9.42,161.68,4.28,10.74,13010.0,4350.0,6565.0,3555.0,1.99,1765.66,56.83,86.17,622.81,6.88,152.37,0.34,65.63,190989.45,85530.0,23.0,9777.0,266765.45,0.42,8.3,3.45,38.26,131.91,1.24,161.68,-0.74,-119.17,0.83,0.73,-0.04,6.29,58.15,1.05,348.08,6.84,53.48,-236.46
2021-06-04,ABBV,AbbVie Inc,32.9031,42.8872,54.3612,64.7022,72.574,78.1916,82.343,85.065,86.7719,88.5832,97.07247924804688,97.72043545168299,96.89969356361779,97.10703770320296,4255400.0,13010.0,8818.0,4350.0,6565.0,3555.0,9755.0,9777.0,150501.0,85530.0,13710.0,4877.0,2215.0,188.0,1306.0,2367.0,4.58,1.99,1775.0,67.78,50.46,33.44,29.72,8.07,27.33,9.42,161.68,4.28,10.74,13010.0,4350.0,6565.0,3555.0,1.99,1765.66,56.83,86.17,622.81,6.88,152.37,0.34,65.63,190989.45,85530.0,23.0,9777.0,266765.45,0.42,8.3,3.45,38.26,131.91,1.24,161.68,-0.74,-119.17,0.83,0.73,-0.04,6.29,58.15,1.05,348.08,6.84,53.48,-236.46
2021-06-07,ABBV,AbbVie Inc,35.3363,46.0101,58.2925,69.3608,77.7869,83.6179,87.8188,90.49,92.0954,93.8142,97.63404083251953,98.58437526228604,97.04656028826093,97.37485571924174,5570100.0,13010.0,8818.0,4350.0,6565.0,3555.0,9755.0,9777.0,150501.0,85530.0,13710.0,4877.0,2215.0,188.0,1306.0,2367.0,4.58,1.99,1775.0,67.78,50.46,33.44,29.72,8.07,27.33,9.42,161.68,4.28,10.74,13010.0,4350.0,6565.0,3555.0,1.99,1765.66,56.83,86.17,622.81,6.88,152.37,0.34,65.63,190989.45,85530.0,23.0,9777.0,266765.45,0.42,8.3,3.45,38.26,131.91,1.24,161.68,-0.74,-119.17,0.83,0.73,-0.04,6.29,58.15,1.05,348.08,6.84,53.48,-236.46
2021-06-08,ABBV,AbbVie Inc,33.31,43.3511,54.9146,65.3373,73.2715,78.9223,83.0889,85.8111,87.5093,89.3146,97.05519104003906,97.70314720572284,96.60594433202607,97.34893459598487,4114200.0,13010.0,8818.0,4350.0,6565.0,3555.0,9755.0,9777.0,150501.0,85530.0,13710.0,4877.0,2215.0,188.0,1306.0,2367.0,4.58,1.99,1775.0,67.78,50.46,33.44,29.72,8.07,27.33,9.42,161.68,4.28,10.74,13010.0,4350.0,6565.0,3555.0,1.99,1765.66,56.83,86.17,622.81,6.88,152.37,0.34,65.63,190989.45,85530.0,23.0,9777.0,266765.45,0.42,8.3,3.45,38.26,131.91,1.24,161.68,-0.74,-119.17,0.83,0.73,-0.04,6.29,58.15,1.05,348.08,6.84,53.48,-236.46
2021-06-09,ABBV,AbbVie Inc,33.0802,43.0346,54.5061,64.8484,72.7214,78.3504,82.514,85.2432,86.9529,88.7704,98.48934173583984,98.85219562346863,97.4007734816022,97.52172477747847,4884000.0,13010.0,8818.0,4350.0,6565.0,3555.0,9755.0,9777.0,150501.0,85530.0,13710.0,4877.0,2215.0,188.0,1306.0,2367.0,4.58,1.99,1775.0,67.78,50.46,33.44,29.72,8.07,27.33,9.42,161.68,4.28,10.74,13010.0,4350.0,6565.0,3555.0,1.99,1765.66,56.83,86.17,622.81,6.88,152.37,0.34,65.63,190989.45,85530.0,23.0,9777.0,266765.45,0.42,8.3,3.45,38.26,131.91,1.24,161.68,-0.74,-119.17,0.83,0.73,-0.04,6.29,58.15,1.05,348.08,6.84,53.48,-236.46
2021-06-10,ABBV,AbbVie Inc,34.2341,44.5193,56.3774,67.0692,75.2084,80.9391,85.1269,87.8323,89.4939,91.2672,100.424560546875,101.0725166875696,98.61892593198775,98.80035286042015,6263800.0,13010.0,8818.0,4350.0,6565.0,3555.0,9755.0,9777.0,150501.0,85530.0,13710.0,4877.0,2215.0,188.0,1306.0,2367.0,4.58,1.99,1775.0,67.78,50.46,33.44,29.72,8.07,27.33,9.42,161.68,4.28,10.74,13010.0,4350.0,6565.0,3555.0,1.99,1765.66,56.83,86.17,622.81,6.88,152.37,0.34,65.63,190989.45,85530.0,23.0,9777.0,266765.45,0.42,8.3,3.45,38.26,131.91,1.24,161.68,-0.74,-119.17,0.83,0.73,-0.04,6.29,58.15,1.05,348.08,6.84,53.48,-236.46
2021-06-11,ABBV,AbbVie Inc,34.0049,44.2032,55.9691,66.5799,74.6586,80.3679,84.5532,87.2663,88.9401,90.7268,99.71614074707031,100.52824798357065,99.24097680826705,100.42457261571374,4471400.0,13010.0,8818.0,4350.0,6565.0,3555.0,9755.0,9777.0,150501.0,85530.0,13710.0,4877.0,2215.0,188.0,1306.0,2367.0,4.58,1.99,1775.0,67.78,50.46,33.44,29.72,8.07,27.33,9.42,161.68,4.28,10.74,13010.0,4350.0,6565.0,3555.0,1.99,1765.66,56.83,86.17,622.81,6.88,152.37,0.34,65.63,190989.45,85530.0,23.0,9777.0,266765.45,0.42,8.3,3.45,38.26,131.91,1.24,161.68,-0.74,-119.17,0.83,0.73,-0.04,6.29,58.15,1.05,348.08,6.84,53.48,-236.46
2021-06-14,ABBV,AbbVie Inc,34.7992,45.1907,57.1969,68.0355,76.2926,82.0758,86.2849,88.9876,90.6314,92.3961,99.6988525390625,99.76796944245689,98.65348409278751,99.41375025607368,4427600.0,13010.0,8818.0,4350.0,6565.0,3555.0,9755.0,9777.0,150501.0,85530.0,13710.0,4877.0,2215.0,188.0,1306.0,2367.0,4.58,1.99,1775.0,67.78,50.46,33.44,29.72,8.07,27.33,9.42,161.68,4.28,10.74,13010.0,4350.0,6565.0,3555.0,1.99,1765.66,56.83,86.17,622.81,6.88,152.37,0.34,65.63,190989.45,85530.0,23.0,9777.0,266765.45,0.42,8.3,3.45,38.26,131.91,1.24,161.68,-0.74,-119.17,0.83,0.73,-0.04,6.29,58.15,1.05,348.08,6.84,53.48,-236.46
2021-06-15,ABBV,AbbVie Inc,33.3585,43.2991,54.792,65.1661,73.0662,78.7155,82.8959,85.6332,87.3433,89.1701,100.07035827636719,100.16539238078303,98.93859028505615,99.66430466501792,3590500.0,13010.0,8818.0,4350.0,6565.0,3555.0,9755.0,9777.0,150501.0,85530.0,13710.0,4877.0,2215.0,188.0,1306.0,2367.0,4.58,1.99,1775.0,67.78,50.46,33.44,29.72,8.07,27.33,9.42,161.68,4.28,10.74,13010.0,4350.0,6565.0,3555.0,1.99,1765.66,56.83,86.17,622.81,6.88,152.37,0.34,65.63,190989.45,85530.0,23.0,9777.0,266765.45,0.42,8.3,3.45,38.26,131.91,1.24,161.68,-0.74,-119.17,0.83,0.73,-0.04,6.29,58.15,1.05,348.08,6.84,53.48,-236.46
2021-06-16,ABBV,AbbVie Inc,32.4235,42.0656,53.2212,63.2931,70.9632,76.5259,80.6877,83.447,85.1998,87.0672,99.8111572265625,100.67509869874443,99.50013776926899,100.40727895160015,6670200.0,13010.0,8818.0,4350.0,6565.0,3555.0,9755.0,9777.0,150501.0,85530.0,13710.0,4877.0,2215.0,188.0,1306.0,2367.0,4.58,1.99,1775.0,67.78,50.46,33.44,29.72,8.07,27.33,9.42,161.68,4.28,10.74,13010.0,4350.0,6565.0,3555.0,1.99,1765.66,56.83,86.17,622.81,6.88,152.37,0.34,65.63,190989.45,85530.0,23.0,9777.0,266765.45,0.42,8.3,3.45,38.26,131.91,1.24,161.68,-0.74,-119.17,0.83,0.73,-0.04,6.29,58.15,1.05,348.08,6.84,53.48,-236.46
2021-06-17,ABBV,AbbVie Inc,30.805,39.9439,50.52,60.0617,67.3215,72.7184,76.8349,79.6249,81.4478,83.3802,99.26688385009766,100.12218412555083,98.51525234054739,99.33600075493348,4172300.0,13010.0,8818.0,4350.0,6565.0,3555.0,9755.0,9777.0,150501.0,85530.0,13710.0,4877.0,2215.0,188.0,1306.0,2367.0,4.58,1.99,1775.0,67.78,50.46,33.44,29.72,8.07,27.33,9.42,161.68,4.28,10.74,13010.0,4350.0,6565.0,3555.0,1.99,1765.66,56.83,86.17,622.81,6.88,152.37,0.34,65.63,190989.45,85530.0,23.0,9777.0,266765.45,0.42,8.3,3.45,38.26,131.91,1.24,161.68,-0.74,-119.17,0.83,0.73,-0.04,6.29,58.15,1.05,348.08,6.84,53.48,-236.46
2021-06-18,ABBV,AbbVie Inc,31.0007,40.1803,50.8085,60.3969,67.6954,73.1121,77.239,80.0315,81.8516,83.7842,97.72907257080078,98.66212445505985,97.66859692467888,98.1783192860847,7415400.0,13010.0,8818.0,4350.0,6565.0,3555.0,9755.0,9777.0,150501.0,85530.0,13710.0,4877.0,2215.0,188.0,1306.0,2367.0,4.58,1.99,1775.0,67.78,50.46,33.44,29.72,8.07,27.33,9.42,161.68,4.28,10.74,13010.0,4350.0,6565.0,3555.0,1.99,1765.66,56.83,86.17,622.81,6.88,152.37,0.34,65.63,190989.45,85530.0,23.0,9777.0,266765.45,0.42,8.3,3.45,38.26,131.91,1.24,161.68,-0.74,-119.17,0.83,0.73,-0.04,6.29,58.15,1.05,348.08,6.84,53.48,-236.46
2021-06-21,ABBV,AbbVie Inc,32.2385,41.7494,52.7691,62.7093,70.2775,75.8038,79.9624,82.7359,84.5094,86.4009,99.12000274658203,99.56924938809571,97.42667175052664,98.22150287220468,4666100.0,13010.0,8818.0,4350.0,6565.0,3555.0,9755.0,9777.0,150501.0,85530.0,13710.0,4877.0,2215.0,188.0,1306.0,2367.0,4.58,1.99,1775.0,67.78,50.46,33.44,29.72,8.07,27.33,9.42,161.68,4.28,10.74,13010.0,4350.0,6565.0,3555.0,1.99,1765.66,56.83,86.17,622.81,6.88,152.37,0.34,65.63,190989.45,85530.0,23.0,9777.0,266765.45,0.42,8.3,3.45,38.26,131.91,1.24,161.68,-0.74,-119.17,0.83,0.73,-0.04,6.29,58.15,1.05,348.08,6.84,53.48,-236.46
2021-06-22,ABBV,AbbVie Inc,32.0141,41.4564,52.3955,62.2613,69.7704,75.2707,79.4187,82.1919,83.9712,85.8668,99.0940933227539,99.59518100455948,98.3856615141619,98.9126663878969,4359900.0,13010.0,8818.0,4350.0,6565.0,3555.0,9755.0,9777.0,150501.0,85530.0,13710.0,4877.0,2215.0,188.0,1306.0,2367.0,4.58,1.99,1775.0,67.78,50.46,33.44,29.72,8.07,27.33,9.42,161.68,4.28,10.74,13010.0,4350.0,6565.0,3555.0,1.99,1765.66,56.83,86.17,622.81,6.88,152.37,0.34,65.63,190989.45,85530.0,23.0,9777.0,266765.45,0.42,8.3,3.45,38.26,131.91,1.24,161.68,-0.74,-119.17,0.83,0.73,-0.04,6.29,58.15,1.05,348.08,6.84,53.48,-236.46
2021-06-23,ABBV,AbbVie Inc,33.5442,43.4408,54.9035,65.2392,73.1034,78.7406,82.9199,85.6598,87.3732,89.2076,98.48934173583984,99.37920052322289,98.44614201959064,98.96451224917607,3837300.0,13010.0,8818.0,4350.0,6565.0,3555.0,9755.0,9777.0,150501.0,85530.0,13710.0,4877.0,2215.0,188.0,1306.0,2367.0,4.58,1.99,1775.0,67.78,50.46,33.44,29.72,8.07,27.33,9.42,161.68,4.28,10.74,13010.0,4350.0,6565.0,3555.0,1.99,1765.66,56.83,86.17,622.81,6.88,152.37,0.34,65.63,190989.45,85530.0,23.0,9777.0,266765.45,0.42,8.3,3.45,38.26,131.91,1.24,161.68,-0.74,-119.17,0.83,0.73,-0.04,6.29,58.15,1.05,348.08,6.84,53.48,-236.46
2021-06-24,ABBV,AbbVie Inc,33.3662,43.208,54.6031,64.8744,72.6882,78.3033,82.4751,85.217,86.9374,88.7782,99.12865447998047,100.38137371866826,98.71396621509503,98.85219343960647,7712300.0,13010.0,8818.0,4350.0,6565.0,3555.0,9755.0,9777.0,150501.0,85530.0,13710.0,4877.0,2215.0,188.0,1306.0,2367.0,4.58,1.99,1775.0,67.78,50.46,33.44,29.72,8.07,27.33,9.42,161.68,4.28,10.74,13010.0,4350.0,6565.0,3555.0,1.99,1765.66,56.83,86.17,622.81,6.88,152.37,0.34,65.63,190989.45,85530.0,23.0,9777.0,266765.45,0.42,8.3,3.45,38.26,131.91,1.24,161.68,-0.74,-119.17,0.83,0.73,-0.04,6.29,58.15,1.05,348.08,6.84,53.48,-236.46
2021-06-25,ABBV,AbbVie Inc,34.1361,44.2054,55.8599,66.3604,74.347,80.026,84.2101,86.9332,88.6194,90.4282,97.60810852050781,98.13510674420142,96.88239427054984,97.53899162215939,11709400.0,13010.0,8818.0,4350.0,6565.0,3555.0,9755.0,9777.0,150501.0,85530.0,13710.0,4877.0,2215.0,188.0,1306.0,2367.0,4.58,1.99,1775.0,67.78,50.46,33.44,29.72,8.07,27.33,9.42,161.68,4.28,10.74,13010.0,4350.0,6565.0,3555.0,1.99,1765.66,56.83,86.17,622.81,6.88,152.37,0.34,65.63,190989.45,85530.0,23.0,9777.0,266765.45,0.42,8.3,3.45,38.26,131.91,1.24,161.68,-0.74,-119.17,0.83,0.73,-0.04,6.29,58.15,1.05,348.08,6.84,53.48,-236.46
2021-06-28,ABBV,AbbVie Inc,30.734,39.788,50.2682,59.71,66.887,72.2638,76.3865,79.1922,81.0332,82.9879,97.62539672851562,98.58437239182948,97.48716291443205,97.8500233807259,5141800.0,13010.0,8818.0,4350.0,6565.0,3555.0,9755.0,9777.0,150501.0,85530.0,13710.0,4877.0,2215.0,188.0,1306.0,2367.0,4.58,1.99,1775.0,67.78,50.46,33.44,29.72,8.07,27.33,9.42,161.68,4.28,10.74,13010.0,4350.0,6565.0,3555.0,1.99,1765.66,56.83,86.17,622.81,6.88,152.37,0.34,65.63,190989.45,85530.0,23.0,9777.0,266765.45,0.42,8.3,3.45,38.26,131.91,1.24,161.68,-0.74,-119.17,0.83,0.73,-0.04,6.29,58.15,1.05,348.08,6.84,53.48,-236.46
2021-06-29,ABBV,AbbVie Inc,31.8533,41.2386,52.0998,61.8824,69.3184,74.7996,78.9508,81.7371,83.5333,85.4467,97.0206298828125,97.40940090843463,96.42450815826491,97.32300807955754,5795100.0,13010.0,8818.0,4350.0,6565.0,3555.0,9755.0,9777.0,150501.0,85530.0,13710.0,4877.0,2215.0,188.0,1306.0,2367.0,4.58,1.99,1775.0,67.78,50.46,33.44,29.72,8.07,27.33,9.42,161.68,4.28,10.74,13010.0,4350.0,6565.0,3555.0,1.99,1765.66,56.83,86.17,622.81,6.88,152.37,0.34,65.63,190989.45,85530.0,23.0,9777.0,266765.45,0.42,8.3,3.45,38.26,131.91,1.24,161.68,-0.74,-119.17,0.83,0.73,-0.04,6.29,58.15,1.05,348.08,6.84,53.48,-236.46
2021-06-30,ABBV,AbbVie Inc,29.6737,38.4099,48.5214,57.631,64.5551,69.8375,73.9414,76.7735,78.6631,80.6651,97.31437683105469,97.55627941333786,96.44179400951808,96.94288169644808,5042600.0,13959.0,9461.0,4673.0,6874.0,769.0,8546.0,8600.0,147972.0,82138.0,12569.0,4890.0,2200.0,195.0,-1209.0,2385.0,4.51,0.42,1776.0,67.78,49.24,33.48,8.33,33.88,5.51,9.78,48.37,4.49,10.1,13959.0,4673.0,6874.0,769.0,0.42,1767.03,55.51,86.71,652.2,7.6,32.31,-2.09,309.48,198947.28,82138.0,25.0,8600.0,272510.28,0.36,11.21,4.05,10.89,44.08,1.11,48.37,-0.37,-18.01,0.91,0.79,-0.02,5.88,62.22,0.91,400.71,4.91,74.47,-264.02
2021-07-01,ABBV,AbbVie Inc,30.0619,38.6682,48.8083,58.0396,64.9825,70.4105,74.6225,77.3975,79.2459,81.2257,98.71395111083984,98.96449492024162,97.5303489611867,97.58218333852841,5306900.0,13959.0,9461.0,4673.0,6874.0,769.0,8546.0,8600.0,147972.0,82138.0,12569.0,4890.0,2200.0,195.0,-1209.0,2385.0,4.51,0.42,1776.0,67.78,49.24,33.48,8.33,33.88,5.51,9.78,48.37,4.49,10.1,13959.0,4673.0,6874.0,769.0,0.42,1767.03,55.51,86.71,652.2,7.6,32.31,-2.09,309.48,198947.28,82138.0,25.0,8600.0,272510.28,0.36,11.21,4.05,10.89,44.08,1.11,48.37,-0.37,-18.01,0.91,0.79,-0.02,5.88,62.22,0.91,400.71,4.91,74.47,-264.02
2021-07-02,ABBV,AbbVie Inc,29.9451,38.5154,48.6114,57.8002,64.71,70.1232,74.3305,77.107,78.96,80.9443,99.5001449584961,99.77660598591555,98.39430084881823,98.93858164273288,5719500.0,13959.0,9461.0,4673.0,6874.0,769.0,8546.0,8600.0,147972.0,82138.0,12569.0,4890.0,2200.0,195.0,-1209.0,2385.0,4.51,0.42,1776.0,67.78,49.24,33.48,8.33,33.88,5.51,9.78,48.37,4.49,10.1,13959.0,4673.0,6874.0,769.0,0.42,1767.03,55.51,86.71,652.2,7.6,32.31,-2.09,309.48,198947.28,82138.0,25.0,8600.0,272510.28,0.36,11.21,4.05,10.89,44.08,1.11,48.37,-0.37,-18.01,0.91,0.79,-0.02,5.88,62.22,0.91,400.71,4.91,74.47,-264.02
2021-07-06,ABBV,AbbVie Inc,29.0233,37.8489,47.867,56.9865,63.9604,69.5052,73.767,76.5819,78.4613,80.4625,99.98397064208984,100.13083914152827,99.15458085282778,99.50015883312835,7172100.0,13959.0,9461.0,4673.0,6874.0,769.0,8546.0,8600.0,147972.0,82138.0,12569.0,4890.0,2200.0,195.0,-1209.0,2385.0,4.51,0.42,1776.0,67.78,49.24,33.48,8.33,33.88,5.51,9.78,48.37,4.49,10.1,13959.0,4673.0,6874.0,769.0,0.42,1767.03,55.51,86.71,652.2,7.6,32.31,-2.09,309.48,198947.28,82138.0,25.0,8600.0,272510.28,0.36,11.21,4.05,10.89,44.08,1.11,48.37,-0.37,-18.01,0.91,0.79,-0.02,5.88,62.22,0.91,400.71,4.91,74.47,-264.02
2021-07-07,ABBV,AbbVie Inc,28.8149,37.5743,47.5183,56.5742,63.5016,69.0316,73.2945,76.118,78.009,80.0235,100.86517333984375,101.05524153051783,99.62109543095947,100.13946562056177,6695100.0,13959.0,9461.0,4673.0,6874.0,769.0,8546.0,8600.0,147972.0,82138.0,12569.0,4890.0,2200.0,195.0,-1209.0,2385.0,4.51,0.42,1776.0,67.78,49.24,33.48,8.33,33.88,5.51,9.78,48.37,4.49,10.1,13959.0,4673.0,6874.0,769.0,0.42,1767.03,55.51,86.71,652.2,7.6,32.31,-2.09,309.48,198947.28,82138.0,25.0,8600.0,272510.28,0.36,11.21,4.05,10.89,44.08,1.11,48.37,-0.37,-18.01,0.91,0.79,-0.02,5.88,62.22,0.91,400.71,4.91,74.47,-264.02
2021-07-08,ABBV,AbbVie Inc,30.6777,40.0056,50.5913,60.2281,67.6,73.3251,77.6465,80.4382,82.2538,84.1977,100.51959991455078,100.9170122440622,99.94076064708965,100.00987755431365,3948800.0,13959.0,9461.0,4673.0,6874.0,769.0,8546.0,8600.0,147972.0,82138.0,12569.0,4890.0,2200.0,195.0,-1209.0,2385.0,4.51,0.42,1776.0,67.78,49.24,33.48,8.33,33.88,5.51,9.78,48.37,4.49,10.1,13959.0,4673.0,6874.0,769.0,0.42,1767.03,55.51,86.71,652.2,7.6,32.31,-2.09,309.48,198947.28,82138.0,25.0,8600.0,272510.28,0.36,11.21,4.05,10.89,44.08,1.11,48.37,-0.37,-18.01,0.91,0.79,-0.02,5.88,62.22,0.91,400.71,4.91,74.47,-264.02
2021-07-09,ABBV,AbbVie Inc,30.6045,39.7876,50.4495,60.0658,67.37,73.0133,77.2945,79.9968,81.7642,83.6779,100.71829223632812,101.3662483007543,100.31223871467172,100.47638969355835,4823400.0,13959.0,9461.0,4673.0,6874.0,769.0,8546.0,8600.0,147972.0,82138.0,12569.0,4890.0,2200.0,195.0,-1209.0,2385.0,4.51,0.42,1776.0,67.78,49.24,33.48,8.33,33.88,5.51,9.78,48.37,4.49,10.1,13959.0,4673.0,6874.0,769.0,0.42,1767.03,55.51,86.71,652.2,7.6,32.31,-2.09,309.48,198947.28,82138.0,25.0,8600.0,272510.28,0.36,11.21,4.05,10.89,44.08,1.11,48.37,-0.37,-18.01,0.91,0.79,-0.02,5.88,62.22,0.91,400.71,4.91,74.47,-264.02
2021-07-12,ABBV,AbbVie Inc,31.8471,41.3976,52.4773,62.4595,70.0364,75.7856,80.085,82.7497,84.4561,86.3112,101.62545013427734,102.24748915374232,100.75287384602646,100.9083836008927,8148400.0,13959.0,9461.0,4673.0,6874.0,769.0,8546.0,8600.0,147972.0,82138.0,12569.0,4890.0,2200.0,195.0,-1209.0,2385.0,4.51,0.42,1776.0,67.78,49.24,33.48,8.33,33.88,5.51,9.78,48.37,4.49,10.1,13959.0,4673.0,6874.0,769.0,0.42,1767.03,55.51,86.71,652.2,7.6,32.31,-2.09,309.48,198947.28,82138.0,25.0,8600.0,272510.28,0.36,11.21,4.05,10.89,44.08,1.11,48.37,-0.37,-18.01,0.91,0.79,-0.02,5.88,62.22,0.91,400.71,4.91,74.47,-264.02
