Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Free Cash Flow Net of Dividends,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Free Cash Flow Yield - %, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM","Return on Invested Capital - %, TTM",Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Earnings Retention Rate,Dividend Payout Ratio - %,Market Capitalization,Debt - Total,Preferred Shareholders Equity,Cash & Short Term Investments - Total,Enterprise Value,"Asset Turnover, TTM","Income before Tax Margin - %, TTM","Pretax ROA - %, TTM","Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM","Pretax ROE - %, TTM","Tax Complement, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Earnings Retention Rate, TTM","Reinvestment Rate - %, TTM",Current Ratio,Quick Ratio,Working Capital to Total Assets,"Accounts Receivable Turnover, TTM","Average Receivables Collection Days, TTM","Payables Turnover, TTM","Average Payables Payment Days, TTM","Inventory Turnover, TTM","Average Inventory Days, TTM","Average Net Trade Cycle Days, TTM"
2019-09-04,AMZN,Amazon.com Inc,7.655,13.74,19.83,28.225,36.62,43.295,49.16,53.43,56.885,59.785,90.03099822998047,90.38150024414062,89.8115005493164,90.25,46482000.0,72383.0,27597.0,3786.0,8048.0,2870.0,31750.0,41250.0,162648.0,49289.0,43549.0,16477.0,4262.0,3120.0,11141.0,12743.0,0.0,5.74,500.0,38.13,11.12,5.23,4.63,14.45,3.97,2.3,27.83,6.75,13.75,72383.0,3786.0,8048.0,2870.0,5.74,491.0,30.3,53.09,113.18,9.78,1.0,0.0,734416.21,49289.0,0.0,41250.0,742455.21,1.58,4.84,7.66,4.13,31.61,0.88,27.83,1.0,27.83,1.1,0.85,0.04,15.61,23.45,3.82,95.75,8.38,43.69,-28.61
2019-09-05,AMZN,Amazon.com Inc,7.5,13.49,19.49,27.745,36.0,42.595,48.405,52.64,55.87,58.745,92.03600311279297,92.0999984741211,90.77899932861328,91.09750366210938,66216000.0,72383.0,27597.0,3786.0,8048.0,2870.0,31750.0,41250.0,162648.0,49289.0,43549.0,16477.0,4262.0,3120.0,11141.0,12743.0,0.0,5.74,500.0,38.13,11.12,5.23,4.63,14.45,3.97,2.3,27.83,6.75,13.75,72383.0,3786.0,8048.0,2870.0,5.74,491.0,30.3,53.09,113.18,9.78,1.0,0.0,734416.21,49289.0,0.0,41250.0,742455.21,1.58,4.84,7.66,4.13,31.61,0.88,27.83,1.0,27.83,1.1,0.85,0.04,15.61,23.45,3.82,95.75,8.38,43.69,-28.61
2019-09-06,AMZN,Amazon.com Inc,7.6,13.72,19.74,27.71,35.96,42.595,48.425,52.885,56.555,59.65,91.67549896240234,92.03250122070312,91.31999969482422,91.91100311279297,49938000.0,72383.0,27597.0,3786.0,8048.0,2870.0,31750.0,41250.0,162648.0,49289.0,43549.0,16477.0,4262.0,3120.0,11141.0,12743.0,0.0,5.74,500.0,38.13,11.12,5.23,4.63,14.45,3.97,2.3,27.83,6.75,13.75,72383.0,3786.0,8048.0,2870.0,5.74,491.0,30.3,53.09,113.18,9.78,1.0,0.0,734416.21,49289.0,0.0,41250.0,742455.21,1.58,4.84,7.66,4.13,31.61,0.88,27.83,1.0,27.83,1.1,0.85,0.04,15.61,23.45,3.82,95.75,8.38,43.69,-28.61
2019-09-09,AMZN,Amazon.com Inc,7.595,13.72,19.775,27.895,36.18,42.855,48.7,53.16,56.46,59.125,91.56749725341797,92.5,91.23049926757812,92.05000305175781,59990000.0,72383.0,27597.0,3786.0,8048.0,2870.0,31750.0,41250.0,162648.0,49289.0,43549.0,16477.0,4262.0,3120.0,11141.0,12743.0,0.0,5.74,500.0,38.13,11.12,5.23,4.63,14.45,3.97,2.3,27.83,6.75,13.75,72383.0,3786.0,8048.0,2870.0,5.74,491.0,30.3,53.09,113.18,9.78,1.0,0.0,734416.21,49289.0,0.0,41250.0,742455.21,1.58,4.84,7.66,4.13,31.61,0.88,27.83,1.0,27.83,1.1,0.85,0.04,15.61,23.45,3.82,95.75,8.38,43.69,-28.61
2019-09-10,AMZN,Amazon.com Inc,7.605,13.71,19.8,27.965,36.27,42.945,48.8,53.26,56.755,59.615,91.02749633789062,91.29049682617188,90.26699829101562,91.13749694824219,52278000.0,72383.0,27597.0,3786.0,8048.0,2870.0,31750.0,41250.0,162648.0,49289.0,43549.0,16477.0,4262.0,3120.0,11141.0,12743.0,0.0,5.74,500.0,38.13,11.12,5.23,4.63,14.45,3.97,2.3,27.83,6.75,13.75,72383.0,3786.0,8048.0,2870.0,5.74,491.0,30.3,53.09,113.18,9.78,1.0,0.0,734416.21,49289.0,0.0,41250.0,742455.21,1.58,4.84,7.66,4.13,31.61,0.88,27.83,1.0,27.83,1.1,0.85,0.04,15.61,23.45,3.82,95.75,8.38,43.69,-28.61
2019-09-11,AMZN,Amazon.com Inc,7.675,13.82,19.955,28.1,36.44,43.135,49.0,53.465,57.36,60.295,91.14949798583984,91.6709976196289,90.4540023803711,90.60700225830078,48656000.0,72383.0,27597.0,3786.0,8048.0,2870.0,31750.0,41250.0,162648.0,49289.0,43549.0,16477.0,4262.0,3120.0,11141.0,12743.0,0.0,5.74,500.0,38.13,11.12,5.23,4.63,14.45,3.97,2.3,27.83,6.75,13.75,72383.0,3786.0,8048.0,2870.0,5.74,491.0,30.3,53.09,113.18,9.78,1.0,0.0,734416.21,49289.0,0.0,41250.0,742455.21,1.58,4.84,7.66,4.13,31.61,0.88,27.83,1.0,27.83,1.1,0.85,0.04,15.61,23.45,3.82,95.75,8.38,43.69,-28.61
2019-09-12,AMZN,Amazon.com Inc,7.595,13.64,19.685,27.715,35.92,42.545,48.355,52.795,56.715,59.61,92.17749786376953,92.68299865722656,91.71399688720703,91.88150024414062,56470000.0,72383.0,27597.0,3786.0,8048.0,2870.0,31750.0,41250.0,162648.0,49289.0,43549.0,16477.0,4262.0,3120.0,11141.0,12743.0,0.0,5.74,500.0,38.13,11.12,5.23,4.63,14.45,3.97,2.3,27.83,6.75,13.75,72383.0,3786.0,8048.0,2870.0,5.74,491.0,30.3,53.09,113.18,9.78,1.0,0.0,734416.21,49289.0,0.0,41250.0,742455.21,1.58,4.84,7.66,4.13,31.61,0.88,27.83,1.0,27.83,1.1,0.85,0.04,15.61,23.45,3.82,95.75,8.38,43.69,-28.61
2019-09-13,AMZN,Amazon.com Inc,7.15,12.93,18.555,26.16,33.9,40.25,45.87,50.225,53.95,56.765,91.96700286865234,92.30599975585938,91.75849914550781,92.10050201416016,39426000.0,72383.0,27597.0,3786.0,8048.0,2870.0,31750.0,41250.0,162648.0,49289.0,43549.0,16477.0,4262.0,3120.0,11141.0,12743.0,0.0,5.74,500.0,38.13,11.12,5.23,4.63,14.45,3.97,2.3,27.83,6.75,13.75,72383.0,3786.0,8048.0,2870.0,5.74,491.0,30.3,53.09,113.18,9.78,1.0,0.0,734416.21,49289.0,0.0,41250.0,742455.21,1.58,4.84,7.66,4.13,31.61,0.88,27.83,1.0,27.83,1.1,0.85,0.04,15.61,23.45,3.82,95.75,8.38,43.69,-28.61
2019-09-16,AMZN,Amazon.com Inc,7.495,13.21,18.96,26.88,35.03,41.485,47.09,51.36,54.945,57.765,90.39199829101562,91.28450012207031,90.01000213623047,91.20099639892578,73510000.0,72383.0,27597.0,3786.0,8048.0,2870.0,31750.0,41250.0,162648.0,49289.0,43549.0,16477.0,4262.0,3120.0,11141.0,12743.0,0.0,5.74,500.0,38.13,11.12,5.23,4.63,14.45,3.97,2.3,27.83,6.75,13.75,72383.0,3786.0,8048.0,2870.0,5.74,491.0,30.3,53.09,113.18,9.78,1.0,0.0,734416.21,49289.0,0.0,41250.0,742455.21,1.58,4.84,7.66,4.13,31.61,0.88,27.83,1.0,27.83,1.1,0.85,0.04,15.61,23.45,3.82,95.75,8.38,43.69,-28.61
2019-09-17,AMZN,Amazon.com Inc,7.5,13.53,19.45,27.475,35.61,42.205,47.995,52.81,56.565,59.46,91.12750244140625,91.19950103759766,90.20500183105469,90.35399627685547,39648000.0,72383.0,27597.0,3786.0,8048.0,2870.0,31750.0,41250.0,162648.0,49289.0,43549.0,16477.0,4262.0,3120.0,11141.0,12743.0,0.0,5.74,500.0,38.13,11.12,5.23,4.63,14.45,3.97,2.3,27.83,6.75,13.75,72383.0,3786.0,8048.0,2870.0,5.74,491.0,30.3,53.09,113.18,9.78,1.0,0.0,734416.21,49289.0,0.0,41250.0,742455.21,1.58,4.84,7.66,4.13,31.61,0.88,27.83,1.0,27.83,1.1,0.85,0.04,15.61,23.45,3.82,95.75,8.38,43.69,-28.61
2019-09-18,AMZN,Amazon.com Inc,7.795,13.69,19.71,27.84,36.08,42.745,48.58,53.165,56.935,59.825,90.87300109863281,91.10299682617188,89.7750015258789,90.85199737548828,50112000.0,72383.0,27597.0,3786.0,8048.0,2870.0,31750.0,41250.0,162648.0,49289.0,43549.0,16477.0,4262.0,3120.0,11141.0,12743.0,0.0,5.74,500.0,38.13,11.12,5.23,4.63,14.45,3.97,2.3,27.83,6.75,13.75,72383.0,3786.0,8048.0,2870.0,5.74,491.0,30.3,53.09,113.18,9.78,1.0,0.0,734416.21,49289.0,0.0,41250.0,742455.21,1.58,4.84,7.66,4.13,31.61,0.88,27.83,1.0,27.83,1.1,0.85,0.04,15.61,23.45,3.82,95.75,8.38,43.69,-28.61
2019-09-19,AMZN,Amazon.com Inc,7.715,13.69,19.71,27.84,36.08,42.735,48.575,53.035,56.65,59.525,91.07499694824219,91.62850189208984,90.8949966430664,91.0510025024414,40630000.0,72383.0,27597.0,3786.0,8048.0,2870.0,31750.0,41250.0,162648.0,49289.0,43549.0,16477.0,4262.0,3120.0,11141.0,12743.0,0.0,5.74,500.0,38.13,11.12,5.23,4.63,14.45,3.97,2.3,27.83,6.75,13.75,72383.0,3786.0,8048.0,2870.0,5.74,491.0,30.3,53.09,113.18,9.78,1.0,0.0,734416.21,49289.0,0.0,41250.0,742455.21,1.58,4.84,7.66,4.13,31.61,0.88,27.83,1.0,27.83,1.1,0.85,0.04,15.61,23.45,3.82,95.75,8.38,43.69,-28.61
2019-09-20,AMZN,Amazon.com Inc,11.365,16.675,23.395,31.59,38.8,44.855,49.93,53.915,57.32,61.1,89.70800018310547,91.53150177001953,89.0459976196289,91.08550262451172,106838000.0,72383.0,27597.0,3786.0,8048.0,2870.0,31750.0,41250.0,162648.0,49289.0,43549.0,16477.0,4262.0,3120.0,11141.0,12743.0,0.0,5.74,500.0,38.13,11.12,5.23,4.63,14.45,3.97,2.3,27.83,6.75,13.75,72383.0,3786.0,8048.0,2870.0,5.74,491.0,30.3,53.09,113.18,9.78,1.0,0.0,734416.21,49289.0,0.0,41250.0,742455.21,1.58,4.84,7.66,4.13,31.61,0.88,27.83,1.0,27.83,1.1,0.85,0.04,15.61,23.45,3.82,95.75,8.38,43.69,-28.61
2019-09-23,AMZN,Amazon.com Inc,11.16,16.275,22.245,30.02,37.39,43.73,49.01,53.505,57.125,60.915,89.26499938964844,89.63500213623047,88.36599731445312,88.8499984741211,58446000.0,72383.0,27597.0,3786.0,8048.0,2870.0,31750.0,41250.0,162648.0,49289.0,43549.0,16477.0,4262.0,3120.0,11141.0,12743.0,0.0,5.74,500.0,38.13,11.12,5.23,4.63,14.45,3.97,2.3,27.83,6.75,13.75,72383.0,3786.0,8048.0,2870.0,5.74,491.0,30.3,53.09,113.18,9.78,1.0,0.0,734416.21,49289.0,0.0,41250.0,742455.21,1.58,4.84,7.66,4.13,31.61,0.88,27.83,1.0,27.83,1.1,0.85,0.04,15.61,23.45,3.82,95.75,8.38,43.69,-28.61
2019-09-24,AMZN,Amazon.com Inc,11.21,16.265,22.47,30.41,37.9,44.3,49.62,54.325,58.02,61.83,87.08049774169922,89.7854995727539,86.77749633789062,89.53050231933594,92320000.0,72383.0,27597.0,3786.0,8048.0,2870.0,31750.0,41250.0,162648.0,49289.0,43549.0,16477.0,4262.0,3120.0,11141.0,12743.0,0.0,5.74,500.0,38.13,11.12,5.23,4.63,14.45,3.97,2.3,27.83,6.75,13.75,72383.0,3786.0,8048.0,2870.0,5.74,491.0,30.3,53.09,113.18,9.78,1.0,0.0,734416.21,49289.0,0.0,41250.0,742455.21,1.58,4.84,7.66,4.13,31.61,0.88,27.83,1.0,27.83,1.1,0.85,0.04,15.61,23.45,3.82,95.75,8.38,43.69,-28.61
2019-09-25,AMZN,Amazon.com Inc,11.025,16.085,22.235,30.13,37.6,43.925,49.2,53.91,57.6,61.41,88.41649627685547,88.6500015258789,86.1500015258789,87.36799621582031,69864000.0,72383.0,27597.0,3786.0,8048.0,2870.0,31750.0,41250.0,162648.0,49289.0,43549.0,16477.0,4262.0,3120.0,11141.0,12743.0,0.0,5.74,500.0,38.13,11.12,5.23,4.63,14.45,3.97,2.3,27.83,6.75,13.75,72383.0,3786.0,8048.0,2870.0,5.74,491.0,30.3,53.09,113.18,9.78,1.0,0.0,734416.21,49289.0,0.0,41250.0,742455.21,1.58,4.84,7.66,4.13,31.61,0.88,27.83,1.0,27.83,1.1,0.85,0.04,15.61,23.45,3.82,95.75,8.38,43.69,-28.61
2019-09-26,AMZN,Amazon.com Inc,10.395,15.505,21.815,30.03,37.8,44.09,49.53,54.27,57.985,61.835,86.99199676513672,88.16850280761719,86.57499694824219,88.1395034790039,70736000.0,72383.0,27597.0,3786.0,8048.0,2870.0,31750.0,41250.0,162648.0,49289.0,43549.0,16477.0,4262.0,3120.0,11141.0,12743.0,0.0,5.74,500.0,38.13,11.12,5.23,4.63,14.45,3.97,2.3,27.83,6.75,13.75,72383.0,3786.0,8048.0,2870.0,5.74,491.0,30.3,53.09,113.18,9.78,1.0,0.0,734416.21,49289.0,0.0,41250.0,742455.21,1.58,4.84,7.66,4.13,31.61,0.88,27.83,1.0,27.83,1.1,0.85,0.04,15.61,23.45,3.82,95.75,8.38,43.69,-28.61
2019-09-27,AMZN,Amazon.com Inc,10.535,15.605,21.775,29.87,37.8,44.235,49.67,54.41,58.135,61.97,86.27249908447266,87.45600128173828,85.69100189208984,87.4000015258789,78144000.0,72383.0,27597.0,3786.0,8048.0,2870.0,31750.0,41250.0,162648.0,49289.0,43549.0,16477.0,4262.0,3120.0,11141.0,12743.0,0.0,5.74,500.0,38.13,11.12,5.23,4.63,14.45,3.97,2.3,27.83,6.75,13.75,72383.0,3786.0,8048.0,2870.0,5.74,491.0,30.3,53.09,113.18,9.78,1.0,0.0,734416.21,49289.0,0.0,41250.0,742455.21,1.58,4.84,7.66,4.13,31.61,0.88,27.83,1.0,27.83,1.1,0.85,0.04,15.61,23.45,3.82,95.75,8.38,43.69,-28.61
2019-09-30,AMZN,Amazon.com Inc,9.8,14.485,20.2,27.68,35.0,41.075,46.29,50.885,54.545,58.32,86.79550170898438,86.87300109863281,85.46099853515625,86.34950256347656,52894000.0,69981.0,28679.0,3157.0,8720.0,2134.0,23255.0,43401.0,199099.0,49217.0,56508.0,7892.0,5563.0,3385.0,589.0,3195.0,0.0,4.23,504.0,40.98,12.46,4.51,3.76,18.77,3.05,2.3,23.4,6.53,13.16,69981.0,3157.0,8720.0,2134.0,4.23,495.0,24.72,46.55,87.1,7.97,1.0,0.0,858678.32,49217.0,0.0,43401.0,864494.32,1.55,5.0,7.74,3.58,27.76,0.84,23.4,1.0,23.4,1.1,0.84,0.03,17.19,21.29,4.7,77.83,9.06,40.41,-16.13
2019-10-01,AMZN,Amazon.com Inc,9.715,14.46,20.17,27.64,34.96,41.035,46.26,51.07,54.765,58.57,86.78250122070312,87.77999877929688,86.42050170898438,87.30000305175781,61690000.0,69981.0,28679.0,3157.0,8720.0,2134.0,23255.0,43401.0,199099.0,49217.0,56508.0,7892.0,5563.0,3385.0,589.0,3195.0,0.0,4.23,504.0,40.98,12.46,4.51,3.76,18.77,3.05,2.3,23.4,6.53,13.16,69981.0,3157.0,8720.0,2134.0,4.23,495.0,24.72,46.55,87.1,7.97,1.0,0.0,858678.32,49217.0,0.0,43401.0,864494.32,1.55,5.0,7.74,3.58,27.76,0.84,23.4,1.0,23.4,1.1,0.84,0.03,17.19,21.29,4.7,77.83,9.06,40.41,-16.13
2019-10-02,AMZN,Amazon.com Inc,9.67,14.44,20.13,27.58,34.87,40.955,46.35,51.485,55.195,59.01,85.6614990234375,86.44450378417969,85.25,86.38700103759766,66022000.0,69981.0,28679.0,3157.0,8720.0,2134.0,23255.0,43401.0,199099.0,49217.0,56508.0,7892.0,5563.0,3385.0,589.0,3195.0,0.0,4.23,504.0,40.98,12.46,4.51,3.76,18.77,3.05,2.3,23.4,6.53,13.16,69981.0,3157.0,8720.0,2134.0,4.23,495.0,24.72,46.55,87.1,7.97,1.0,0.0,858678.32,49217.0,0.0,43401.0,864494.32,1.55,5.0,7.74,3.58,27.76,0.84,23.4,1.0,23.4,1.1,0.84,0.03,17.19,21.29,4.7,77.83,9.06,40.41,-16.13
2019-10-03,AMZN,Amazon.com Inc,10.02,14.875,20.74,28.43,35.94,42.175,47.5,52.225,55.89,59.67,86.22100067138672,86.25,84.25299835205078,85.6500015258789,69364000.0,69981.0,28679.0,3157.0,8720.0,2134.0,23255.0,43401.0,199099.0,49217.0,56508.0,7892.0,5563.0,3385.0,589.0,3195.0,0.0,4.23,504.0,40.98,12.46,4.51,3.76,18.77,3.05,2.3,23.4,6.53,13.16,69981.0,3157.0,8720.0,2134.0,4.23,495.0,24.72,46.55,87.1,7.97,1.0,0.0,858678.32,49217.0,0.0,43401.0,864494.32,1.55,5.0,7.74,3.58,27.76,0.84,23.4,1.0,23.4,1.1,0.84,0.03,17.19,21.29,4.7,77.83,9.06,40.41,-16.13
2019-10-04,AMZN,Amazon.com Inc,10.1,14.965,20.87,28.61,36.18,42.425,47.77,52.46,55.955,59.695,86.98249816894531,87.02899932861328,85.96150207519531,86.3010025024414,49438000.0,69981.0,28679.0,3157.0,8720.0,2134.0,23255.0,43401.0,199099.0,49217.0,56508.0,7892.0,5563.0,3385.0,589.0,3195.0,0.0,4.23,504.0,40.98,12.46,4.51,3.76,18.77,3.05,2.3,23.4,6.53,13.16,69981.0,3157.0,8720.0,2134.0,4.23,495.0,24.72,46.55,87.1,7.97,1.0,0.0,858678.32,49217.0,0.0,43401.0,864494.32,1.55,5.0,7.74,3.58,27.76,0.84,23.4,1.0,23.4,1.1,0.84,0.03,17.19,21.29,4.7,77.83,9.06,40.41,-16.13
2019-10-07,AMZN,Amazon.com Inc,10.005,14.975,20.86,28.6,36.16,42.405,47.74,52.425,56.085,59.91,86.63300323486328,87.3915023803711,86.18499755859375,86.58149719238281,43094000.0,69981.0,28679.0,3157.0,8720.0,2134.0,23255.0,43401.0,199099.0,49217.0,56508.0,7892.0,5563.0,3385.0,589.0,3195.0,0.0,4.23,504.0,40.98,12.46,4.51,3.76,18.77,3.05,2.3,23.4,6.53,13.16,69981.0,3157.0,8720.0,2134.0,4.23,495.0,24.72,46.55,87.1,7.97,1.0,0.0,858678.32,49217.0,0.0,43401.0,864494.32,1.55,5.0,7.74,3.58,27.76,0.84,23.4,1.0,23.4,1.1,0.84,0.03,17.19,21.29,4.7,77.83,9.06,40.41,-16.13
2019-10-08,AMZN,Amazon.com Inc,10.0,14.785,20.62,28.27,35.75,41.945,47.25,51.92,55.82,59.65,85.27549743652344,86.3499984741211,85.25,86.12449645996094,50840000.0,69981.0,28679.0,3157.0,8720.0,2134.0,23255.0,43401.0,199099.0,49217.0,56508.0,7892.0,5563.0,3385.0,589.0,3195.0,0.0,4.23,504.0,40.98,12.46,4.51,3.76,18.77,3.05,2.3,23.4,6.53,13.16,69981.0,3157.0,8720.0,2134.0,4.23,495.0,24.72,46.55,87.1,7.97,1.0,0.0,858678.32,49217.0,0.0,43401.0,864494.32,1.55,5.0,7.74,3.58,27.76,0.84,23.4,1.0,23.4,1.1,0.84,0.03,17.19,21.29,4.7,77.83,9.06,40.41,-16.13
2019-10-09,AMZN,Amazon.com Inc,10.05,14.705,20.5,28.11,35.55,41.725,47.02,51.665,55.605,59.475,86.09950256347656,86.49749755859375,85.71800231933594,85.98049926757812,40870000.0,69981.0,28679.0,3157.0,8720.0,2134.0,23255.0,43401.0,199099.0,49217.0,56508.0,7892.0,5563.0,3385.0,589.0,3195.0,0.0,4.23,504.0,40.98,12.46,4.51,3.76,18.77,3.05,2.3,23.4,6.53,13.16,69981.0,3157.0,8720.0,2134.0,4.23,495.0,24.72,46.55,87.1,7.97,1.0,0.0,858678.32,49217.0,0.0,43401.0,864494.32,1.55,5.0,7.74,3.58,27.76,0.84,23.4,1.0,23.4,1.1,0.84,0.03,17.19,21.29,4.7,77.83,9.06,40.41,-16.13
2019-10-10,AMZN,Amazon.com Inc,9.87,14.675,20.365,27.95,35.28,41.465,46.77,51.385,55.045,58.875,86.01300048828125,86.91449737548828,85.6875,86.26200103759766,51504000.0,69981.0,28679.0,3157.0,8720.0,2134.0,23255.0,43401.0,199099.0,49217.0,56508.0,7892.0,5563.0,3385.0,589.0,3195.0,0.0,4.23,504.0,40.98,12.46,4.51,3.76,18.77,3.05,2.3,23.4,6.53,13.16,69981.0,3157.0,8720.0,2134.0,4.23,495.0,24.72,46.55,87.1,7.97,1.0,0.0,858678.32,49217.0,0.0,43401.0,864494.32,1.55,5.0,7.74,3.58,27.76,0.84,23.4,1.0,23.4,1.1,0.84,0.03,17.19,21.29,4.7,77.83,9.06,40.41,-16.13
2019-10-11,AMZN,Amazon.com Inc,9.755,14.675,20.37,27.95,35.28,41.455,46.75,51.375,54.685,58.03,86.59600067138672,87.27249908447266,86.49299621582031,87.14600372314453,65100000.0,69981.0,28679.0,3157.0,8720.0,2134.0,23255.0,43401.0,199099.0,49217.0,56508.0,7892.0,5563.0,3385.0,589.0,3195.0,0.0,4.23,504.0,40.98,12.46,4.51,3.76,18.77,3.05,2.3,23.4,6.53,13.16,69981.0,3157.0,8720.0,2134.0,4.23,495.0,24.72,46.55,87.1,7.97,1.0,0.0,858678.32,49217.0,0.0,43401.0,864494.32,1.55,5.0,7.74,3.58,27.76,0.84,23.4,1.0,23.4,1.1,0.84,0.03,17.19,21.29,4.7,77.83,9.06,40.41,-16.13
2019-10-14,AMZN,Amazon.com Inc,9.545,14.345,19.9,27.3,34.44,40.535,45.77,50.335,53.635,57.1,86.82150268554688,87.09449768066406,86.0999984741211,86.44550323486328,38204000.0,69981.0,28679.0,3157.0,8720.0,2134.0,23255.0,43401.0,199099.0,49217.0,56508.0,7892.0,5563.0,3385.0,589.0,3195.0,0.0,4.23,504.0,40.98,12.46,4.51,3.76,18.77,3.05,2.3,23.4,6.53,13.16,69981.0,3157.0,8720.0,2134.0,4.23,495.0,24.72,46.55,87.1,7.97,1.0,0.0,858678.32,49217.0,0.0,43401.0,864494.32,1.55,5.0,7.74,3.58,27.76,0.84,23.4,1.0,23.4,1.1,0.84,0.03,17.19,21.29,4.7,77.83,9.06,40.41,-16.13
2019-10-15,AMZN,Amazon.com Inc,9.88,14.845,20.59,28.26,35.65,41.905,47.26,51.905,55.25,59.08,88.36900329589844,88.82250213623047,87.03099822998047,87.10700225830078,62234000.0,69981.0,28679.0,3157.0,8720.0,2134.0,23255.0,43401.0,199099.0,49217.0,56508.0,7892.0,5563.0,3385.0,589.0,3195.0,0.0,4.23,504.0,40.98,12.46,4.51,3.76,18.77,3.05,2.3,23.4,6.53,13.16,69981.0,3157.0,8720.0,2134.0,4.23,495.0,24.72,46.55,87.1,7.97,1.0,0.0,858678.32,49217.0,0.0,43401.0,864494.32,1.55,5.0,7.74,3.58,27.76,0.84,23.4,1.0,23.4,1.1,0.84,0.03,17.19,21.29,4.7,77.83,9.06,40.41,-16.13
2019-10-16,AMZN,Amazon.com Inc,9.89,14.845,20.6,28.26,35.65,41.905,47.25,51.895,55.24,58.88,88.87149810791016,89.31199645996094,88.5260009765625,88.66649627685547,55268000.0,69981.0,28679.0,3157.0,8720.0,2134.0,23255.0,43401.0,199099.0,49217.0,56508.0,7892.0,5563.0,3385.0,589.0,3195.0,0.0,4.23,504.0,40.98,12.46,4.51,3.76,18.77,3.05,2.3,23.4,6.53,13.16,69981.0,3157.0,8720.0,2134.0,4.23,495.0,24.72,46.55,87.1,7.97,1.0,0.0,858678.32,49217.0,0.0,43401.0,864494.32,1.55,5.0,7.74,3.58,27.76,0.84,23.4,1.0,23.4,1.1,0.84,0.03,17.19,21.29,4.7,77.83,9.06,40.41,-16.13
2019-10-17,AMZN,Amazon.com Inc,9.915,14.885,20.63,28.3,35.69,41.965,47.33,51.98,55.325,59.05,89.3740005493164,89.94249725341797,89.10099792480469,89.82450103759766,52948000.0,69981.0,28679.0,3157.0,8720.0,2134.0,23255.0,43401.0,199099.0,49217.0,56508.0,7892.0,5563.0,3385.0,589.0,3195.0,0.0,4.23,504.0,40.98,12.46,4.51,3.76,18.77,3.05,2.3,23.4,6.53,13.16,69981.0,3157.0,8720.0,2134.0,4.23,495.0,24.72,46.55,87.1,7.97,1.0,0.0,858678.32,49217.0,0.0,43401.0,864494.32,1.55,5.0,7.74,3.58,27.76,0.84,23.4,1.0,23.4,1.1,0.84,0.03,17.19,21.29,4.7,77.83,9.06,40.41,-16.13
2019-10-18,AMZN,Amazon.com Inc,9.7,14.67,20.395,28.14,35.68,42.1,47.6,52.37,55.795,59.3,87.87550354003906,89.6989974975586,87.45999908447266,89.38999938964844,67250000.0,69981.0,28679.0,3157.0,8720.0,2134.0,23255.0,43401.0,199099.0,49217.0,56508.0,7892.0,5563.0,3385.0,589.0,3195.0,0.0,4.23,504.0,40.98,12.46,4.51,3.76,18.77,3.05,2.3,23.4,6.53,13.16,69981.0,3157.0,8720.0,2134.0,4.23,495.0,24.72,46.55,87.1,7.97,1.0,0.0,858678.32,49217.0,0.0,43401.0,864494.32,1.55,5.0,7.74,3.58,27.76,0.84,23.4,1.0,23.4,1.1,0.84,0.03,17.19,21.29,4.7,77.83,9.06,40.41,-16.13
