Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Free Cash Flow Net of Dividends,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Free Cash Flow Yield - %, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM","Return on Invested Capital - %, TTM",Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Dividend Coverage - %,Earnings Retention Rate,Dividend Payout Ratio - %,Market Capitalization,Debt - Total,Minority Interest - Total,Cash & Short Term Investments - Total,Enterprise Value,"Asset Turnover, TTM","Income before Tax Margin - %, TTM","Pretax ROA - %, TTM","Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM","Pretax ROE - %, TTM","Tax Complement, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Earnings Retention Rate, TTM","Reinvestment Rate - %, TTM",Current Ratio,Quick Ratio,Working Capital to Total Assets,"Accounts Receivable Turnover, TTM","Average Receivables Collection Days, TTM","Payables Turnover, TTM","Average Payables Payment Days, TTM","Inventory Turnover, TTM","Average Inventory Days, TTM","Average Net Trade Cycle Days, TTM"
2020-04-21,ABT,Abbott Laboratories,14.8755,22.3382,32.4058,43.3492,53.5011,62.0675,68.884,74.3337,78.9209,83.04,86.47396087646484,89.15874343071704,86.07859853345487,88.35882231397929,12030300.0,7726.0,3888.0,790.0,1618.0,544.0,3377.0,3668.0,66777.0,18272.0,30218.0,715.0,828.0,360.0,-483.0,-283.0,1.72,0.31,1780.58,50.32,20.94,10.23,8.19,14.06,7.04,3.18,11.62,5.28,8.35,7726.0,790.0,1618.0,544.0,0.31,1768.85,27.36,37.52,60.05,5.68,84.87,-0.18,117.83,139579.58,18272.0,209.0,3668.0,154392.58,0.48,12.71,6.07,2.18,13.25,0.87,11.62,0.32,3.71,1.43,1.01,0.07,6.03,60.65,4.93,74.27,3.55,103.23,89.6
2020-04-22,ABT,Abbott Laboratories,14.8461,22.2856,32.3271,43.2434,53.3684,61.9202,68.7338,74.1862,78.7783,82.9032,87.78877258300781,88.24849592557425,85.31545875525751,86.68543235195547,8369000.0,7726.0,3888.0,790.0,1618.0,544.0,3377.0,3668.0,66777.0,18272.0,30218.0,715.0,828.0,360.0,-483.0,-283.0,1.72,0.31,1780.58,50.32,20.94,10.23,8.19,14.06,7.04,3.18,11.62,5.28,8.35,7726.0,790.0,1618.0,544.0,0.31,1768.85,27.36,37.52,60.05,5.68,84.87,-0.18,117.83,139579.58,18272.0,209.0,3668.0,154392.58,0.48,12.71,6.07,2.18,13.25,0.87,11.62,0.32,3.71,1.43,1.01,0.07,6.03,60.65,4.93,74.27,3.55,103.23,89.6
2020-04-23,ABT,Abbott Laboratories,14.3594,21.5432,31.2391,41.7794,51.5561,59.9032,66.6056,72.0024,76.5687,80.6859,86.3728256225586,89.60007850307855,85.83034841946586,88.14735804195479,10567500.0,7726.0,3888.0,790.0,1618.0,544.0,3377.0,3668.0,66777.0,18272.0,30218.0,715.0,828.0,360.0,-483.0,-283.0,1.72,0.31,1780.58,50.32,20.94,10.23,8.19,14.06,7.04,3.18,11.62,5.28,8.35,7726.0,790.0,1618.0,544.0,0.31,1768.85,27.36,37.52,60.05,5.68,84.87,-0.18,117.83,139579.58,18272.0,209.0,3668.0,154392.58,0.48,12.71,6.07,2.18,13.25,0.87,11.62,0.32,3.71,1.43,1.01,0.07,6.03,60.65,4.93,74.27,3.55,103.23,89.6
2020-04-24,ABT,Abbott Laboratories,14.1472,21.2165,30.7587,41.1311,50.7545,59.0144,65.6722,71.0511,75.6152,79.7353,86.48314666748047,86.96126283726818,85.30625611849689,86.88770542425145,9016100.0,7726.0,3888.0,790.0,1618.0,544.0,3377.0,3668.0,66777.0,18272.0,30218.0,715.0,828.0,360.0,-483.0,-283.0,1.72,0.31,1780.58,50.32,20.94,10.23,8.19,14.06,7.04,3.18,11.62,5.28,8.35,7726.0,790.0,1618.0,544.0,0.31,1768.85,27.36,37.52,60.05,5.68,84.87,-0.18,117.83,139579.58,18272.0,209.0,3668.0,154392.58,0.48,12.71,6.07,2.18,13.25,0.87,11.62,0.32,3.71,1.43,1.01,0.07,6.03,60.65,4.93,74.27,3.55,103.23,89.6
2020-04-27,ABT,Abbott Laboratories,14.6472,21.9452,31.8011,42.5115,52.4434,60.8838,67.6361,73.0589,77.64,81.7657,87.30146789550781,88.17494653479989,86.44638211989296,87.78878057544405,6838200.0,7726.0,3888.0,790.0,1618.0,544.0,3377.0,3668.0,66777.0,18272.0,30218.0,715.0,828.0,360.0,-483.0,-283.0,1.72,0.31,1780.58,50.32,20.94,10.23,8.19,14.06,7.04,3.18,11.62,5.28,8.35,7726.0,790.0,1618.0,544.0,0.31,1768.85,27.36,37.52,60.05,5.68,84.87,-0.18,117.83,139579.58,18272.0,209.0,3668.0,154392.58,0.48,12.71,6.07,2.18,13.25,0.87,11.62,0.32,3.71,1.43,1.01,0.07,6.03,60.65,4.93,74.27,3.55,103.23,89.6
2020-04-28,ABT,Abbott Laboratories,14.2157,21.2869,30.8345,41.2066,50.8259,59.0791,65.729,71.098,75.6483,79.7585,84.09259796142578,87.48535867526812,83.98226182733869,87.23710412727765,7805500.0,7726.0,3888.0,790.0,1618.0,544.0,3377.0,3668.0,66777.0,18272.0,30218.0,715.0,828.0,360.0,-483.0,-283.0,1.72,0.31,1780.58,50.32,20.94,10.23,8.19,14.06,7.04,3.18,11.62,5.28,8.35,7726.0,790.0,1618.0,544.0,0.31,1768.85,27.36,37.52,60.05,5.68,84.87,-0.18,117.83,139579.58,18272.0,209.0,3668.0,154392.58,0.48,12.71,6.07,2.18,13.25,0.87,11.62,0.32,3.71,1.43,1.01,0.07,6.03,60.65,4.93,74.27,3.55,103.23,89.6
2020-04-29,ABT,Abbott Laboratories,14.4368,21.6127,31.3085,41.8428,51.6093,59.9555,66.6617,72.0643,76.6379,80.7596,84.84654235839844,85.55452026242678,83.73401266688998,84.67184523652774,7068300.0,7726.0,3888.0,790.0,1618.0,544.0,3377.0,3668.0,66777.0,18272.0,30218.0,715.0,828.0,360.0,-483.0,-283.0,1.72,0.31,1780.58,50.32,20.94,10.23,8.19,14.06,7.04,3.18,11.62,5.28,8.35,7726.0,790.0,1618.0,544.0,0.31,1768.85,27.36,37.52,60.05,5.68,84.87,-0.18,117.83,139579.58,18272.0,209.0,3668.0,154392.58,0.48,12.71,6.07,2.18,13.25,0.87,11.62,0.32,3.71,1.43,1.01,0.07,6.03,60.65,4.93,74.27,3.55,103.23,89.6
2020-04-30,ABT,Abbott Laboratories,14.2742,21.3592,30.9357,41.3415,50.9878,59.2621,65.9264,71.3068,75.8698,79.9859,84.67183685302734,86.21650747317756,84.45117162581192,84.45117162581192,7978300.0,7726.0,3888.0,790.0,1618.0,544.0,3377.0,3668.0,66777.0,18272.0,30218.0,715.0,828.0,360.0,-483.0,-283.0,1.72,0.31,1780.58,50.32,20.94,10.23,8.19,14.06,7.04,3.18,11.62,5.28,8.35,7726.0,790.0,1618.0,544.0,0.31,1768.85,27.36,37.52,60.05,5.68,84.87,-0.18,117.83,139579.58,18272.0,209.0,3668.0,154392.58,0.48,12.71,6.07,2.18,13.25,0.87,11.62,0.32,3.71,1.43,1.01,0.07,6.03,60.65,4.93,74.27,3.55,103.23,89.6
2020-05-01,ABT,Abbott Laboratories,15.2641,22.8377,33.0763,44.1966,54.5,63.156,70.0169,75.4864,80.0811,84.2007,82.61227416992188,84.00064047591985,81.60088433048007,83.66963914449224,6839800.0,7726.0,3888.0,790.0,1618.0,544.0,3377.0,3668.0,66777.0,18272.0,30218.0,715.0,828.0,360.0,-483.0,-283.0,1.72,0.31,1780.58,50.32,20.94,10.23,8.19,14.06,7.04,3.18,11.62,5.28,8.35,7726.0,790.0,1618.0,544.0,0.31,1768.85,27.36,37.52,60.05,5.68,84.87,-0.18,117.83,139579.58,18272.0,209.0,3668.0,154392.58,0.48,12.71,6.07,2.18,13.25,0.87,11.62,0.32,3.71,1.43,1.01,0.07,6.03,60.65,4.93,74.27,3.55,103.23,89.6
2020-05-04,ABT,Abbott Laboratories,15.3015,22.8667,33.0966,44.2064,54.5,63.1513,70.0114,75.4824,80.0788,84.2006,82.5938949584961,82.89731403914472,81.56411217636501,82.55711625040342,5036800.0,7726.0,3888.0,790.0,1618.0,544.0,3377.0,3668.0,66777.0,18272.0,30218.0,715.0,828.0,360.0,-483.0,-283.0,1.72,0.31,1780.58,50.32,20.94,10.23,8.19,14.06,7.04,3.18,11.62,5.28,8.35,7726.0,790.0,1618.0,544.0,0.31,1768.85,27.36,37.52,60.05,5.68,84.87,-0.18,117.83,139579.58,18272.0,209.0,3668.0,154392.58,0.48,12.71,6.07,2.18,13.25,0.87,11.62,0.32,3.71,1.43,1.01,0.07,6.03,60.65,4.93,74.27,3.55,103.23,89.6
2020-05-05,ABT,Abbott Laboratories,15.8557,23.6893,34.288,45.7952,56.45,65.3069,72.2755,77.7941,82.4029,86.5229,85.53612518310547,86.11538109226721,83.10878646183974,83.62367436791986,6747900.0,7726.0,3888.0,790.0,1618.0,544.0,3377.0,3668.0,66777.0,18272.0,30218.0,715.0,828.0,360.0,-483.0,-283.0,1.72,0.31,1780.58,50.32,20.94,10.23,8.19,14.06,7.04,3.18,11.62,5.28,8.35,7726.0,790.0,1618.0,544.0,0.31,1768.85,27.36,37.52,60.05,5.68,84.87,-0.18,117.83,139579.58,18272.0,209.0,3668.0,154392.58,0.48,12.71,6.07,2.18,13.25,0.87,11.62,0.32,3.71,1.43,1.01,0.07,6.03,60.65,4.93,74.27,3.55,103.23,89.6
2020-05-06,ABT,Abbott Laboratories,14.6152,21.8199,31.5667,42.1527,51.96,60.3365,67.0589,72.4699,77.0461,81.1653,83.74321746826172,85.90391607730925,83.69724232165161,85.64647209186664,4248400.0,7726.0,3888.0,790.0,1618.0,544.0,3377.0,3668.0,66777.0,18272.0,30218.0,715.0,828.0,360.0,-483.0,-283.0,1.72,0.31,1780.58,50.32,20.94,10.23,8.19,14.06,7.04,3.18,11.62,5.28,8.35,7726.0,790.0,1618.0,544.0,0.31,1768.85,27.36,37.52,60.05,5.68,84.87,-0.18,117.83,139579.58,18272.0,209.0,3668.0,154392.58,0.48,12.71,6.07,2.18,13.25,0.87,11.62,0.32,3.71,1.43,1.01,0.07,6.03,60.65,4.93,74.27,3.55,103.23,89.6
2020-05-07,ABT,Abbott Laboratories,14.813,22.1085,31.9804,42.7009,52.63,61.0751,67.8304,73.2514,77.8255,81.9384,86.41880798339844,86.92450655984732,84.41441355783631,84.71783270370564,7255000.0,7726.0,3888.0,790.0,1618.0,544.0,3377.0,3668.0,66777.0,18272.0,30218.0,715.0,828.0,360.0,-483.0,-283.0,1.72,0.31,1780.58,50.32,20.94,10.23,8.19,14.06,7.04,3.18,11.62,5.28,8.35,7726.0,790.0,1618.0,544.0,0.31,1768.85,27.36,37.52,60.05,5.68,84.87,-0.18,117.83,139579.58,18272.0,209.0,3668.0,154392.58,0.48,12.71,6.07,2.18,13.25,0.87,11.62,0.32,3.71,1.43,1.01,0.07,6.03,60.65,4.93,74.27,3.55,103.23,89.6
2020-05-08,ABT,Abbott Laboratories,15.0087,22.3944,32.3957,43.2582,53.32,61.8483,68.6501,74.0956,78.6843,82.8073,86.15216064453125,87.29227970457968,85.41660742802046,87.20032941454637,6167600.0,7726.0,3888.0,790.0,1618.0,544.0,3377.0,3668.0,66777.0,18272.0,30218.0,715.0,828.0,360.0,-483.0,-283.0,1.72,0.31,1780.58,50.32,20.94,10.23,8.19,14.06,7.04,3.18,11.62,5.28,8.35,7726.0,790.0,1618.0,544.0,0.31,1768.85,27.36,37.52,60.05,5.68,84.87,-0.18,117.83,139579.58,18272.0,209.0,3668.0,154392.58,0.48,12.71,6.07,2.18,13.25,0.87,11.62,0.32,3.71,1.43,1.01,0.07,6.03,60.65,4.93,74.27,3.55,103.23,89.6
2020-05-11,ABT,Abbott Laboratories,15.0471,22.4246,32.4198,43.2719,53.32,61.8354,68.6246,74.0587,78.6366,82.7488,88.33124542236328,88.71741135820069,85.63726627313648,85.71082369372124,7239100.0,7726.0,3888.0,790.0,1618.0,544.0,3377.0,3668.0,66777.0,18272.0,30218.0,715.0,828.0,360.0,-483.0,-283.0,1.72,0.31,1780.58,50.32,20.94,10.23,8.19,14.06,7.04,3.18,11.62,5.28,8.35,7726.0,790.0,1618.0,544.0,0.31,1768.85,27.36,37.52,60.05,5.68,84.87,-0.18,117.83,139579.58,18272.0,209.0,3668.0,154392.58,0.48,12.71,6.07,2.18,13.25,0.87,11.62,0.32,3.71,1.43,1.01,0.07,6.03,60.65,4.93,74.27,3.55,103.23,89.6
2020-05-12,ABT,Abbott Laboratories,14.2199,21.1769,30.6007,40.8334,50.3114,58.4943,65.1085,70.461,75.0032,79.106,86.2441177368164,88.89212215178888,86.17975673761015,88.68984272147699,5384200.0,7726.0,3888.0,790.0,1618.0,544.0,3377.0,3668.0,66777.0,18272.0,30218.0,715.0,828.0,360.0,-483.0,-283.0,1.72,0.31,1780.58,50.32,20.94,10.23,8.19,14.06,7.04,3.18,11.62,5.28,8.35,7726.0,790.0,1618.0,544.0,0.31,1768.85,27.36,37.52,60.05,5.68,84.87,-0.18,117.83,139579.58,18272.0,209.0,3668.0,154392.58,0.48,12.71,6.07,2.18,13.25,0.87,11.62,0.32,3.71,1.43,1.01,0.07,6.03,60.65,4.93,74.27,3.55,103.23,89.6
2020-05-13,ABT,Abbott Laboratories,14.4673,21.5378,31.1191,41.5246,51.1599,59.4372,66.1069,71.489,76.0482,80.1586,84.7362060546875,87.04401207981712,83.52252975071526,85.75678537560937,11622500.0,7726.0,3888.0,790.0,1618.0,544.0,3377.0,3668.0,66777.0,18272.0,30218.0,715.0,828.0,360.0,-483.0,-283.0,1.72,0.31,1780.58,50.32,20.94,10.23,8.19,14.06,7.04,3.18,11.62,5.28,8.35,7726.0,790.0,1618.0,544.0,0.31,1768.85,27.36,37.52,60.05,5.68,84.87,-0.18,117.83,139579.58,18272.0,209.0,3668.0,154392.58,0.48,12.71,6.07,2.18,13.25,0.87,11.62,0.32,3.71,1.43,1.01,0.07,6.03,60.65,4.93,74.27,3.55,103.23,89.6
2020-05-14,ABT,Abbott Laboratories,14.7728,21.9852,31.7617,42.3781,52.2081,60.6028,67.3343,72.746,77.3197,81.4366,84.38681030273438,84.38681030273438,82.143358288137,83.20991974255905,8189200.0,7726.0,3888.0,790.0,1618.0,544.0,3377.0,3668.0,66777.0,18272.0,30218.0,715.0,828.0,360.0,-483.0,-283.0,1.72,0.31,1780.58,50.32,20.94,10.23,8.19,14.06,7.04,3.18,11.62,5.28,8.35,7726.0,790.0,1618.0,544.0,0.31,1768.85,27.36,37.52,60.05,5.68,84.87,-0.18,117.83,139579.58,18272.0,209.0,3668.0,154392.58,0.48,12.71,6.07,2.18,13.25,0.87,11.62,0.32,3.71,1.43,1.01,0.07,6.03,60.65,4.93,74.27,3.55,103.23,89.6
2020-05-15,ABT,Abbott Laboratories,14.8189,22.0452,31.8427,42.4793,52.3282,60.7354,67.4738,72.8896,77.4665,81.5858,82.64905548095703,83.81675660776074,81.63766560962645,82.71341646327386,13609400.0,7726.0,3888.0,790.0,1618.0,544.0,3377.0,3668.0,66777.0,18272.0,30218.0,715.0,828.0,360.0,-483.0,-283.0,1.72,0.31,1780.58,50.32,20.94,10.23,8.19,14.06,7.04,3.18,11.62,5.28,8.35,7726.0,790.0,1618.0,544.0,0.31,1768.85,27.36,37.52,60.05,5.68,84.87,-0.18,117.83,139579.58,18272.0,209.0,3668.0,154392.58,0.48,12.71,6.07,2.18,13.25,0.87,11.62,0.32,3.71,1.43,1.01,0.07,6.03,60.65,4.93,74.27,3.55,103.23,89.6
2020-05-18,ABT,Abbott Laboratories,14.4537,21.4722,30.9935,41.3279,50.8937,59.134,65.7846,71.1582,75.7158,79.8253,82.99844360351562,85.50853597178941,82.76858194767749,84.4971460890658,7646500.0,7726.0,3888.0,790.0,1618.0,544.0,3377.0,3668.0,66777.0,18272.0,30218.0,715.0,828.0,360.0,-483.0,-283.0,1.72,0.31,1780.58,50.32,20.94,10.23,8.19,14.06,7.04,3.18,11.62,5.28,8.35,7726.0,790.0,1618.0,544.0,0.31,1768.85,27.36,37.52,60.05,5.68,84.87,-0.18,117.83,139579.58,18272.0,209.0,3668.0,154392.58,0.48,12.71,6.07,2.18,13.25,0.87,11.62,0.32,3.71,1.43,1.01,0.07,6.03,60.65,4.93,74.27,3.55,103.23,89.6
2020-05-19,ABT,Abbott Laboratories,14.1662,21.0329,30.3447,40.4484,49.7978,57.9041,64.4737,69.8005,74.3298,78.4217,81.11358642578125,83.20992371297426,81.01244673080076,83.05361946248493,7693100.0,7726.0,3888.0,790.0,1618.0,544.0,3377.0,3668.0,66777.0,18272.0,30218.0,715.0,828.0,360.0,-483.0,-283.0,1.72,0.31,1780.58,50.32,20.94,10.23,8.19,14.06,7.04,3.18,11.62,5.28,8.35,7726.0,790.0,1618.0,544.0,0.31,1768.85,27.36,37.52,60.05,5.68,84.87,-0.18,117.83,139579.58,18272.0,209.0,3668.0,154392.58,0.48,12.71,6.07,2.18,13.25,0.87,11.62,0.32,3.71,1.43,1.01,0.07,6.03,60.65,4.93,74.27,3.55,103.23,89.6
2020-05-20,ABT,Abbott Laboratories,11.6601,18.4606,28.2308,39.4621,50.0315,58.5324,64.5784,69.5721,73.4246,76.4912,82.83292388916016,83.13634288867387,80.93886652520081,82.36401126971471,7488800.0,7726.0,3888.0,790.0,1618.0,544.0,3377.0,3668.0,66777.0,18272.0,30218.0,715.0,828.0,360.0,-483.0,-283.0,1.72,0.31,1780.58,50.32,20.94,10.23,8.19,14.06,7.04,3.18,11.62,5.28,8.35,7726.0,790.0,1618.0,544.0,0.31,1768.85,27.36,37.52,60.05,5.68,84.87,-0.18,117.83,139579.58,18272.0,209.0,3668.0,154392.58,0.48,12.71,6.07,2.18,13.25,0.87,11.62,0.32,3.71,1.43,1.01,0.07,6.03,60.65,4.93,74.27,3.55,103.23,89.6
2020-05-21,ABT,Abbott Laboratories,11.7014,18.5191,28.3148,39.5739,50.1669,58.6802,64.7327,69.7301,73.5836,76.6492,83.10877990722656,83.31105928718229,81.26069022605589,82.41919493818895,6148300.0,7726.0,3888.0,790.0,1618.0,544.0,3377.0,3668.0,66777.0,18272.0,30218.0,715.0,828.0,360.0,-483.0,-283.0,1.72,0.31,1780.58,50.32,20.94,10.23,8.19,14.06,7.04,3.18,11.62,5.28,8.35,7726.0,790.0,1618.0,544.0,0.31,1768.85,27.36,37.52,60.05,5.68,84.87,-0.18,117.83,139579.58,18272.0,209.0,3668.0,154392.58,0.48,12.71,6.07,2.18,13.25,0.87,11.62,0.32,3.71,1.43,1.01,0.07,6.03,60.65,4.93,74.27,3.55,103.23,89.6
2020-05-22,ABT,Abbott Laboratories,11.8842,18.8024,28.7431,40.168,50.9155,59.5131,65.6012,70.6148,74.4701,77.5305,84.10179138183594,84.16615237071025,82.48356321393975,83.13636953389964,5184500.0,7726.0,3888.0,790.0,1618.0,544.0,3377.0,3668.0,66777.0,18272.0,30218.0,715.0,828.0,360.0,-483.0,-283.0,1.72,0.31,1780.58,50.32,20.94,10.23,8.19,14.06,7.04,3.18,11.62,5.28,8.35,7726.0,790.0,1618.0,544.0,0.31,1768.85,27.36,37.52,60.05,5.68,84.87,-0.18,117.83,139579.58,18272.0,209.0,3668.0,154392.58,0.48,12.71,6.07,2.18,13.25,0.87,11.62,0.32,3.71,1.43,1.01,0.07,6.03,60.65,4.93,74.27,3.55,103.23,89.6
2020-05-26,ABT,Abbott Laboratories,12.0621,19.0523,29.1014,40.6497,51.5079,60.1637,66.2737,71.2956,75.1508,78.2045,82.27208709716797,85.77517649391567,81.9870538733201,85.46256099368726,6243800.0,7726.0,3888.0,790.0,1618.0,544.0,3377.0,3668.0,66777.0,18272.0,30218.0,715.0,828.0,360.0,-483.0,-283.0,1.72,0.31,1780.58,50.32,20.94,10.23,8.19,14.06,7.04,3.18,11.62,5.28,8.35,7726.0,790.0,1618.0,544.0,0.31,1768.85,27.36,37.52,60.05,5.68,84.87,-0.18,117.83,139579.58,18272.0,209.0,3668.0,154392.58,0.48,12.71,6.07,2.18,13.25,0.87,11.62,0.32,3.71,1.43,1.01,0.07,6.03,60.65,4.93,74.27,3.55,103.23,89.6
2020-05-27,ABT,Abbott Laboratories,11.5675,18.2582,27.8767,38.9287,49.3228,57.7242,63.7223,68.6913,72.5344,75.6004,83.44898223876953,83.46736808575947,81.06761170133933,82.08819807240636,5420600.0,7726.0,3888.0,790.0,1618.0,544.0,3377.0,3668.0,66777.0,18272.0,30218.0,715.0,828.0,360.0,-483.0,-283.0,1.72,0.31,1780.58,50.32,20.94,10.23,8.19,14.06,7.04,3.18,11.62,5.28,8.35,7726.0,790.0,1618.0,544.0,0.31,1768.85,27.36,37.52,60.05,5.68,84.87,-0.18,117.83,139579.58,18272.0,209.0,3668.0,154392.58,0.48,12.71,6.07,2.18,13.25,0.87,11.62,0.32,3.71,1.43,1.01,0.07,6.03,60.65,4.93,74.27,3.55,103.23,89.6
2020-05-28,ABT,Abbott Laboratories,11.6618,18.3991,28.0854,39.2139,49.6789,58.1205,64.1367,69.1143,72.9596,76.0252,84.68103790283203,85.81196040679245,83.86273091806596,84.54311949774103,5316300.0,7726.0,3888.0,790.0,1618.0,544.0,3377.0,3668.0,66777.0,18272.0,30218.0,715.0,828.0,360.0,-483.0,-283.0,1.72,0.31,1780.58,50.32,20.94,10.23,8.19,14.06,7.04,3.18,11.62,5.28,8.35,7726.0,790.0,1618.0,544.0,0.31,1768.85,27.36,37.52,60.05,5.68,84.87,-0.18,117.83,139579.58,18272.0,209.0,3668.0,154392.58,0.48,12.71,6.07,2.18,13.25,0.87,11.62,0.32,3.71,1.43,1.01,0.07,6.03,60.65,4.93,74.27,3.55,103.23,89.6
2020-05-29,ABT,Abbott Laboratories,11.8224,18.6454,28.4578,39.7301,50.3264,58.8369,64.8817,69.8718,73.7178,76.7767,87.27387237548828,87.8898999336038,83.43978161460562,85.41659327069823,10138500.0,7726.0,3888.0,790.0,1618.0,544.0,3377.0,3668.0,66777.0,18272.0,30218.0,715.0,828.0,360.0,-483.0,-283.0,1.72,0.31,1780.58,50.32,20.94,10.23,8.19,14.06,7.04,3.18,11.62,5.28,8.35,7726.0,790.0,1618.0,544.0,0.31,1768.85,27.36,37.52,60.05,5.68,84.87,-0.18,117.83,139579.58,18272.0,209.0,3668.0,154392.58,0.48,12.71,6.07,2.18,13.25,0.87,11.62,0.32,3.71,1.43,1.01,0.07,6.03,60.65,4.93,74.27,3.55,103.23,89.6
2020-06-01,ABT,Abbott Laboratories,12.1862,19.1971,29.2867,40.875,51.766,60.441,66.556,71.5778,75.4286,78.4767,85.51773834228516,86.39120988921353,84.62587393331236,85.46256677097344,5451600.0,7726.0,3888.0,790.0,1618.0,544.0,3377.0,3668.0,66777.0,18272.0,30218.0,715.0,828.0,360.0,-483.0,-283.0,1.72,0.31,1780.58,50.32,20.94,10.23,8.19,14.06,7.04,3.18,11.62,5.28,8.35,7726.0,790.0,1618.0,544.0,0.31,1768.85,27.36,37.52,60.05,5.68,84.87,-0.18,117.83,139579.58,18272.0,209.0,3668.0,154392.58,0.48,12.71,6.07,2.18,13.25,0.87,11.62,0.32,3.71,1.43,1.01,0.07,6.03,60.65,4.93,74.27,3.55,103.23,89.6
2020-06-02,ABT,Abbott Laboratories,11.6886,18.4002,28.0572,39.1495,49.5759,57.9971,64.0035,68.9769,72.8207,75.8851,85.15914154052734,85.64644708710503,84.36841695048115,85.43497129519109,6394100.0,7726.0,3888.0,790.0,1618.0,544.0,3377.0,3668.0,66777.0,18272.0,30218.0,715.0,828.0,360.0,-483.0,-283.0,1.72,0.31,1780.58,50.32,20.94,10.23,8.19,14.06,7.04,3.18,11.62,5.28,8.35,7726.0,790.0,1618.0,544.0,0.31,1768.85,27.36,37.52,60.05,5.68,84.87,-0.18,117.83,139579.58,18272.0,209.0,3668.0,154392.58,0.48,12.71,6.07,2.18,13.25,0.87,11.62,0.32,3.71,1.43,1.01,0.07,6.03,60.65,4.93,74.27,3.55,103.23,89.6
2020-06-03,ABT,Abbott Laboratories,11.6159,18.2764,27.8602,38.8657,49.2097,57.5844,63.5679,68.5287,72.3672,75.4314,84.03741455078125,85.23269083523873,83.2650758150641,85.10396888175593,8056300.0,7726.0,3888.0,790.0,1618.0,544.0,3377.0,3668.0,66777.0,18272.0,30218.0,715.0,828.0,360.0,-483.0,-283.0,1.72,0.31,1780.58,50.32,20.94,10.23,8.19,14.06,7.04,3.18,11.62,5.28,8.35,7726.0,790.0,1618.0,544.0,0.31,1768.85,27.36,37.52,60.05,5.68,84.87,-0.18,117.83,139579.58,18272.0,209.0,3668.0,154392.58,0.48,12.71,6.07,2.18,13.25,0.87,11.62,0.32,3.71,1.43,1.01,0.07,6.03,60.65,4.93,74.27,3.55,103.23,89.6
2020-06-04,ABT,Abbott Laboratories,11.7226,18.436,28.0955,39.1851,49.6026,58.0122,64.0032,68.9606,72.7908,75.8434,81.14117431640625,83.98226135878404,81.13197788491148,83.71562797883287,9113600.0,7726.0,3888.0,790.0,1618.0,544.0,3377.0,3668.0,66777.0,18272.0,30218.0,715.0,828.0,360.0,-483.0,-283.0,1.72,0.31,1780.58,50.32,20.94,10.23,8.19,14.06,7.04,3.18,11.62,5.28,8.35,7726.0,790.0,1618.0,544.0,0.31,1768.85,27.36,37.52,60.05,5.68,84.87,-0.18,117.83,139579.58,18272.0,209.0,3668.0,154392.58,0.48,12.71,6.07,2.18,13.25,0.87,11.62,0.32,3.71,1.43,1.01,0.07,6.03,60.65,4.93,74.27,3.55,103.23,89.6
2020-06-05,ABT,Abbott Laboratories,11.9507,18.7882,28.628,39.9202,50.522,59.0258,65.0528,70.021,73.8461,76.8852,82.6214828491211,82.71342611818872,80.28608733773024,81.34345246906234,11874500.0,7726.0,3888.0,790.0,1618.0,544.0,3377.0,3668.0,66777.0,18272.0,30218.0,715.0,828.0,360.0,-483.0,-283.0,1.72,0.31,1780.58,50.32,20.94,10.23,8.19,14.06,7.04,3.18,11.62,5.28,8.35,7726.0,790.0,1618.0,544.0,0.31,1768.85,27.36,37.52,60.05,5.68,84.87,-0.18,117.83,139579.58,18272.0,209.0,3668.0,154392.58,0.48,12.71,6.07,2.18,13.25,0.87,11.62,0.32,3.71,1.43,1.01,0.07,6.03,60.65,4.93,74.27,3.55,103.23,89.6
