Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Free Cash Flow Net of Dividends,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Free Cash Flow Yield - %, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM","Return on Invested Capital - %, TTM",Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Dividend Coverage - %,Earnings Retention Rate,Dividend Payout Ratio - %,Market Capitalization,Debt - Total,Preferred Shareholders Equity,Minority Interest - Total,Cash & Short Term Investments - Total,Enterprise Value,"Asset Turnover, TTM","Income before Tax Margin - %, TTM","Pretax ROA - %, TTM","Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM","Pretax ROE - %, TTM","Tax Complement, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Earnings Retention Rate, TTM","Reinvestment Rate - %, TTM",Current Ratio,Quick Ratio,Working Capital to Total Assets,"Accounts Receivable Turnover, TTM","Average Receivables Collection Days, TTM","Payables Turnover, TTM","Average Payables Payment Days, TTM","Inventory Turnover, TTM","Average Inventory Days, TTM","Average Net Trade Cycle Days, TTM"
2020-10-07,A,Agilent Technologies Inc,77.6031,95.1149,117.3019,136.3132,150.9457,170.1384,189.7871,207.3252,216.4617,219.9409,101.03741455078125,101.883610454621,99.61736702823696,99.66600179145256,1322100.0,1261.0,669.0,233.0,310.0,199.0,1358.0,1358.0,9546.0,2722.0,4981.0,290.0,77.0,25.0,35.0,209.0,0.73,0.64,312.0,53.05,24.58,18.48,17.37,9.13,15.78,2.45,14.21,7.61,10.7,1261.0,233.0,310.0,199.0,0.64,309.0,28.51,35.34,54.65,12.26,355.36,0.72,28.14,29744.53,2722.0,0.0,0.0,1358.0,31108.53,0.57,15.13,8.7,1.87,16.24,0.87,14.21,0.68,9.72,2.47,1.9,0.2,5.85,62.58,7.77,47.08,3.47,105.58,121.07
2020-10-08,A,Agilent Technologies Inc,77.1321,94.8569,116.7418,135.411,149.6456,168.7203,188.3345,205.6613,214.7079,218.121,101.30976104736328,101.53346315354297,100.30793981586366,101.34865995403727,765300.0,1261.0,669.0,233.0,310.0,199.0,1358.0,1358.0,9546.0,2722.0,4981.0,290.0,77.0,25.0,35.0,209.0,0.73,0.64,312.0,53.05,24.58,18.48,17.37,9.13,15.78,2.45,14.21,7.61,10.7,1261.0,233.0,310.0,199.0,0.64,309.0,28.51,35.34,54.65,12.26,355.36,0.72,28.14,29744.53,2722.0,0.0,0.0,1358.0,31108.53,0.57,15.13,8.7,1.87,16.24,0.87,14.21,0.68,9.72,2.47,1.9,0.2,5.85,62.58,7.77,47.08,3.47,105.58,121.07
2020-10-09,A,Agilent Technologies Inc,75.0642,93.1447,114.4864,133.1721,147.7184,166.6787,186.1189,203.4083,212.4688,215.9204,102.865966796875,103.19665941504898,101.6890783406202,101.96141518396875,709000.0,1261.0,669.0,233.0,310.0,199.0,1358.0,1358.0,9546.0,2722.0,4981.0,290.0,77.0,25.0,35.0,209.0,0.73,0.64,312.0,53.05,24.58,18.48,17.37,9.13,15.78,2.45,14.21,7.61,10.7,1261.0,233.0,310.0,199.0,0.64,309.0,28.51,35.34,54.65,12.26,355.36,0.72,28.14,29744.53,2722.0,0.0,0.0,1358.0,31108.53,0.57,15.13,8.7,1.87,16.24,0.87,14.21,0.68,9.72,2.47,1.9,0.2,5.85,62.58,7.77,47.08,3.47,105.58,121.07
2020-10-12,A,Agilent Technologies Inc,75.0489,93.1831,114.6935,133.6071,148.0721,167.1429,186.8467,204.2847,213.4209,216.8811,102.54500579833984,104.07204390270412,102.43801525301431,103.53709117607646,1003700.0,1261.0,669.0,233.0,310.0,199.0,1358.0,1358.0,9546.0,2722.0,4981.0,290.0,77.0,25.0,35.0,209.0,0.73,0.64,312.0,53.05,24.58,18.48,17.37,9.13,15.78,2.45,14.21,7.61,10.7,1261.0,233.0,310.0,199.0,0.64,309.0,28.51,35.34,54.65,12.26,355.36,0.72,28.14,29744.53,2722.0,0.0,0.0,1358.0,31108.53,0.57,15.13,8.7,1.87,16.24,0.87,14.21,0.68,9.72,2.47,1.9,0.2,5.85,62.58,7.77,47.08,3.47,105.58,121.07
2020-10-13,A,Agilent Technologies Inc,74.9067,92.5838,113.9752,132.6026,146.7665,166.1366,185.7534,203.1981,212.3583,215.8337,102.5352554321289,103.10911436347324,102.0878438931023,102.55471230200315,915500.0,1261.0,669.0,233.0,310.0,199.0,1358.0,1358.0,9546.0,2722.0,4981.0,290.0,77.0,25.0,35.0,209.0,0.73,0.64,312.0,53.05,24.58,18.48,17.37,9.13,15.78,2.45,14.21,7.61,10.7,1261.0,233.0,310.0,199.0,0.64,309.0,28.51,35.34,54.65,12.26,355.36,0.72,28.14,29744.53,2722.0,0.0,0.0,1358.0,31108.53,0.57,15.13,8.7,1.87,16.24,0.87,14.21,0.68,9.72,2.47,1.9,0.2,5.85,62.58,7.77,47.08,3.47,105.58,121.07
2020-10-14,A,Agilent Technologies Inc,76.3526,93.82,115.3297,134.0305,148.1647,167.3385,186.9,204.3814,213.5406,216.9851,102.18511199951172,103.75105618865281,102.0489435848579,102.60334567898335,906700.0,1261.0,669.0,233.0,310.0,199.0,1358.0,1358.0,9546.0,2722.0,4981.0,290.0,77.0,25.0,35.0,209.0,0.73,0.64,312.0,53.05,24.58,18.48,17.37,9.13,15.78,2.45,14.21,7.61,10.7,1261.0,233.0,310.0,199.0,0.64,309.0,28.51,35.34,54.65,12.26,355.36,0.72,28.14,29744.53,2722.0,0.0,0.0,1358.0,31108.53,0.57,15.13,8.7,1.87,16.24,0.87,14.21,0.68,9.72,2.47,1.9,0.2,5.85,62.58,7.77,47.08,3.47,105.58,121.07
2020-10-15,A,Agilent Technologies Inc,76.07,94.1852,116.4849,135.1923,150.0522,169.1321,188.6663,206.1178,215.1801,218.5091,102.4380111694336,102.82706700777868,101.03741311964045,101.25139420176139,723000.0,1261.0,669.0,233.0,310.0,199.0,1358.0,1358.0,9546.0,2722.0,4981.0,290.0,77.0,25.0,35.0,209.0,0.73,0.64,312.0,53.05,24.58,18.48,17.37,9.13,15.78,2.45,14.21,7.61,10.7,1261.0,233.0,310.0,199.0,0.64,309.0,28.51,35.34,54.65,12.26,355.36,0.72,28.14,29744.53,2722.0,0.0,0.0,1358.0,31108.53,0.57,15.13,8.7,1.87,16.24,0.87,14.21,0.68,9.72,2.47,1.9,0.2,5.85,62.58,7.77,47.08,3.47,105.58,121.07
2020-10-16,A,Agilent Technologies Inc,75.2567,93.0216,114.6833,133.8034,148.7183,167.9695,187.6666,205.2672,214.4726,217.9276,103.7802505493164,104.59726858756022,102.81734305837124,103.05077360331666,1039400.0,1261.0,669.0,233.0,310.0,199.0,1358.0,1358.0,9546.0,2722.0,4981.0,290.0,77.0,25.0,35.0,209.0,0.73,0.64,312.0,53.05,24.58,18.48,17.37,9.13,15.78,2.45,14.21,7.61,10.7,1261.0,233.0,310.0,199.0,0.64,309.0,28.51,35.34,54.65,12.26,355.36,0.72,28.14,29744.53,2722.0,0.0,0.0,1358.0,31108.53,0.57,15.13,8.7,1.87,16.24,0.87,14.21,0.68,9.72,2.47,1.9,0.2,5.85,62.58,7.77,47.08,3.47,105.58,121.07
2020-10-19,A,Agilent Technologies Inc,72.7045,92.6775,115.5195,133.9258,148.4317,166.8086,185.9008,203.0543,211.9929,215.3008,102.60334014892578,104.67505898422536,102.36018121863215,103.85804111971551,636000.0,1261.0,669.0,233.0,310.0,199.0,1358.0,1358.0,9546.0,2722.0,4981.0,290.0,77.0,25.0,35.0,209.0,0.73,0.64,312.0,53.05,24.58,18.48,17.37,9.13,15.78,2.45,14.21,7.61,10.7,1261.0,233.0,310.0,199.0,0.64,309.0,28.51,35.34,54.65,12.26,355.36,0.72,28.14,29744.53,2722.0,0.0,0.0,1358.0,31108.53,0.57,15.13,8.7,1.87,16.24,0.87,14.21,0.68,9.72,2.47,1.9,0.2,5.85,62.58,7.77,47.08,3.47,105.58,121.07
2020-10-20,A,Agilent Technologies Inc,74.4474,92.7606,114.7637,134.1719,148.3777,167.2078,186.5979,204.1412,213.3112,216.7593,102.72006225585938,104.01366958562728,102.67142750006104,102.99239907883748,771000.0,1261.0,669.0,233.0,310.0,199.0,1358.0,1358.0,9546.0,2722.0,4981.0,290.0,77.0,25.0,35.0,209.0,0.73,0.64,312.0,53.05,24.58,18.48,17.37,9.13,15.78,2.45,14.21,7.61,10.7,1261.0,233.0,310.0,199.0,0.64,309.0,28.51,35.34,54.65,12.26,355.36,0.72,28.14,29744.53,2722.0,0.0,0.0,1358.0,31108.53,0.57,15.13,8.7,1.87,16.24,0.87,14.21,0.68,9.72,2.47,1.9,0.2,5.85,62.58,7.77,47.08,3.47,105.58,121.07
2020-10-21,A,Agilent Technologies Inc,75.6554,92.3908,114.1828,133.9406,149.0215,167.6401,186.9366,204.4558,213.6115,217.0395,101.96142578125,103.77052919509025,101.27085516509297,103.02159537741942,894000.0,1261.0,669.0,233.0,310.0,199.0,1358.0,1358.0,9546.0,2722.0,4981.0,290.0,77.0,25.0,35.0,209.0,0.73,0.64,312.0,53.05,24.58,18.48,17.37,9.13,15.78,2.45,14.21,7.61,10.7,1261.0,233.0,310.0,199.0,0.64,309.0,28.51,35.34,54.65,12.26,355.36,0.72,28.14,29744.53,2722.0,0.0,0.0,1358.0,31108.53,0.57,15.13,8.7,1.87,16.24,0.87,14.21,0.68,9.72,2.47,1.9,0.2,5.85,62.58,7.77,47.08,3.47,105.58,121.07
2020-10-22,A,Agilent Technologies Inc,73.977,93.6288,115.9634,134.9083,148.8079,167.8658,187.3908,204.9841,214.1633,217.5904,103.84832000732422,104.15956316322169,102.23374845505046,102.43800108042485,1064700.0,1261.0,669.0,233.0,310.0,199.0,1358.0,1358.0,9546.0,2722.0,4981.0,290.0,77.0,25.0,35.0,209.0,0.73,0.64,312.0,53.05,24.58,18.48,17.37,9.13,15.78,2.45,14.21,7.61,10.7,1261.0,233.0,310.0,199.0,0.64,309.0,28.51,35.34,54.65,12.26,355.36,0.72,28.14,29744.53,2722.0,0.0,0.0,1358.0,31108.53,0.57,15.13,8.7,1.87,16.24,0.87,14.21,0.68,9.72,2.47,1.9,0.2,5.85,62.58,7.77,47.08,3.47,105.58,121.07
2020-10-23,A,Agilent Technologies Inc,73.7222,94.2376,116.5083,135.2254,149.2007,167.8535,187.114,204.4912,213.5363,216.8603,103.26475524902344,104.4416438377449,102.5839130640187,104.29575438426052,833900.0,1261.0,669.0,233.0,310.0,199.0,1358.0,1358.0,9546.0,2722.0,4981.0,290.0,77.0,25.0,35.0,209.0,0.73,0.64,312.0,53.05,24.58,18.48,17.37,9.13,15.78,2.45,14.21,7.61,10.7,1261.0,233.0,310.0,199.0,0.64,309.0,28.51,35.34,54.65,12.26,355.36,0.72,28.14,29744.53,2722.0,0.0,0.0,1358.0,31108.53,0.57,15.13,8.7,1.87,16.24,0.87,14.21,0.68,9.72,2.47,1.9,0.2,5.85,62.58,7.77,47.08,3.47,105.58,121.07
2020-10-26,A,Agilent Technologies Inc,75.1525,95.1022,117.9195,137.2495,151.6295,169.7427,188.7589,206.142,215.1447,218.4094,101.76688385009766,102.92432285817301,100.91096699424526,102.50608915597438,1102000.0,1261.0,669.0,233.0,310.0,199.0,1358.0,1358.0,9546.0,2722.0,4981.0,290.0,77.0,25.0,35.0,209.0,0.73,0.64,312.0,53.05,24.58,18.48,17.37,9.13,15.78,2.45,14.21,7.61,10.7,1261.0,233.0,310.0,199.0,0.64,309.0,28.51,35.34,54.65,12.26,355.36,0.72,28.14,29744.53,2722.0,0.0,0.0,1358.0,31108.53,0.57,15.13,8.7,1.87,16.24,0.87,14.21,0.68,9.72,2.47,1.9,0.2,5.85,62.58,7.77,47.08,3.47,105.58,121.07
2020-10-27,A,Agilent Technologies Inc,76.5173,96.7491,119.6682,138.8997,153.1299,171.7225,191.1363,208.8417,218.013,221.3271,103.13831329345703,103.74135023204327,102.23376159588925,102.23376159588925,1111400.0,1261.0,669.0,233.0,310.0,199.0,1358.0,1358.0,9546.0,2722.0,4981.0,290.0,77.0,25.0,35.0,209.0,0.73,0.64,312.0,53.05,24.58,18.48,17.37,9.13,15.78,2.45,14.21,7.61,10.7,1261.0,233.0,310.0,199.0,0.64,309.0,28.51,35.34,54.65,12.26,355.36,0.72,28.14,29744.53,2722.0,0.0,0.0,1358.0,31108.53,0.57,15.13,8.7,1.87,16.24,0.87,14.21,0.68,9.72,2.47,1.9,0.2,5.85,62.58,7.77,47.08,3.47,105.58,121.07
2020-10-28,A,Agilent Technologies Inc,77.3775,97.7035,120.974,141.2271,156.1614,173.6988,192.5377,209.8261,218.6554,221.694,98.878173828125,102.48665229715932,98.80036117149864,101.56264369612393,1180800.0,1261.0,669.0,233.0,310.0,199.0,1358.0,1358.0,9546.0,2722.0,4981.0,290.0,77.0,25.0,35.0,209.0,0.73,0.64,312.0,53.05,24.58,18.48,17.37,9.13,15.78,2.45,14.21,7.61,10.7,1261.0,233.0,310.0,199.0,0.64,309.0,28.51,35.34,54.65,12.26,355.36,0.72,28.14,29744.53,2722.0,0.0,0.0,1358.0,31108.53,0.57,15.13,8.7,1.87,16.24,0.87,14.21,0.68,9.72,2.47,1.9,0.2,5.85,62.58,7.77,47.08,3.47,105.58,121.07
2020-10-29,A,Agilent Technologies Inc,78.8979,100.7437,124.6422,144.9486,160.127,178.8816,198.6065,216.542,225.634,228.708,99.22831726074219,100.23985954846117,98.01252231213142,99.47147625046433,1421900.0,1261.0,669.0,233.0,310.0,199.0,1358.0,1358.0,9546.0,2722.0,4981.0,290.0,77.0,25.0,35.0,209.0,0.73,0.64,312.0,53.05,24.58,18.48,17.37,9.13,15.78,2.45,14.21,7.61,10.7,1261.0,233.0,310.0,199.0,0.64,309.0,28.51,35.34,54.65,12.26,355.36,0.72,28.14,29744.53,2722.0,0.0,0.0,1358.0,31108.53,0.57,15.13,8.7,1.87,16.24,0.87,14.21,0.68,9.72,2.47,1.9,0.2,5.85,62.58,7.77,47.08,3.47,105.58,121.07
2020-10-30,A,Agilent Technologies Inc,81.097,100.934,124.8916,145.3812,160.8546,178.9121,198.3111,215.998,224.9484,227.9513,99.29637908935547,99.54926645941408,97.8957886704179,98.98513594952247,2310000.0,1261.0,669.0,233.0,310.0,199.0,1358.0,1358.0,9546.0,2722.0,4981.0,290.0,77.0,25.0,35.0,209.0,0.73,0.64,312.0,53.05,24.58,18.48,17.37,9.13,15.78,2.45,14.21,7.61,10.7,1261.0,233.0,310.0,199.0,0.64,309.0,28.51,35.34,54.65,12.26,355.36,0.72,28.14,29744.53,2722.0,0.0,0.0,1358.0,31108.53,0.57,15.13,8.7,1.87,16.24,0.87,14.21,0.68,9.72,2.47,1.9,0.2,5.85,62.58,7.77,47.08,3.47,105.58,121.07
2020-11-02,A,Agilent Technologies Inc,77.8692,100.5488,124.9906,145.596,160.3804,178.936,198.6195,216.5739,225.7087,228.8226,102.36019897460938,102.46718951614749,100.46356195756638,100.68726405669302,1572300.0,1261.0,669.0,233.0,310.0,199.0,1358.0,1358.0,9546.0,2722.0,4981.0,290.0,77.0,25.0,35.0,209.0,0.73,0.64,312.0,53.05,24.58,18.48,17.37,9.13,15.78,2.45,14.21,7.61,10.7,1261.0,233.0,310.0,199.0,0.64,309.0,28.51,35.34,54.65,12.26,355.36,0.72,28.14,29744.53,2722.0,0.0,0.0,1358.0,31108.53,0.57,15.13,8.7,1.87,16.24,0.87,14.21,0.68,9.72,2.47,1.9,0.2,5.85,62.58,7.77,47.08,3.47,105.58,121.07
2020-11-03,A,Agilent Technologies Inc,76.9101,96.9392,120.4568,140.0289,154.4971,172.9587,192.3879,210.164,219.3239,222.6097,104.10123443603516,105.15168314283005,103.23558895190531,103.51765429469047,1175000.0,1261.0,669.0,233.0,310.0,199.0,1358.0,1358.0,9546.0,2722.0,4981.0,290.0,77.0,25.0,35.0,209.0,0.73,0.64,312.0,53.05,24.58,18.48,17.37,9.13,15.78,2.45,14.21,7.61,10.7,1261.0,233.0,310.0,199.0,0.64,309.0,28.51,35.34,54.65,12.26,355.36,0.72,28.14,29744.53,2722.0,0.0,0.0,1358.0,31108.53,0.57,15.13,8.7,1.87,16.24,0.87,14.21,0.68,9.72,2.47,1.9,0.2,5.85,62.58,7.77,47.08,3.47,105.58,121.07
2020-11-04,A,Agilent Technologies Inc,73.9798,92.8012,115.1819,134.6948,148.1673,167.444,187.0759,204.8667,214.1745,217.6909,105.5212631225586,106.79542115422532,104.30546828892953,105.11275783940869,1357300.0,1261.0,669.0,233.0,310.0,199.0,1358.0,1358.0,9546.0,2722.0,4981.0,290.0,77.0,25.0,35.0,209.0,0.73,0.64,312.0,53.05,24.58,18.48,17.37,9.13,15.78,2.45,14.21,7.61,10.7,1261.0,233.0,310.0,199.0,0.64,309.0,28.51,35.34,54.65,12.26,355.36,0.72,28.14,29744.53,2722.0,0.0,0.0,1358.0,31108.53,0.57,15.13,8.7,1.87,16.24,0.87,14.21,0.68,9.72,2.47,1.9,0.2,5.85,62.58,7.77,47.08,3.47,105.58,121.07
2020-11-05,A,Agilent Technologies Inc,70.0026,89.3641,111.5867,130.3818,143.6601,162.7587,182.0459,199.6035,208.8985,212.5257,107.32063293457031,108.86712774878958,106.6689687154052,107.54434243848945,1143100.0,1261.0,669.0,233.0,310.0,199.0,1358.0,1358.0,9546.0,2722.0,4981.0,290.0,77.0,25.0,35.0,209.0,0.73,0.64,312.0,53.05,24.58,18.48,17.37,9.13,15.78,2.45,14.21,7.61,10.7,1261.0,233.0,310.0,199.0,0.64,309.0,28.51,35.34,54.65,12.26,355.36,0.72,28.14,29744.53,2722.0,0.0,0.0,1358.0,31108.53,0.57,15.13,8.7,1.87,16.24,0.87,14.21,0.68,9.72,2.47,1.9,0.2,5.85,62.58,7.77,47.08,3.47,105.58,121.07
2020-11-06,A,Agilent Technologies Inc,71.2737,88.1944,109.6373,127.6252,140.5269,159.8842,179.4241,197.1657,206.5879,210.3008,109.46043395996094,110.24826658435137,107.31090972973573,107.72914342108594,1036600.0,1261.0,669.0,233.0,310.0,199.0,1358.0,1358.0,9546.0,2722.0,4981.0,290.0,77.0,25.0,35.0,209.0,0.73,0.64,312.0,53.05,24.58,18.48,17.37,9.13,15.78,2.45,14.21,7.61,10.7,1261.0,233.0,310.0,199.0,0.64,309.0,28.51,35.34,54.65,12.26,355.36,0.72,28.14,29744.53,2722.0,0.0,0.0,1358.0,31108.53,0.57,15.13,8.7,1.87,16.24,0.87,14.21,0.68,9.72,2.47,1.9,0.2,5.85,62.58,7.77,47.08,3.47,105.58,121.07
2020-11-09,A,Agilent Technologies Inc,68.8766,84.2175,104.6101,121.9847,135.2244,153.8891,172.8997,189.7323,198.7943,202.4628,109.42152404785156,114.28470289442275,109.31453351957724,112.98137452544023,2177900.0,1261.0,669.0,233.0,310.0,199.0,1358.0,1358.0,9546.0,2722.0,4981.0,290.0,77.0,25.0,35.0,209.0,0.73,0.64,312.0,53.05,24.58,18.48,17.37,9.13,15.78,2.45,14.21,7.61,10.7,1261.0,233.0,310.0,199.0,0.64,309.0,28.51,35.34,54.65,12.26,355.36,0.72,28.14,29744.53,2722.0,0.0,0.0,1358.0,31108.53,0.57,15.13,8.7,1.87,16.24,0.87,14.21,0.68,9.72,2.47,1.9,0.2,5.85,62.58,7.77,47.08,3.47,105.58,121.07
2020-11-10,A,Agilent Technologies Inc,70.5291,85.3062,106.1578,123.8904,136.8101,155.2646,174.2113,190.965,199.9149,203.4502,107.1844711303711,109.82032089833466,106.00758260469946,109.73277981031062,2124800.0,1261.0,669.0,233.0,310.0,199.0,1358.0,1358.0,9546.0,2722.0,4981.0,290.0,77.0,25.0,35.0,209.0,0.73,0.64,312.0,53.05,24.58,18.48,17.37,9.13,15.78,2.45,14.21,7.61,10.7,1261.0,233.0,310.0,199.0,0.64,309.0,28.51,35.34,54.65,12.26,355.36,0.72,28.14,29744.53,2722.0,0.0,0.0,1358.0,31108.53,0.57,15.13,8.7,1.87,16.24,0.87,14.21,0.68,9.72,2.47,1.9,0.2,5.85,62.58,7.77,47.08,3.47,105.58,121.07
2020-11-11,A,Agilent Technologies Inc,70.9538,86.009,106.8361,124.7112,137.7667,156.6438,175.8636,192.7614,201.7675,205.3025,106.41609191894531,108.73096257070708,105.86168236060306,108.09874778403177,1792800.0,1261.0,669.0,233.0,310.0,199.0,1358.0,1358.0,9546.0,2722.0,4981.0,290.0,77.0,25.0,35.0,209.0,0.73,0.64,312.0,53.05,24.58,18.48,17.37,9.13,15.78,2.45,14.21,7.61,10.7,1261.0,233.0,310.0,199.0,0.64,309.0,28.51,35.34,54.65,12.26,355.36,0.72,28.14,29744.53,2722.0,0.0,0.0,1358.0,31108.53,0.57,15.13,8.7,1.87,16.24,0.87,14.21,0.68,9.72,2.47,1.9,0.2,5.85,62.58,7.77,47.08,3.47,105.58,121.07
2020-11-12,A,Agilent Technologies Inc,72.3068,88.2471,109.6021,128.1613,141.2826,158.8939,177.4808,193.9161,202.5963,205.8988,106.44525909423828,107.97229692835121,105.92003489758122,106.40635277367606,1094300.0,1261.0,669.0,233.0,310.0,199.0,1358.0,1358.0,9546.0,2722.0,4981.0,290.0,77.0,25.0,35.0,209.0,0.73,0.64,312.0,53.05,24.58,18.48,17.37,9.13,15.78,2.45,14.21,7.61,10.7,1261.0,233.0,310.0,199.0,0.64,309.0,28.51,35.34,54.65,12.26,355.36,0.72,28.14,29744.53,2722.0,0.0,0.0,1358.0,31108.53,0.57,15.13,8.7,1.87,16.24,0.87,14.21,0.68,9.72,2.47,1.9,0.2,5.85,62.58,7.77,47.08,3.47,105.58,121.07
2020-11-13,A,Agilent Technologies Inc,74.1614,90.6985,112.2785,130.543,143.952,162.2721,181.3653,198.1892,207.0293,210.3713,107.15528106689453,108.48779474405093,106.77595371000731,107.43734633084539,1356800.0,1261.0,669.0,233.0,310.0,199.0,1358.0,1358.0,9546.0,2722.0,4981.0,290.0,77.0,25.0,35.0,209.0,0.73,0.64,312.0,53.05,24.58,18.48,17.37,9.13,15.78,2.45,14.21,7.61,10.7,1261.0,233.0,310.0,199.0,0.64,309.0,28.51,35.34,54.65,12.26,355.36,0.72,28.14,29744.53,2722.0,0.0,0.0,1358.0,31108.53,0.57,15.13,8.7,1.87,16.24,0.87,14.21,0.68,9.72,2.47,1.9,0.2,5.85,62.58,7.77,47.08,3.47,105.58,121.07
2020-11-16,A,Agilent Technologies Inc,71.6268,87.9947,108.9371,127.3025,140.5868,159.3814,178.6428,195.9916,205.1987,208.8058,107.25255584716797,108.43917281497852,106.47445159100998,107.96258330877724,1656100.0,1261.0,669.0,233.0,310.0,199.0,1358.0,1358.0,9546.0,2722.0,4981.0,290.0,77.0,25.0,35.0,209.0,0.73,0.64,312.0,53.05,24.58,18.48,17.37,9.13,15.78,2.45,14.21,7.61,10.7,1261.0,233.0,310.0,199.0,0.64,309.0,28.51,35.34,54.65,12.26,355.36,0.72,28.14,29744.53,2722.0,0.0,0.0,1358.0,31108.53,0.57,15.13,8.7,1.87,16.24,0.87,14.21,0.68,9.72,2.47,1.9,0.2,5.85,62.58,7.77,47.08,3.47,105.58,121.07
2020-11-17,A,Agilent Technologies Inc,71.9136,89.1756,110.71,128.5427,142.4308,159.9472,178.5372,195.3652,204.2265,207.5905,106.85377502441406,107.73886978877418,106.26046656254319,107.4762613744716,1571500.0,1261.0,669.0,233.0,310.0,199.0,1358.0,1358.0,9546.0,2722.0,4981.0,290.0,77.0,25.0,35.0,209.0,0.73,0.64,312.0,53.05,24.58,18.48,17.37,9.13,15.78,2.45,14.21,7.61,10.7,1261.0,233.0,310.0,199.0,0.64,309.0,28.51,35.34,54.65,12.26,355.36,0.72,28.14,29744.53,2722.0,0.0,0.0,1358.0,31108.53,0.57,15.13,8.7,1.87,16.24,0.87,14.21,0.68,9.72,2.47,1.9,0.2,5.85,62.58,7.77,47.08,3.47,105.58,121.07
2020-11-18,A,Agilent Technologies Inc,72.6058,89.7075,111.1386,129.865,143.7857,161.1764,179.7387,196.5502,205.3752,208.6909,103.0507583618164,106.87321729032752,102.8367847226273,106.5522531212328,2047900.0,1261.0,669.0,233.0,310.0,199.0,1358.0,1358.0,9546.0,2722.0,4981.0,290.0,77.0,25.0,35.0,209.0,0.73,0.64,312.0,53.05,24.58,18.48,17.37,9.13,15.78,2.45,14.21,7.61,10.7,1261.0,233.0,310.0,199.0,0.64,309.0,28.51,35.34,54.65,12.26,355.36,0.72,28.14,29744.53,2722.0,0.0,0.0,1358.0,31108.53,0.57,15.13,8.7,1.87,16.24,0.87,14.21,0.68,9.72,2.47,1.9,0.2,5.85,62.58,7.77,47.08,3.47,105.58,121.07
2020-11-19,A,Agilent Technologies Inc,71.6278,90.3226,111.5832,130.1744,142.8398,160.3659,178.9419,195.7638,204.5399,207.7964,105.70604705810547,105.97838386393411,102.31155057867603,103.81913144540499,1886400.0,1261.0,669.0,233.0,310.0,199.0,1358.0,1358.0,9546.0,2722.0,4981.0,290.0,77.0,25.0,35.0,209.0,0.73,0.64,312.0,53.05,24.58,18.48,17.37,9.13,15.78,2.45,14.21,7.61,10.7,1261.0,233.0,310.0,199.0,0.64,309.0,28.51,35.34,54.65,12.26,355.36,0.72,28.14,29744.53,2722.0,0.0,0.0,1358.0,31108.53,0.57,15.13,8.7,1.87,16.24,0.87,14.21,0.68,9.72,2.47,1.9,0.2,5.85,62.58,7.77,47.08,3.47,105.58,121.07
2020-11-20,A,Agilent Technologies Inc,75.4844,94.3264,116.4121,134.6331,147.1647,164.6441,183.3511,200.172,208.8239,211.8963,107.8555908203125,109.22701095623692,105.35591693611222,105.66716011708033,2775400.0,1261.0,669.0,233.0,310.0,199.0,1358.0,1358.0,9546.0,2722.0,4981.0,290.0,77.0,25.0,35.0,209.0,0.73,0.64,312.0,53.05,24.58,18.48,17.37,9.13,15.78,2.45,14.21,7.61,10.7,1261.0,233.0,310.0,199.0,0.64,309.0,28.51,35.34,54.65,12.26,355.36,0.72,28.14,29744.53,2722.0,0.0,0.0,1358.0,31108.53,0.57,15.13,8.7,1.87,16.24,0.87,14.21,0.68,9.72,2.47,1.9,0.2,5.85,62.58,7.77,47.08,3.47,105.58,121.07
