Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Free Cash Flow Net of Dividends,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM","Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,Non-GAAP Adjusted Net Earnings - Company Reported,Non-GAAP EPS Diluted - Company Reported,Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Free Cash Flow Yield - %, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM","Return on Invested Capital - %, TTM",Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Dividend Coverage - %,Earnings Retention Rate,Dividend Payout Ratio - %,Market Capitalization,Debt - Total,Preferred Shareholders Equity,Minority Interest - Total,Cash & Short Term Investments - Total,Enterprise Value,"Asset Turnover, TTM","Income before Tax Margin - %, TTM","Pretax ROA - %, TTM","Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM","Pretax ROE - %, TTM","Tax Complement, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Earnings Retention Rate, TTM","Reinvestment Rate - %, TTM",Current Ratio,Quick Ratio,Working Capital to Total Assets,"Accounts Receivable Turnover, TTM","Average Receivables Collection Days, TTM","Payables Turnover, TTM","Average Payables Payment Days, TTM","Inventory Turnover, TTM","Average Inventory Days, TTM","Average Net Trade Cycle Days, TTM"
2019-11-07,BMY,Bristol Myers Squibb Co,5.545,8.26,12.785,17.495,24.16,32.505,38.455,43.675,47.685,50.845,47.736846923828125,47.77000662196993,47.17309094181936,47.28086549530305,11892700.0,6007.0,4208.0,2167.0,2354.0,1366.0,30489.0,32542.0,57433.0,24959.0,17648.0,2556.0,180.0,190.0,2085.0,1695.0,0.25,3.23,0.83,1634.0,1918.0,1.17,70.05,39.19,36.07,22.46,-1.26,22.74,9.14,36.19,12.47,18.9,6007.0,2167.0,2354.0,1366.0,0.83,1629.0,43.46,58.43,140.58,10.37,202.54,0.51,49.37,82621.03,24959.0,0.0,106.0,32542.0,75144.03,0.53,27.34,14.5,2.89,41.96,0.86,36.19,0.53,19.06,3.83,3.72,0.52,4.38,83.59,3.9,93.87,5.77,63.44,53.16
2019-11-08,BMY,Bristol Myers Squibb Co,6.095,8.645,13.39,18.165,24.4,32.75,38.71,43.915,47.91,51.06,48.10162353515625,48.13478639218102,47.49641562608272,47.76171215711265,11580000.0,6007.0,4208.0,2167.0,2354.0,1366.0,30489.0,32542.0,57433.0,24959.0,17648.0,2556.0,180.0,190.0,2085.0,1695.0,0.25,3.23,0.83,1634.0,1918.0,1.17,70.05,39.19,36.07,22.46,-1.26,22.74,9.14,36.19,12.47,18.9,6007.0,2167.0,2354.0,1366.0,0.83,1629.0,43.46,58.43,140.58,10.37,202.54,0.51,49.37,82621.03,24959.0,0.0,106.0,32542.0,75144.03,0.53,27.34,14.5,2.89,41.96,0.86,36.19,0.53,19.06,3.83,3.72,0.52,4.38,83.59,3.9,93.87,5.77,63.44,53.16
2019-11-11,BMY,Bristol Myers Squibb Co,6.1,8.615,13.35,18.1,24.31,32.645,38.59,43.79,47.78,50.92,48.20940399169922,48.33375996876601,47.62906661096799,47.97726714185615,9096700.0,6007.0,4208.0,2167.0,2354.0,1366.0,30489.0,32542.0,57433.0,24959.0,17648.0,2556.0,180.0,190.0,2085.0,1695.0,0.25,3.23,0.83,1634.0,1918.0,1.17,70.05,39.19,36.07,22.46,-1.26,22.74,9.14,36.19,12.47,18.9,6007.0,2167.0,2354.0,1366.0,0.83,1629.0,43.46,58.43,140.58,10.37,202.54,0.51,49.37,82621.03,24959.0,0.0,106.0,32542.0,75144.03,0.53,27.34,14.5,2.89,41.96,0.86,36.19,0.53,19.06,3.83,3.72,0.52,4.38,83.59,3.9,93.87,5.77,63.44,53.16
2019-11-12,BMY,Bristol Myers Squibb Co,6.11,8.39,13.275,17.65,23.7,31.43,36.945,41.81,45.6,48.61,48.40836715698242,48.91408960638386,48.184522638595695,48.29230033172644,9700600.0,6007.0,4208.0,2167.0,2354.0,1366.0,30489.0,32542.0,57433.0,24959.0,17648.0,2556.0,180.0,190.0,2085.0,1695.0,0.25,3.23,0.83,1634.0,1918.0,1.17,70.05,39.19,36.07,22.46,-1.26,22.74,9.14,36.19,12.47,18.9,6007.0,2167.0,2354.0,1366.0,0.83,1629.0,43.46,58.43,140.58,10.37,202.54,0.51,49.37,82621.03,24959.0,0.0,106.0,32542.0,75144.03,0.53,27.34,14.5,2.89,41.96,0.86,36.19,0.53,19.06,3.83,3.72,0.52,4.38,83.59,3.9,93.87,5.77,63.44,53.16
2019-11-13,BMY,Bristol Myers Squibb Co,5.79,8.685,12.76,18.02,24.96,33.245,39.15,44.31,48.285,51.41,48.739994049072266,49.06332399693056,48.00213787830147,48.284015836385336,12857500.0,6007.0,4208.0,2167.0,2354.0,1366.0,30489.0,32542.0,57433.0,24959.0,17648.0,2556.0,180.0,190.0,2085.0,1695.0,0.25,3.23,0.83,1634.0,1918.0,1.17,70.05,39.19,36.07,22.46,-1.26,22.74,9.14,36.19,12.47,18.9,6007.0,2167.0,2354.0,1366.0,0.83,1629.0,43.46,58.43,140.58,10.37,202.54,0.51,49.37,82621.03,24959.0,0.0,106.0,32542.0,75144.03,0.53,27.34,14.5,2.89,41.96,0.86,36.19,0.53,19.06,3.83,3.72,0.52,4.38,83.59,3.9,93.87,5.77,63.44,53.16
2019-11-14,BMY,Bristol Myers Squibb Co,5.49,9.14,13.205,18.63,25.235,33.29,39.03,44.07,47.965,51.035,48.50785827636719,48.789736240626276,48.01871719611124,48.59076542031643,10931900.0,6007.0,4208.0,2167.0,2354.0,1366.0,30489.0,32542.0,57433.0,24959.0,17648.0,2556.0,180.0,190.0,2085.0,1695.0,0.25,3.23,0.83,1634.0,1918.0,1.17,70.05,39.19,36.07,22.46,-1.26,22.74,9.14,36.19,12.47,18.9,6007.0,2167.0,2354.0,1366.0,0.83,1629.0,43.46,58.43,140.58,10.37,202.54,0.51,49.37,82621.03,24959.0,0.0,106.0,32542.0,75144.03,0.53,27.34,14.5,2.89,41.96,0.86,36.19,0.53,19.06,3.83,3.72,0.52,4.38,83.59,3.9,93.87,5.77,63.44,53.16
2019-11-15,BMY,Bristol Myers Squibb Co,5.375,9.08,13.43,18.34,25.14,33.175,38.905,43.93,47.81,50.88,48.57419204711914,48.74000319993175,48.416673191368744,48.532740049562165,9723800.0,6007.0,4208.0,2167.0,2354.0,1366.0,30489.0,32542.0,57433.0,24959.0,17648.0,2556.0,180.0,190.0,2085.0,1695.0,0.25,3.23,0.83,1634.0,1918.0,1.17,70.05,39.19,36.07,22.46,-1.26,22.74,9.14,36.19,12.47,18.9,6007.0,2167.0,2354.0,1366.0,0.83,1629.0,43.46,58.43,140.58,10.37,202.54,0.51,49.37,82621.03,24959.0,0.0,106.0,32542.0,75144.03,0.53,27.34,14.5,2.89,41.96,0.86,36.19,0.53,19.06,3.83,3.72,0.52,4.38,83.59,3.9,93.87,5.77,63.44,53.16
2019-11-18,BMY,Bristol Myers Squibb Co,5.6,9.384,13.4503,18.8614,25.3445,33.6956,39.6434,44.8313,48.8147,51.9451,47.79487228393555,48.52443612130068,47.49641291292984,48.242558177860175,28506700.0,6007.0,4208.0,2167.0,2354.0,1366.0,30489.0,32542.0,57433.0,24959.0,17648.0,2556.0,180.0,190.0,2085.0,1695.0,0.25,3.23,0.83,1634.0,1918.0,1.17,70.05,39.19,36.07,22.46,-1.26,22.74,9.14,36.19,12.47,18.9,6007.0,2167.0,2354.0,1366.0,0.83,1629.0,43.46,58.43,140.58,10.37,202.54,0.51,49.37,82621.03,24959.0,0.0,106.0,32542.0,75144.03,0.53,27.34,14.5,2.89,41.96,0.86,36.19,0.53,19.06,3.83,3.72,0.52,4.38,83.59,3.9,93.87,5.77,63.44,53.16
2019-11-19,BMY,Bristol Myers Squibb Co,5.6331,9.1382,13.2039,18.8995,25.4037,33.7137,39.6309,44.8078,48.7835,51.9098,46.824886322021484,47.960687397919564,46.64249375414573,47.95239826419085,39248100.0,6007.0,4208.0,2167.0,2354.0,1366.0,30489.0,32542.0,57433.0,24959.0,17648.0,2556.0,180.0,190.0,2085.0,1695.0,0.25,3.23,0.83,1634.0,1918.0,1.17,70.05,39.19,36.07,22.46,-1.26,22.74,9.14,36.19,12.47,18.9,6007.0,2167.0,2354.0,1366.0,0.83,1629.0,43.46,58.43,140.58,10.37,202.54,0.51,49.37,82621.03,24959.0,0.0,106.0,32542.0,75144.03,0.53,27.34,14.5,2.89,41.96,0.86,36.19,0.53,19.06,3.83,3.72,0.52,4.38,83.59,3.9,93.87,5.77,63.44,53.16
2019-11-20,BMY,Bristol Myers Squibb Co,5.8547,9.3544,14.1969,19.1323,26.1465,34.1238,39.8052,44.8082,48.6639,51.7061,46.76685333251953,46.84146818710857,45.84660451344955,46.55959019894826,185413200.0,6007.0,4208.0,2167.0,2354.0,1366.0,30489.0,32542.0,57433.0,24959.0,17648.0,2556.0,180.0,190.0,2085.0,1695.0,0.25,3.23,0.83,1634.0,1918.0,1.17,70.05,39.19,36.07,22.46,-1.26,22.74,9.14,36.19,12.47,18.9,6007.0,2167.0,2354.0,1366.0,0.83,1629.0,43.46,58.43,140.58,10.37,202.54,0.51,49.37,82621.03,24959.0,0.0,106.0,32542.0,75144.03,0.53,27.34,14.5,2.89,41.96,0.86,36.19,0.53,19.06,3.83,3.72,0.52,4.38,83.59,3.9,93.87,5.77,63.44,53.16
2019-11-21,BMY,Bristol Myers Squibb Co,5.6845,9.2341,13.9617,18.9922,25.7015,33.5023,39.0607,43.957,47.7505,50.7559,47.13163757324219,47.637360149464136,46.80830757535198,47.36377444455111,22932700.0,6007.0,4208.0,2167.0,2354.0,1366.0,30489.0,32542.0,57433.0,24959.0,17648.0,2556.0,180.0,190.0,2085.0,1695.0,0.25,3.23,0.83,1634.0,1918.0,1.17,70.05,39.19,36.07,22.46,-1.26,22.74,9.14,36.19,12.47,18.9,6007.0,2167.0,2354.0,1366.0,0.83,1629.0,43.46,58.43,140.58,10.37,202.54,0.51,49.37,82621.03,24959.0,0.0,106.0,32542.0,75144.03,0.53,27.34,14.5,2.89,41.96,0.86,36.19,0.53,19.06,3.83,3.72,0.52,4.38,83.59,3.9,93.87,5.77,63.44,53.16
2019-11-22,BMY,Bristol Myers Squibb Co,5.8898,9.2602,13.8812,18.8991,25.5905,32.9161,38.1368,42.7848,46.4175,49.3181,46.800010681152344,47.35547429566444,46.36061073917309,46.96582180099824,21515600.0,6007.0,4208.0,2167.0,2354.0,1366.0,30489.0,32542.0,57433.0,24959.0,17648.0,2556.0,180.0,190.0,2085.0,1695.0,0.25,3.23,0.83,1634.0,1918.0,1.17,70.05,39.19,36.07,22.46,-1.26,22.74,9.14,36.19,12.47,18.9,6007.0,2167.0,2354.0,1366.0,0.83,1629.0,43.46,58.43,140.58,10.37,202.54,0.51,49.37,82621.03,24959.0,0.0,106.0,32542.0,75144.03,0.53,27.34,14.5,2.89,41.96,0.86,36.19,0.53,19.06,3.83,3.72,0.52,4.38,83.59,3.9,93.87,5.77,63.44,53.16
2019-11-25,BMY,Bristol Myers Squibb Co,5.4047,9.0861,13.3804,18.2572,25.3424,32.9659,38.3944,43.2236,46.9766,49.9586,46.567867279052734,47.33888618937287,46.37718562503364,47.18965651882165,23231400.0,6007.0,4208.0,2167.0,2354.0,1366.0,30489.0,32542.0,57433.0,24959.0,17648.0,2556.0,180.0,190.0,2085.0,1695.0,0.25,3.23,0.83,1634.0,1918.0,1.17,70.05,39.19,36.07,22.46,-1.26,22.74,9.14,36.19,12.47,18.9,6007.0,2167.0,2354.0,1366.0,0.83,1629.0,43.46,58.43,140.58,10.37,202.54,0.51,49.37,82621.03,24959.0,0.0,106.0,32542.0,75144.03,0.53,27.34,14.5,2.89,41.96,0.86,36.19,0.53,19.06,3.83,3.72,0.52,4.38,83.59,3.9,93.87,5.77,63.44,53.16
2019-11-26,BMY,Bristol Myers Squibb Co,5.429,9.0119,13.3889,17.8891,23.86,31.8731,37.5764,42.5886,46.4789,49.5639,47.032142639160156,47.17308319280259,46.4932604725093,46.70052357412515,21781800.0,6007.0,4208.0,2167.0,2354.0,1366.0,30489.0,32542.0,57433.0,24959.0,17648.0,2556.0,180.0,190.0,2085.0,1695.0,0.25,3.23,0.83,1634.0,1918.0,1.17,70.05,39.19,36.07,22.46,-1.26,22.74,9.14,36.19,12.47,18.9,6007.0,2167.0,2354.0,1366.0,0.83,1629.0,43.46,58.43,140.58,10.37,202.54,0.51,49.37,82621.03,24959.0,0.0,106.0,32542.0,75144.03,0.53,27.34,14.5,2.89,41.96,0.86,36.19,0.53,19.06,3.83,3.72,0.52,4.38,83.59,3.9,93.87,5.77,63.44,53.16
2019-11-27,BMY,Bristol Myers Squibb Co,5.0321,8.9551,13.0179,17.9357,24.6257,32.8968,38.781,43.9332,47.8967,51.018,47.75341796875,47.9606810730633,47.17308380673996,47.20624349986626,25908300.0,6007.0,4208.0,2167.0,2354.0,1366.0,30489.0,32542.0,57433.0,24959.0,17648.0,2556.0,180.0,190.0,2085.0,1695.0,0.25,3.23,0.83,1634.0,1918.0,1.17,70.05,39.19,36.07,22.46,-1.26,22.74,9.14,36.19,12.47,18.9,6007.0,2167.0,2354.0,1366.0,0.83,1629.0,43.46,58.43,140.58,10.37,202.54,0.51,49.37,82621.03,24959.0,0.0,106.0,32542.0,75144.03,0.53,27.34,14.5,2.89,41.96,0.86,36.19,0.53,19.06,3.83,3.72,0.52,4.38,83.59,3.9,93.87,5.77,63.44,53.16
2019-11-29,BMY,Bristol Myers Squibb Co,5.6467,9.0938,13.6327,18.2369,24.2927,30.9104,35.6243,39.9455,43.3809,46.1604,47.20625305175781,47.56274591631752,47.131638192603816,47.4466790604301,11292400.0,6007.0,4208.0,2167.0,2354.0,1366.0,30489.0,32542.0,57433.0,24959.0,17648.0,2556.0,180.0,190.0,2085.0,1695.0,0.25,3.23,0.83,1634.0,1918.0,1.17,70.05,39.19,36.07,22.46,-1.26,22.74,9.14,36.19,12.47,18.9,6007.0,2167.0,2354.0,1366.0,0.83,1629.0,43.46,58.43,140.58,10.37,202.54,0.51,49.37,82621.03,24959.0,0.0,106.0,32542.0,75144.03,0.53,27.34,14.5,2.89,41.96,0.86,36.19,0.53,19.06,3.83,3.72,0.52,4.38,83.59,3.9,93.87,5.77,63.44,53.16
2019-12-02,BMY,Bristol Myers Squibb Co,5.3887,8.8562,13.2829,17.9516,24.6191,31.3188,36.0892,41.2296,45.2161,48.3782,47.59590148925781,48.16794654677133,47.48812378418977,47.53786807020213,24715100.0,6007.0,4208.0,2167.0,2354.0,1366.0,30489.0,32542.0,57433.0,24959.0,17648.0,2556.0,180.0,190.0,2085.0,1695.0,0.25,3.23,0.83,1634.0,1918.0,1.17,70.05,39.19,36.07,22.46,-1.26,22.74,9.14,36.19,12.47,18.9,6007.0,2167.0,2354.0,1366.0,0.83,1629.0,43.46,58.43,140.58,10.37,202.54,0.51,49.37,82621.03,24959.0,0.0,106.0,32542.0,75144.03,0.53,27.34,14.5,2.89,41.96,0.86,36.19,0.53,19.06,3.83,3.72,0.52,4.38,83.59,3.9,93.87,5.77,63.44,53.16
2019-12-03,BMY,Bristol Myers Squibb Co,5.4172,8.9675,13.6976,18.6342,24.9489,32.5996,38.0396,43.741,48.1087,51.537,47.87777328491211,47.92751756451749,46.990687522077145,47.25598402147169,16233300.0,6007.0,4208.0,2167.0,2354.0,1366.0,30489.0,32542.0,57433.0,24959.0,17648.0,2556.0,180.0,190.0,2085.0,1695.0,0.25,3.23,0.83,1634.0,1918.0,1.17,70.05,39.19,36.07,22.46,-1.26,22.74,9.14,36.19,12.47,18.9,6007.0,2167.0,2354.0,1366.0,0.83,1629.0,43.46,58.43,140.58,10.37,202.54,0.51,49.37,82621.03,24959.0,0.0,106.0,32542.0,75144.03,0.53,27.34,14.5,2.89,41.96,0.86,36.19,0.53,19.06,3.83,3.72,0.52,4.38,83.59,3.9,93.87,5.77,63.44,53.16
2019-12-04,BMY,Bristol Myers Squibb Co,5.5906,8.9951,13.3577,18.4147,24.8904,31.917,36.9156,42.2587,46.3981,49.6788,48.83119201660156,48.89751457002255,47.71196927839541,47.94410612182939,22257200.0,6007.0,4208.0,2167.0,2354.0,1366.0,30489.0,32542.0,57433.0,24959.0,17648.0,2556.0,180.0,190.0,2085.0,1695.0,0.25,3.23,0.83,1634.0,1918.0,1.17,70.05,39.19,36.07,22.46,-1.26,22.74,9.14,36.19,12.47,18.9,6007.0,2167.0,2354.0,1366.0,0.83,1629.0,43.46,58.43,140.58,10.37,202.54,0.51,49.37,82621.03,24959.0,0.0,106.0,32542.0,75144.03,0.53,27.34,14.5,2.89,41.96,0.86,36.19,0.53,19.06,3.83,3.72,0.52,4.38,83.59,3.9,93.87,5.77,63.44,53.16
2019-12-05,BMY,Bristol Myers Squibb Co,5.4116,9.0747,13.1516,18.6266,25.1633,32.276,37.334,42.7845,46.9899,50.3109,49.312042236328125,49.46956107252893,48.74828628428355,48.798030572729004,17149700.0,6007.0,4208.0,2167.0,2354.0,1366.0,30489.0,32542.0,57433.0,24959.0,17648.0,2556.0,180.0,190.0,2085.0,1695.0,0.25,3.23,0.83,1634.0,1918.0,1.17,70.05,39.19,36.07,22.46,-1.26,22.74,9.14,36.19,12.47,18.9,6007.0,2167.0,2354.0,1366.0,0.83,1629.0,43.46,58.43,140.58,10.37,202.54,0.51,49.37,82621.03,24959.0,0.0,106.0,32542.0,75144.03,0.53,27.34,14.5,2.89,41.96,0.86,36.19,0.53,19.06,3.83,3.72,0.52,4.38,83.59,3.9,93.87,5.77,63.44,53.16
2019-12-06,BMY,Bristol Myers Squibb Co,5.0692,8.9614,13.0362,17.5766,23.9243,31.0667,36.1455,41.5525,45.7156,48.996,49.701698303222656,50.456135956207895,49.59392059205782,49.643664880884124,17765400.0,6007.0,4208.0,2167.0,2354.0,1366.0,30489.0,32542.0,57433.0,24959.0,17648.0,2556.0,180.0,190.0,2085.0,1695.0,0.25,3.23,0.83,1634.0,1918.0,1.17,70.05,39.19,36.07,22.46,-1.26,22.74,9.14,36.19,12.47,18.9,6007.0,2167.0,2354.0,1366.0,0.83,1629.0,43.46,58.43,140.58,10.37,202.54,0.51,49.37,82621.03,24959.0,0.0,106.0,32542.0,75144.03,0.53,27.34,14.5,2.89,41.96,0.86,36.19,0.53,19.06,3.83,3.72,0.52,4.38,83.59,3.9,93.87,5.77,63.44,53.16
2019-12-09,BMY,Bristol Myers Squibb Co,5.5795,9.0559,13.5238,18.176,24.195,31.3309,36.4032,41.7676,45.8987,49.154,50.8043327331543,51.05305099630829,50.074768859827124,50.232287685585106,16110700.0,6007.0,4208.0,2167.0,2354.0,1366.0,30489.0,32542.0,57433.0,24959.0,17648.0,2556.0,180.0,190.0,2085.0,1695.0,0.25,3.23,0.83,1634.0,1918.0,1.17,70.05,39.19,36.07,22.46,-1.26,22.74,9.14,36.19,12.47,18.9,6007.0,2167.0,2354.0,1366.0,0.83,1629.0,43.46,58.43,140.58,10.37,202.54,0.51,49.37,82621.03,24959.0,0.0,106.0,32542.0,75144.03,0.53,27.34,14.5,2.89,41.96,0.86,36.19,0.53,19.06,3.83,3.72,0.52,4.38,83.59,3.9,93.87,5.77,63.44,53.16
2019-12-10,BMY,Bristol Myers Squibb Co,5.7312,8.824,13.1997,18.1091,24.2763,31.3083,36.3051,41.6701,45.8017,49.0587,51.47587585449219,51.70800956953607,50.514174968844394,50.59707896347873,19224800.0,6007.0,4208.0,2167.0,2354.0,1366.0,30489.0,32542.0,57433.0,24959.0,17648.0,2556.0,180.0,190.0,2085.0,1695.0,0.25,3.23,0.83,1634.0,1918.0,1.17,70.05,39.19,36.07,22.46,-1.26,22.74,9.14,36.19,12.47,18.9,6007.0,2167.0,2354.0,1366.0,0.83,1629.0,43.46,58.43,140.58,10.37,202.54,0.51,49.37,82621.03,24959.0,0.0,106.0,32542.0,75144.03,0.53,27.34,14.5,2.89,41.96,0.86,36.19,0.53,19.06,3.83,3.72,0.52,4.38,83.59,3.9,93.87,5.77,63.44,53.16
2019-12-11,BMY,Bristol Myers Squibb Co,5.3836,8.8851,13.1683,17.8971,24.2953,31.3592,36.3788,41.7304,45.8563,49.1117,51.74116897583008,52.2137286713625,51.368094699729625,52.12253238580634,18262900.0,6007.0,4208.0,2167.0,2354.0,1366.0,30489.0,32542.0,57433.0,24959.0,17648.0,2556.0,180.0,190.0,2085.0,1695.0,0.25,3.23,0.83,1634.0,1918.0,1.17,70.05,39.19,36.07,22.46,-1.26,22.74,9.14,36.19,12.47,18.9,6007.0,2167.0,2354.0,1366.0,0.83,1629.0,43.46,58.43,140.58,10.37,202.54,0.51,49.37,82621.03,24959.0,0.0,106.0,32542.0,75144.03,0.53,27.34,14.5,2.89,41.96,0.86,36.19,0.53,19.06,3.83,3.72,0.52,4.38,83.59,3.9,93.87,5.77,63.44,53.16
2019-12-12,BMY,Bristol Myers Squibb Co,5.307,8.9959,13.0162,17.2157,24.1897,30.7931,35.4871,40.5726,44.5096,47.6275,53.00961685180664,53.24175370735767,51.7494566451881,51.7494566451881,17353600.0,6007.0,4208.0,2167.0,2354.0,1366.0,30489.0,32542.0,57433.0,24959.0,17648.0,2556.0,180.0,190.0,2085.0,1695.0,0.25,3.23,0.83,1634.0,1918.0,1.17,70.05,39.19,36.07,22.46,-1.26,22.74,9.14,36.19,12.47,18.9,6007.0,2167.0,2354.0,1366.0,0.83,1629.0,43.46,58.43,140.58,10.37,202.54,0.51,49.37,82621.03,24959.0,0.0,106.0,32542.0,75144.03,0.53,27.34,14.5,2.89,41.96,0.86,36.19,0.53,19.06,3.83,3.72,0.52,4.38,83.59,3.9,93.87,5.77,63.44,53.16
2019-12-13,BMY,Bristol Myers Squibb Co,5.1257,8.9701,13.0242,17.4084,23.7358,30.1262,34.6667,39.657,43.5024,46.5344,52.91012954711914,53.68114861419854,52.8852589844986,53.09252210656114,14526400.0,6007.0,4208.0,2167.0,2354.0,1366.0,30489.0,32542.0,57433.0,24959.0,17648.0,2556.0,180.0,190.0,2085.0,1695.0,0.25,3.23,0.83,1634.0,1918.0,1.17,70.05,39.19,36.07,22.46,-1.26,22.74,9.14,36.19,12.47,18.9,6007.0,2167.0,2354.0,1366.0,0.83,1629.0,43.46,58.43,140.58,10.37,202.54,0.51,49.37,82621.03,24959.0,0.0,106.0,32542.0,75144.03,0.53,27.34,14.5,2.89,41.96,0.86,36.19,0.53,19.06,3.83,3.72,0.52,4.38,83.59,3.9,93.87,5.77,63.44,53.16
2019-12-16,BMY,Bristol Myers Squibb Co,5.3634,8.2333,12.545,17.1673,23.3494,30.338,35.2991,40.6079,44.697,47.9227,52.64482879638672,53.28319637824536,52.23859171807449,52.31320656255698,23018200.0,6007.0,4208.0,2167.0,2354.0,1366.0,30489.0,32542.0,57433.0,24959.0,17648.0,2556.0,180.0,190.0,2085.0,1695.0,0.25,3.23,0.83,1634.0,1918.0,1.17,70.05,39.19,36.07,22.46,-1.26,22.74,9.14,36.19,12.47,18.9,6007.0,2167.0,2354.0,1366.0,0.83,1629.0,43.46,58.43,140.58,10.37,202.54,0.51,49.37,82621.03,24959.0,0.0,106.0,32542.0,75144.03,0.53,27.34,14.5,2.89,41.96,0.86,36.19,0.53,19.06,3.83,3.72,0.52,4.38,83.59,3.9,93.87,5.77,63.44,53.16
2019-12-17,BMY,Bristol Myers Squibb Co,4.9432,7.9665,12.0348,16.8474,23.3071,29.1629,33.3204,38.0075,41.6277,44.4895,53.15055465698242,53.51533976989026,52.677994999428364,52.89354725130501,16207100.0,6007.0,4208.0,2167.0,2354.0,1366.0,30489.0,32542.0,57433.0,24959.0,17648.0,2556.0,180.0,190.0,2085.0,1695.0,0.25,3.23,0.83,1634.0,1918.0,1.17,70.05,39.19,36.07,22.46,-1.26,22.74,9.14,36.19,12.47,18.9,6007.0,2167.0,2354.0,1366.0,0.83,1629.0,43.46,58.43,140.58,10.37,202.54,0.51,49.37,82621.03,24959.0,0.0,106.0,32542.0,75144.03,0.53,27.34,14.5,2.89,41.96,0.86,36.19,0.53,19.06,3.83,3.72,0.52,4.38,83.59,3.9,93.87,5.77,63.44,53.16
2019-12-18,BMY,Bristol Myers Squibb Co,5.3495,8.4555,12.8442,17.4568,23.5268,30.9098,36.1504,41.65,45.8933,49.2442,52.35466384887695,53.29149084687169,52.20543415382601,52.951579466496575,14824300.0,6007.0,4208.0,2167.0,2354.0,1366.0,30489.0,32542.0,57433.0,24959.0,17648.0,2556.0,180.0,190.0,2085.0,1695.0,0.25,3.23,0.83,1634.0,1918.0,1.17,70.05,39.19,36.07,22.46,-1.26,22.74,9.14,36.19,12.47,18.9,6007.0,2167.0,2354.0,1366.0,0.83,1629.0,43.46,58.43,140.58,10.37,202.54,0.51,49.37,82621.03,24959.0,0.0,106.0,32542.0,75144.03,0.53,27.34,14.5,2.89,41.96,0.86,36.19,0.53,19.06,3.83,3.72,0.52,4.38,83.59,3.9,93.87,5.77,63.44,53.16
2019-12-19,BMY,Bristol Myers Squibb Co,5.6251,8.7312,12.7946,17.0082,23.6082,29.688,34.0009,38.9337,42.809,45.9179,52.10594940185547,52.61167194298118,52.01475628160283,52.37953825036651,12928200.0,6007.0,4208.0,2167.0,2354.0,1366.0,30489.0,32542.0,57433.0,24959.0,17648.0,2556.0,180.0,190.0,2085.0,1695.0,0.25,3.23,0.83,1634.0,1918.0,1.17,70.05,39.19,36.07,22.46,-1.26,22.74,9.14,36.19,12.47,18.9,6007.0,2167.0,2354.0,1366.0,0.83,1629.0,43.46,58.43,140.58,10.37,202.54,0.51,49.37,82621.03,24959.0,0.0,106.0,32542.0,75144.03,0.53,27.34,14.5,2.89,41.96,0.86,36.19,0.53,19.06,3.83,3.72,0.52,4.38,83.59,3.9,93.87,5.77,63.44,53.16
2019-12-20,BMY,Bristol Myers Squibb Co,5.1583,8.0903,12.2679,17.3194,22.832,29.0211,33.412,38.2594,42.0115,44.9821,52.65311813354492,52.71944384560204,52.16397707616771,52.711154712886916,24137000.0,6007.0,4208.0,2167.0,2354.0,1366.0,30489.0,32542.0,57433.0,24959.0,17648.0,2556.0,180.0,190.0,2085.0,1695.0,0.25,3.23,0.83,1634.0,1918.0,1.17,70.05,39.19,36.07,22.46,-1.26,22.74,9.14,36.19,12.47,18.9,6007.0,2167.0,2354.0,1366.0,0.83,1629.0,43.46,58.43,140.58,10.37,202.54,0.51,49.37,82621.03,24959.0,0.0,106.0,32542.0,75144.03,0.53,27.34,14.5,2.89,41.96,0.86,36.19,0.53,19.06,3.83,3.72,0.52,4.38,83.59,3.9,93.87,5.77,63.44,53.16
